,ground_truth,ground_truth,Graphst,Leiden,MENDER,SCANPY,SEDR,SpaceFlow,SpaGCN,STAGATE,stGCL,stLearn
2807x3839,fx,fx,7,1,0,12,6,7,3,4,6,6
2877x3740,BST,BST,3,0,2,14,1,0,0,1,2,6
2711x3651,fx,fx,4,8,7,10,6,1,7,3,6,2
2714x3601,fx,fx,4,1,7,12,4,1,2,3,6,6
2715x3570,fx,fx,4,10,7,21,4,1,9,3,6,0
2717x3548,fx,fx,4,1,7,12,4,1,2,3,6,6
2718x3643,fx,fx,4,1,7,12,4,1,2,3,6,6
2737x3529,BST,BST,4,0,3,8,4,0,0,3,2,1
2742x3563,fx,fx,4,5,7,3,4,1,5,3,2,5
2747x3634,fx,fx,4,1,7,12,4,1,2,3,3,6
2750x3667,fx,fx,8,8,7,10,6,1,7,3,3,2
2765x3582,BST,BST,7,3,0,0,4,1,4,3,2,0
2777x3689,fx,fx,4,1,7,12,4,1,2,3,3,6
2778x3645,fx,fx,4,1,7,12,4,1,2,3,2,6
2783x3570,BST,BST,8,8,6,10,6,0,7,1,2,2
2787x3551,BST,BST,8,0,6,14,4,0,7,1,2,6
2801x3667,fx,fx,4,1,7,12,4,1,2,3,2,6
2823x3593,BST,BST,1,3,6,0,1,0,4,1,2,0
2826x3577,BST,BST,1,0,6,8,1,0,0,1,2,1
2831x3543,BST,BST,1,3,2,0,1,0,4,1,2,0
2833x3586,BST,BST,1,0,2,2,1,0,0,1,2,1
2841x3544,BST,BST,1,9,2,17,1,0,4,1,2,1
2851x3546,BST,BST,1,0,2,2,1,0,0,1,2,1
2852x3591,BST,BST,1,0,2,14,1,0,0,1,2,1
2849x3562,BST,BST,1,0,2,2,1,0,0,1,2,1
2852x3667,BST,BST,1,1,2,12,1,2,2,1,2,6
2861x3537,BST,BST,1,0,2,4,1,0,0,1,2,6
2865x3610,BST,BST,1,0,2,2,1,0,0,1,2,1
2868x3560,BST,BST,1,0,2,2,1,0,0,1,2,1
2869x3665,BST,BST,1,0,2,2,1,0,0,1,2,1
2874x3593,BST,BST,1,0,2,2,1,0,0,1,2,1
2881x3515,BST,BST,1,3,2,0,1,0,4,1,2,0
2882x3548,BST,BST,1,0,2,2,1,0,0,1,2,1
2887x3686,BST,BST,1,3,2,0,1,0,4,1,2,0
2890x3647,BST,BST,1,0,2,2,1,0,0,1,2,1
2890x3559,BST,BST,1,0,2,2,1,0,0,1,2,1
2891x3698,BST,BST,1,0,6,2,1,0,0,1,2,1
2889x3659,BST,BST,1,0,2,2,1,0,0,1,2,3
2893x3589,BST,BST,1,0,2,2,1,0,0,1,2,1
2723x3621,fx,fx,4,1,7,12,4,1,2,3,6,6
2744x3654,fx,fx,8,9,7,17,4,1,7,3,6,0
2783x3544,BST,BST,8,8,6,10,6,0,7,1,2,2
2785x3675,fx,fx,4,1,7,12,4,1,2,3,2,6
2815x3524,BST,BST,1,0,6,4,1,0,0,1,2,1
2856x3649,BST,BST,1,0,2,14,1,0,0,1,2,6
2876x3608,BST,BST,1,0,2,2,1,0,0,1,2,1
2724x3594,fx,fx,4,1,7,12,4,1,2,3,6,6
2731x3512,BST,BST,4,3,3,0,4,0,4,3,2,0
2737x3654,fx,fx,8,8,7,10,6,1,7,3,6,2
2791x3584,BST,BST,3,1,0,13,4,0,2,1,2,6
2797x3632,fx,fx,4,10,7,21,4,1,9,3,2,6
2842x3616,BST,BST,1,5,2,16,1,0,5,1,2,5
2849x3617,BST,BST,1,0,2,4,1,0,3,1,2,1
2859x3576,BST,BST,1,0,2,2,1,0,0,1,2,1
2884x3633,BST,BST,1,0,2,2,1,0,0,1,2,1
2859x3657,BST,BST,1,0,2,14,1,0,0,1,2,1
2895x3635,BST,BST,1,0,2,2,1,0,0,1,2,1
2800x3557,BST,BST,1,0,6,4,1,0,0,1,2,1
2813x3559,BST,BST,1,0,2,14,1,0,0,1,2,1
2886x3590,BST,BST,1,0,2,2,1,0,0,1,2,1
2715x3414,BST,BST,1,0,2,4,1,0,0,1,2,1
2720x3447,BST,BST,1,1,2,15,1,0,2,1,2,6
2728x3331,BST,BST,1,4,2,23,1,0,0,1,2,1
2730x3315,BST,BST,3,0,2,2,1,0,0,1,2,1
2737x3434,BST,BST,1,1,2,13,1,0,0,1,2,6
2743x3394,BST,BST,1,5,2,3,1,0,5,1,2,5
2743x3368,BST,BST,1,0,2,2,1,0,0,1,2,1
2743x3447,BST,BST,1,0,2,2,1,0,3,1,2,1
2747x3327,BST,BST,3,0,2,4,1,0,0,1,2,1
2750x3313,BST,BST,3,10,2,21,1,0,9,1,2,3
2763x3479,BST,BST,3,1,2,13,1,0,2,1,2,6
2764x3410,BST,BST,1,0,2,2,1,0,0,1,2,1
2766x3398,BST,BST,1,0,2,2,1,0,0,1,2,1
2768x3446,BST,BST,1,5,2,3,1,0,5,1,2,5
2769x3321,BST,BST,3,1,2,15,1,0,2,1,2,6
2772x3329,BST,BST,3,0,2,2,1,0,2,1,2,1
2772x3468,BST,BST,4,3,2,0,1,0,4,1,2,0
2780x3345,BST,BST,1,0,2,2,1,0,0,1,2,1
2781x3486,BST,BST,3,10,2,21,1,0,9,1,2,6
2786x3392,BST,BST,1,10,2,21,1,0,9,1,2,0
2793x3365,BST,BST,1,0,2,4,1,0,0,1,2,1
2791x3462,BST,BST,1,0,2,2,1,0,0,1,2,1
2799x3327,BST,BST,3,0,2,4,1,0,0,1,2,1
2803x3458,BST,BST,1,0,2,2,1,0,0,1,2,1
2809x3482,BST,BST,1,0,2,4,1,0,0,1,2,1
2813x3372,BST,BST,1,1,2,15,1,0,0,1,2,6
2812x3386,BST,BST,2,0,2,2,1,0,0,1,2,1
2819x3394,BST,BST,2,0,2,2,1,0,0,1,2,1
2817x3329,BST,BST,1,0,2,8,1,0,0,1,2,1
2818x3351,BST,BST,1,0,2,8,1,0,0,1,2,1
2835x3448,BST,BST,1,0,2,8,1,0,0,1,2,1
2833x3426,BST,BST,1,1,2,15,1,0,2,1,2,6
2834x3334,BST,BST,3,3,2,0,1,0,0,1,2,1
2843x3414,BST,BST,1,0,2,2,1,0,4,1,2,1
2843x3401,BST,BST,7,5,2,3,1,0,5,1,2,5
2846x3369,BST,BST,1,0,2,8,1,0,0,1,2,1
2855x3406,BST,BST,7,3,2,0,1,0,4,1,2,0
2856x3354,BST,BST,1,0,2,2,1,0,0,1,2,1
2872x3400,BST,BST,4,5,2,3,1,0,5,1,2,5
2881x3338,BST,BST,1,0,2,8,1,0,0,1,2,1
2880x3492,BST,BST,1,0,2,2,1,0,0,1,2,1
2883x3371,BST,BST,1,0,2,8,1,0,0,1,2,3
2881x3465,BST,BST,1,0,2,2,1,0,0,1,2,1
2884x3325,BST,BST,1,0,2,8,1,0,0,1,2,3
2767x3431,BST,BST,1,0,2,4,1,0,0,1,2,1
2778x3384,BST,BST,1,0,2,2,1,0,0,1,2,1
2791x3481,BST,BST,1,0,2,8,1,0,0,1,2,1
2795x3404,BST,BST,1,9,2,17,1,0,8,1,2,1
2805x3313,BST,BST,3,1,2,13,1,0,2,1,2,6
2812x3360,BST,BST,1,0,2,2,1,0,0,1,2,1
2839x3467,BST,BST,1,0,2,2,1,0,0,1,2,1
2853x3415,BST,BST,7,3,2,0,1,0,4,1,2,0
2867x3492,BST,BST,3,0,2,2,1,0,0,1,2,1
2868x3466,BST,BST,1,4,2,23,1,0,0,1,2,1
2873x3456,BST,BST,1,0,2,8,1,0,0,1,2,1
2896x3468,BST,BST,1,0,2,8,1,0,0,1,2,1
2714x3428,BST,BST,1,0,2,2,1,0,0,1,2,1
2725x3377,BST,BST,1,0,2,2,1,0,0,1,2,1
2736x3375,BST,BST,1,0,2,2,1,0,0,1,2,1
2766x3346,BST,BST,1,0,2,2,1,0,0,1,2,1
2770x3357,BST,BST,1,0,2,8,1,0,0,1,2,1
2784x3424,BST,BST,1,0,2,8,1,0,0,1,2,1
2785x3337,BST,BST,1,0,2,4,1,0,0,1,2,1
2802x3440,BST,BST,1,0,2,8,1,0,0,1,2,1
2820x3468,BST,BST,1,0,2,2,1,0,0,1,2,1
2818x3460,BST,BST,1,0,2,8,1,0,0,1,2,1
2836x3478,BST,BST,1,0,2,2,1,0,0,1,2,1
2849x3430,BST,BST,3,0,2,8,1,0,0,1,2,3
2853x3452,BST,BST,1,0,2,4,1,0,0,1,2,1
2887x3355,BST,BST,1,0,2,8,1,0,0,1,2,1
2737x3419,BST,BST,1,0,2,4,1,0,0,1,2,1
2744x3414,BST,BST,1,0,2,2,1,0,0,1,2,1
2775x3412,BST,BST,1,0,2,4,1,0,0,1,2,1
2836x3341,BST,BST,1,0,2,2,1,0,0,1,2,1
2865x3437,BST,BST,3,0,2,2,1,0,0,1,2,1
2894x3492,BST,BST,1,0,2,8,1,0,0,1,2,1
2892x3341,BST,BST,1,0,2,4,1,0,0,1,2,1
2717x3340,BST,BST,7,3,2,0,1,0,4,1,2,0
2829x3389,BST,BST,2,0,2,2,1,0,0,1,2,1
2851x3319,BST,BST,1,0,2,2,1,0,0,1,2,1
2856x3463,BST,BST,1,0,2,2,1,0,0,1,2,1
2864x3354,BST,BST,1,0,2,2,1,0,0,1,2,1
2882x3394,BST,BST,1,0,2,8,1,0,0,1,2,1
2884x3412,BST,BST,1,0,2,8,1,0,0,1,2,1
2715x3192,BST,BST,1,0,2,8,1,0,0,1,2,1
2715x3214,BST,BST,1,0,2,4,1,0,0,1,2,1
2719x3237,BST,BST,1,5,2,3,1,0,5,1,2,5
2719x3220,BST,BST,1,0,2,2,1,0,0,1,2,1
2724x3130,BST,BST,1,0,2,4,1,0,0,1,2,1
2733x3182,BST,BST,1,1,2,2,1,0,0,1,2,1
2733x3288,BST,BST,1,0,2,2,1,0,0,1,2,1
2734x3271,BST,BST,1,0,2,2,1,0,0,1,2,1
2737x3261,BST,BST,1,0,2,2,1,0,0,1,2,1
2739x3193,BST,BST,1,0,2,2,1,0,0,1,2,1
2750x3166,BST,BST,1,0,2,8,1,0,0,1,2,1
2754x3192,BST,BST,1,1,2,13,1,0,2,1,2,6
2772x3268,BST,BST,1,0,2,2,1,0,0,1,2,1
2781x3111,MPN,MPN,1,4,2,5,1,0,1,1,2,3
2790x3141,BST,BST,1,0,2,2,1,0,0,1,2,1
2792x3182,BST,BST,1,0,2,8,1,0,0,1,2,3
2795x3118,MPN,MPN,1,0,2,2,1,0,0,1,2,1
2810x3173,BST,BST,1,5,2,3,1,0,5,1,2,5
2812x3243,BST,BST,1,0,2,2,1,0,0,1,2,1
2813x3139,BST,BST,1,0,2,4,1,0,0,1,2,1
2816x3203,BST,BST,3,0,2,23,1,0,0,1,2,3
2823x3292,BST,BST,1,0,2,2,1,0,0,1,2,1
2822x3126,MPN,MPN,1,0,1,2,1,0,0,1,2,1
2822x3244,BST,BST,1,2,2,14,1,0,3,1,2,6
2831x3223,BST,BST,3,3,2,0,1,0,4,1,2,0
2842x3132,MPN,MPN,1,0,1,2,1,0,0,1,2,3
2842x3286,BST,BST,1,0,2,4,1,0,0,1,2,1
2848x3111,MPN,MPN,1,0,3,4,2,0,0,1,2,1
2848x3177,BST,BST,1,0,2,4,1,0,0,1,2,1
2857x3260,BST,BST,1,0,2,4,1,0,0,1,2,1
2861x3270,BST,BST,1,0,2,8,1,0,0,1,2,1
2865x3194,BST,BST,4,5,2,3,1,0,5,1,2,5
2869x3119,MPN,MPN,1,4,1,5,2,0,1,1,2,3
2879x3215,BST,BST,3,0,2,4,1,0,0,1,2,1
2885x3134,BST,BST,1,3,6,0,1,0,4,1,2,0
2887x3153,BST,BST,1,0,1,8,2,0,0,1,2,3
2891x3279,BST,BST,1,0,2,8,1,0,0,1,2,1
2896x3235,BST,BST,1,0,2,2,1,0,0,1,2,1
2733x3152,BST,BST,1,0,2,8,1,0,0,1,2,1
2735x3133,BST,BST,1,0,2,2,1,0,0,1,2,1
2745x3126,BST,BST,1,3,2,0,1,0,4,1,2,0
2787x3269,BST,BST,1,0,2,2,1,0,0,1,2,1
2804x3269,BST,BST,1,0,2,8,1,0,0,1,2,1
2849x3232,BST,BST,1,0,2,2,1,0,0,1,2,1
2871x3205,BST,BST,3,1,2,15,1,0,2,1,2,6
2714x3163,BST,BST,1,0,2,2,1,0,0,1,2,1
2727x3117,BST,BST,1,0,2,8,1,0,0,1,2,1
2728x3184,BST,BST,1,0,2,2,1,0,0,1,2,1
2764x3128,BST,BST,1,0,2,2,1,0,0,1,2,1
2773x3190,BST,BST,1,0,2,8,1,0,0,1,2,1
2782x3224,BST,BST,1,0,2,2,1,0,0,1,2,1
2796x3231,BST,BST,1,0,2,4,1,0,0,1,2,1
2798x3164,BST,BST,1,0,2,4,1,0,0,1,2,1
2804x3194,BST,BST,1,0,2,4,1,0,0,1,2,1
2806x3112,MPN,MPN,1,2,2,1,1,0,0,1,2,3
2808x3295,BST,BST,1,0,2,2,1,0,0,1,2,1
2879x3301,BST,BST,4,5,2,3,1,0,5,1,2,5
2885x3300,BST,BST,4,5,2,16,1,0,5,1,2,5
2896x3186,BST,BST,1,0,6,4,1,0,0,1,2,1
2724x3198,BST,BST,1,0,2,4,1,0,0,1,2,1
2746x3276,BST,BST,1,0,2,2,1,0,0,1,2,1
2754x3148,BST,BST,1,0,2,4,1,0,0,1,2,1
2754x3276,BST,BST,1,0,2,2,1,0,0,1,2,1
2816x3290,BST,BST,1,0,2,2,1,0,0,1,2,1
2827x3147,BST,BST,1,0,2,2,1,0,0,1,2,1
2831x3263,BST,BST,1,0,2,4,1,0,0,1,2,1
2879x3251,BST,BST,1,0,2,2,1,0,0,1,2,6
2719x3268,BST,BST,1,9,2,17,1,0,8,1,2,1
2729x3210,BST,BST,1,0,2,8,1,0,0,1,2,1
2746x3213,BST,BST,1,0,2,8,1,0,0,1,2,3
2757x3229,BST,BST,1,0,2,8,1,0,0,1,2,3
2760x3279,BST,BST,1,0,2,4,1,0,0,1,2,1
2782x3247,BST,BST,1,0,2,2,1,0,0,1,2,1
2786x3154,BST,BST,1,0,2,4,1,0,3,1,2,3
2795x3296,BST,BST,1,0,2,8,1,0,0,1,2,1
2818x3192,BST,BST,1,0,2,8,1,0,0,1,2,3
2819x3164,BST,BST,1,1,2,15,1,0,2,1,2,6
2829x3177,BST,BST,1,0,2,2,1,0,0,1,2,1
2845x3267,BST,BST,1,0,2,2,1,0,0,1,2,3
2855x3288,BST,BST,1,0,2,8,1,0,0,1,2,1
2861x3161,BST,BST,1,9,1,17,1,0,8,1,2,0
2866x3128,BST,BST,1,0,1,8,2,0,0,1,2,1
2875x3244,BST,BST,1,0,2,2,1,0,0,1,2,1
2715x3072,MPN,MPN,1,3,2,0,1,0,4,1,2,0
2716x2921,MPN,MPN,3,4,1,20,2,2,3,2,1,3
2725x2933,MPN,MPN,7,9,1,17,2,2,8,2,1,0
2729x3006,MPN,MPN,7,3,1,0,2,2,4,2,1,0
2742x2954,MPN,MPN,7,1,1,7,2,2,0,2,1,3
2731x2980,MPN,MPN,7,8,1,10,6,2,7,2,1,2
2732x3064,MPN,MPN,3,4,2,9,5,0,1,1,2,3
2736x3029,MPN,MPN,3,4,1,9,2,2,1,2,1,3
2740x3047,MPN,MPN,3,4,2,5,2,0,1,2,1,3
2762x3076,MPN,MPN,1,0,2,14,5,0,0,1,2,1
2764x2955,MPN,MPN,7,3,1,0,2,2,4,2,1,0
2766x2926,MPN,MPN,3,1,1,7,2,2,2,2,1,6
2772x2978,MPN,MPN,7,5,1,3,2,2,5,2,1,5
2774x3050,MPN,MPN,7,3,2,0,2,2,4,2,1,0
2781x3002,MPN,MPN,4,1,0,7,4,2,2,2,1,6
2786x3099,MPN,MPN,4,5,2,16,1,0,5,1,2,5
2788x3028,MPN,MPN,7,1,0,13,2,2,2,2,1,6
2797x3081,MPN,MPN,1,5,1,16,1,0,5,1,2,5
2801x3009,MPN,MPN,7,3,0,0,2,2,4,3,1,0
2801x3019,MPN,MPN,7,5,0,16,4,2,5,2,1,5
2804x3100,MPN,MPN,1,8,2,10,6,0,7,1,2,2
2807x2980,MPN,MPN,7,4,0,23,2,2,0,2,1,3
2814x2920,MPN,MPN,3,4,1,5,2,2,1,2,1,3
2813x3077,MPN,MPN,1,0,1,4,1,0,9,1,1,1
2817x3051,MPN,MPN,4,1,6,12,4,2,2,2,1,6
2828x2953,MPN,MPN,3,1,0,7,2,2,2,2,1,3
2827x2930,MPN,MPN,3,4,1,5,2,2,1,2,1,3
2825x3020,MPN,MPN,4,1,0,12,4,2,2,2,1,6
2838x3001,MPN,MPN,3,1,0,15,2,2,2,2,1,6
2849x3080,MPN,MPN,3,4,3,5,2,2,1,1,1,3
2849x2941,MPN,MPN,4,5,1,3,2,2,5,2,1,5
2856x3093,MPN,MPN,3,9,3,17,2,2,8,1,1,0
2852x2979,MPN,MPN,3,0,3,9,2,2,1,2,1,1
2858x3085,MPN,MPN,3,4,3,5,2,2,1,1,1,3
2869x2957,MPN,MPN,3,4,1,20,2,2,5,2,1,3
2872x3068,MPN,MPN,3,4,3,5,2,2,1,2,1,3
2874x3046,MPN,MPN,3,4,3,5,2,2,1,2,1,3
2882x3029,MPN,MPN,3,0,3,4,2,2,1,2,1,1
2880x3055,MPN,MPN,3,0,3,2,2,2,3,2,1,1
2884x3073,MPN,MPN,3,0,3,4,2,2,1,1,1,1
2882x2956,MPN,MPN,3,5,1,3,2,2,5,2,1,5
2887x2976,MPN,MPN,3,1,1,7,2,2,2,2,1,6
2889x2936,MPN,MPN,3,10,1,21,2,2,9,2,1,6
2890x2920,MPN,MPN,3,1,1,15,2,2,2,2,1,6
2897x3070,MPN,MPN,3,1,3,7,2,2,1,2,1,3
2742x3086,MPN,MPN,3,0,2,2,1,0,0,1,2,1
2755x2983,MPN,MPN,3,1,1,7,2,2,2,2,1,6
2757x2913,MPN,MPN,3,1,1,7,2,2,2,2,1,1
2794x2933,MPN,MPN,3,1,1,7,2,2,2,2,1,6
2811x3087,MPN,MPN,1,10,1,21,1,0,9,1,2,0
2822x3042,MPN,MPN,8,8,0,10,6,2,5,2,1,2
2878x3039,MPN,MPN,3,4,3,5,2,2,1,2,1,3
2887x2945,MPN,MPN,3,3,1,0,2,2,4,2,1,0
2890x2951,MPN,MPN,3,3,1,0,2,2,4,2,1,0
2722x2971,MPN,MPN,7,3,1,0,2,2,4,2,1,0
2786x2923,MPN,MPN,7,3,1,0,2,2,4,2,1,0
2800x2915,MPN,MPN,3,9,1,17,2,2,8,2,1,0
2824x3035,MPN,MPN,4,5,0,3,4,2,5,2,1,5
2834x3035,MPN,MPN,4,5,0,16,2,2,5,2,1,3
2845x2918,MPN,MPN,7,3,1,0,2,2,4,2,1,0
2844x3052,MPN,MPN,1,0,3,14,2,2,0,2,1,1
2852x3062,MPN,MPN,1,4,3,23,2,2,0,2,1,3
2735x3075,MPN,MPN,1,0,2,2,1,0,0,1,2,1
2737x2918,MPN,MPN,4,5,1,3,2,2,5,2,1,5
2741x2913,MPN,MPN,4,5,1,3,2,2,5,2,1,5
2773x2954,MPN,MPN,7,1,1,15,2,2,4,2,1,6
2792x2977,MPN,MPN,7,3,1,0,2,2,4,2,1,0
2832x3071,MPN,MPN,1,0,3,4,2,2,0,1,1,1
2712x3054,MPN,MPN,3,5,2,16,5,0,5,1,2,5
2762x3010,MPN,MPN,4,1,1,7,2,2,2,2,1,6
2782x3022,MPN,MPN,4,1,0,7,4,2,2,2,1,6
2865x2933,MPN,MPN,4,5,1,16,2,2,5,2,1,5
2869x3008,MPN,MPN,3,4,3,5,2,2,1,2,1,3
2725x2713,MPN,MPN,4,5,1,3,2,2,5,2,1,5
2724x2785,MPN,MPN,7,4,1,5,2,2,1,2,1,3
2727x2752,MPN,MPN,7,3,1,0,2,2,4,2,1,0
2732x2890,MPN,MPN,4,5,1,3,2,2,5,2,1,5
2731x2813,MPN,MPN,3,1,1,7,2,2,2,2,1,3
2734x2868,MPN,MPN,3,0,1,4,2,2,0,2,1,1
2739x2788,MPN,MPN,7,5,1,3,2,2,5,2,1,5
2743x2740,MPN,MPN,3,1,1,7,2,2,2,2,1,3
2748x2764,MPN,MPN,7,1,1,7,2,2,2,2,1,6
2754x2826,MPN,MPN,3,1,1,7,2,2,2,2,1,1
2761x2890,MPN,MPN,3,1,1,7,2,2,2,2,1,6
2767x2767,MPN,MPN,7,3,1,0,2,2,4,2,1,0
2782x2885,MPN,MPN,7,3,1,0,2,2,4,2,1,0
2781x2742,MPN,MPN,3,5,1,3,2,2,5,2,1,5
2790x2832,MPN,MPN,7,2,1,9,2,2,3,2,1,3
2795x2812,MPN,MPN,7,3,1,0,2,2,4,2,1,0
2799x2844,MPN,MPN,3,9,1,17,2,2,8,2,1,0
2815x2739,MPN,MPN,3,4,3,5,2,2,1,2,1,3
2815x2754,MPN,MPN,4,5,3,3,2,2,5,2,1,5
2823x2861,MPN,MPN,3,4,1,5,2,2,1,2,1,3
2824x2882,MPN,MPN,3,4,1,5,2,2,1,2,1,3
2829x2726,MPN,MPN,7,3,3,0,2,2,4,2,1,0
2833x2755,MPN,MPN,3,2,3,1,2,2,5,2,1,3
2830x2826,MPN,MPN,3,4,1,5,2,2,1,2,1,3
2835x2806,MPN,MPN,3,8,1,10,6,2,7,2,1,2
2837x2747,MPN,MPN,3,5,3,16,2,2,5,2,1,5
2844x2814,MPN,MPN,3,4,1,5,2,2,1,2,1,3
2843x2882,MPN,MPN,3,4,1,5,2,2,2,2,1,3
2850x2715,MPN,MPN,7,3,0,0,2,1,4,2,1,0
2863x2745,MPN,MPN,3,4,0,5,2,2,1,2,1,3
2864x2868,MPN,MPN,3,1,1,7,2,2,2,2,1,3
2871x2843,MPN,MPN,3,4,1,5,2,2,1,2,1,3
2872x2731,MPN,MPN,3,5,0,3,2,1,5,2,1,5
2883x2802,MPA,MPA,3,2,1,1,2,2,3,2,1,3
2887x2861,MPN,MPN,3,4,1,5,2,2,1,2,1,3
2889x2879,MPN,MPN,3,4,1,5,2,2,1,2,1,3
2890x2824,MPN,MPN,3,1,1,7,2,2,2,2,1,6
2895x2795,MPA,MPA,4,1,1,15,2,1,2,2,1,6
2896x2728,MPA,MPA,3,4,3,5,5,1,1,3,1,3
2725x2759,MPN,MPN,7,3,1,0,2,2,4,2,1,0
2731x2773,MPN,MPN,7,3,1,0,2,2,4,2,1,0
2730x2827,MPN,MPN,3,4,1,20,2,2,3,2,1,7
2737x2714,MPN,MPN,4,1,1,7,2,2,0,2,1,1
2756x2806,MPN,MPN,3,9,1,17,2,2,8,2,1,6
2759x2738,MPN,MPN,4,1,1,7,2,2,2,2,1,6
2769x2823,MPN,MPN,3,1,1,7,2,2,0,2,1,1
2792x2891,MPN,MPN,7,3,1,0,2,2,4,2,1,0
2798x2754,MPN,MPN,3,4,0,5,2,2,1,2,1,3
2843x2781,MPN,MPN,3,4,1,5,2,2,1,2,1,3
2859x2842,MPN,MPN,3,4,1,5,2,2,1,2,1,3
2865x2821,MPN,MPN,3,1,1,7,2,2,2,2,1,3
2874x2861,MPN,MPN,3,4,1,5,2,2,1,2,1,3
2747x2853,MPN,MPN,3,8,1,10,2,2,7,2,1,2
2750x2867,MPN,MPN,3,1,1,7,2,2,2,2,1,3
2807x2726,MPN,MPN,3,4,0,9,2,2,1,2,1,3
2854x2735,MPN,MPN,7,8,3,10,6,1,7,2,1,2
2732x2742,MPN,MPN,7,4,1,5,2,2,1,2,1,3
2747x2719,MPN,MPN,4,0,1,14,2,2,0,2,1,1
2776x2871,MPN,MPN,3,1,1,7,2,2,2,2,1,3
2812x2802,MPN,MPN,3,1,1,7,2,2,2,2,1,3
2715x2597,MPN,MPN,3,1,1,15,2,2,2,2,1,6
2716x2614,MPN,MPN,3,1,1,7,2,2,2,2,1,6
2722x2650,MPN,MPN,3,1,1,7,2,2,2,2,1,6
2736x2680,MPN,MPN,3,4,1,5,2,2,1,2,1,6
2737x2561,MPA,MPA,7,3,3,0,2,1,4,3,3,0
2742x2667,MPN,MPN,3,9,1,17,2,2,8,2,1,0
2756x2518,MPA,MPA,7,3,3,0,4,1,4,3,3,0
2762x2578,MPA,MPA,7,3,3,0,2,1,4,3,3,0
2769x2520,MPA,MPA,3,2,3,1,5,1,3,3,3,3
2769x2591,MPN,MPN,3,4,3,9,2,1,3,2,3,3
2782x2549,MPA,MPA,7,3,3,0,4,1,4,3,3,0
2789x2587,MPA,MPA,7,5,3,3,2,1,5,3,3,5
2793x2680,MPN,MPN,3,1,7,7,2,1,7,3,1,6
2798x2658,MPN,MPN,3,3,7,0,2,1,4,3,1,0
2796x2690,MPN,MPN,8,8,1,10,6,2,7,2,1,2
2797x2570,MPA,MPA,7,3,3,0,2,1,4,3,3,0
2805x2601,MPN,MPN,3,4,0,5,2,1,3,3,3,3
2816x2662,MPN,MPN,4,5,7,3,4,1,5,3,1,5
2819x2692,MPN,MPN,3,1,0,7,2,1,2,3,1,6
2829x2583,MPA,MPA,3,4,0,5,2,1,1,3,3,3
2834x2648,MPN,MPN,4,5,1,3,4,1,5,3,3,5
2841x2570,MPA,MPA,8,8,0,10,6,1,7,3,3,2
2849x2535,MPA,MPA,7,4,7,5,5,1,3,3,3,3
2856x2636,MPA,MPA,8,8,1,10,6,1,7,3,3,2
2872x2588,MPA,MPA,7,9,0,17,5,1,4,3,3,0
2875x2679,MPA,MPA,4,4,3,5,5,1,3,3,3,3
2881x2525,MPA,MPA,7,3,0,0,4,1,4,3,3,0
2881x2555,MPA,MPA,7,2,0,1,5,1,3,3,3,3
2883x2533,MPA,MPA,7,3,0,0,4,1,4,3,3,0
2888x2649,MPA,MPA,3,5,0,3,5,1,5,3,3,5
2886x2630,MPA,MPA,3,4,0,5,5,1,1,3,3,3
2890x2616,MPA,MPA,3,2,0,1,5,1,3,3,3,3
2729x2673,MPN,MPN,3,4,1,5,2,2,3,2,1,3
2742x2625,MPN,MPN,3,1,1,13,2,2,2,2,1,3
2763x2645,MPN,MPN,3,4,1,5,2,1,1,3,1,3
2817x2562,MPA,MPA,3,4,3,5,2,1,3,3,3,3
2837x2606,MPN,MPN,3,1,3,15,5,1,2,3,3,6
2869x2647,MPA,MPA,4,2,0,5,5,1,3,3,3,3
2889x2591,MPA,MPA,7,2,0,19,5,1,3,3,3,1
2754x2542,MPA,MPA,3,2,3,5,4,1,3,3,3,3
2762x2613,MPN,MPN,3,4,1,5,2,1,3,2,1,3
2768x2624,MPN,MPN,3,9,1,17,2,1,8,2,1,0
2767x2573,MPA,MPA,7,4,3,5,2,1,4,2,3,3
2804x2626,MPN,MPN,3,1,0,13,2,1,2,3,1,6
2811x2660,MPN,MPN,4,1,7,15,2,1,5,3,1,6
2843x2545,MPA,MPA,4,5,3,3,5,1,5,3,3,5
2889x2580,MPA,MPA,7,3,0,0,5,1,4,3,3,0
2845x2655,MPA,MPA,4,1,1,12,4,1,2,3,3,6
2887x2641,MPA,MPA,3,2,0,1,5,1,3,3,3,3
2785x2556,MPA,MPA,7,2,3,5,4,1,4,3,3,3
2862x2606,MPN,MPN,3,4,3,9,5,1,1,3,3,3
2710x2429,MPA,MPA,4,2,0,14,4,2,3,3,3,3
2724x2378,MPA,MPA,4,1,0,15,5,1,2,3,3,6
2727x2483,MPA,MPA,4,9,1,17,4,2,8,3,3,6
2744x2337,MPA,MPA,4,2,0,1,5,1,3,3,3,7
2745x2405,MPA,MPA,4,5,0,3,5,1,5,3,3,5
2744x2497,MPA,MPA,4,5,3,3,5,1,5,3,3,5
2747x2418,MPA,MPA,4,5,0,3,5,1,5,3,3,5
2760x2483,MPA,MPA,4,4,0,7,5,1,3,3,3,3
2767x2393,MPA,MPA,4,1,0,13,5,1,2,3,3,6
2767x2457,MPA,MPA,3,2,0,1,5,1,3,3,3,3
2783x2415,MPA,MPA,4,1,0,12,5,1,2,3,3,6
