,ground_truth,ground_truth,Graphst,Leiden,MENDER,SCANPY,SEDR,SpaceFlow,SpaGCN,STAGATE,stGCL,stLearn
-2181x-2702,BST,BST,1,0,0,2,3,0,0,1,1,4
-2348x-2536,fx,fx,4,6,3,5,7,3,5,5,6,0
-2296x-2584,fx,fx,4,6,3,5,7,3,5,5,6,0
-2295x-2658,BST,BST,3,1,3,18,3,0,2,6,1,7
-2275x-2673,BST,BST,3,0,3,2,3,0,0,6,1,4
-2256x-2684,BST,BST,1,1,0,13,3,0,0,1,1,4
-2249x-2659,BST,BST,3,1,3,18,3,3,2,6,1,7
-2211x-2574,fx,fx,4,6,3,5,7,3,5,5,6,0
-2176x-2661,BST,BST,1,0,0,2,3,0,0,1,1,4
-2347x-2593,fx,fx,4,6,3,5,7,3,5,5,6,0
-2348x-2565,fx,fx,4,6,3,5,7,3,5,5,6,0
-2178x-2541,fx,fx,4,6,3,5,7,3,5,5,6,0
-2177x-2678,BST,BST,1,2,0,0,4,0,3,1,1,2
-2174x-2562,fx,fx,4,1,3,18,7,3,2,5,6,7
-2341x-2894,BST,BST,1,0,4,15,3,0,0,1,1,4
-2339x-2807,BST,BST,1,0,0,2,3,0,0,1,1,4
-2332x-2743,BST,BST,1,0,4,15,3,0,0,1,1,4
-2327x-2876,BST,BST,1,2,4,20,3,0,0,1,1,4
-2328x-2771,BST,BST,1,0,4,8,3,0,0,1,1,4
-2320x-2738,BST,BST,1,0,4,15,3,0,1,1,1,4
-2309x-2866,BST,BST,1,0,4,8,3,0,0,1,1,4
-2308x-2755,BST,BST,1,2,0,0,5,0,3,1,1,2
-2304x-2879,BST,BST,1,2,0,0,5,0,3,1,1,2
-2298x-2821,BST,BST,1,1,0,6,3,0,2,1,1,7
-2294x-2733,BST,BST,1,8,4,11,3,0,7,1,1,4
-2284x-2841,BST,BST,1,0,5,21,3,0,0,1,1,4
-2279x-2747,BST,BST,1,2,0,0,5,0,3,1,1,2
-2278x-2881,BST,BST,1,0,0,15,3,0,0,1,1,4
-2279x-2778,BST,BST,1,0,0,2,3,0,0,1,1,4
-2272x-2799,BST,BST,1,1,0,6,3,0,2,1,1,7
-2259x-2820,BST,BST,1,2,0,0,5,0,3,1,1,2
-2259x-2848,BST,BST,1,0,0,2,3,0,0,1,1,4
-2252x-2753,BST,BST,1,0,0,2,3,0,0,1,1,4
-2253x-2830,BST,BST,1,1,0,6,3,0,3,1,1,7
-2248x-2779,BST,BST,1,1,0,2,3,0,0,1,1,7
-2248x-2891,BST,BST,1,0,0,2,3,0,0,1,1,4
-2246x-2754,BST,BST,1,10,0,19,3,0,0,1,1,4
-2243x-2731,BST,BST,1,0,0,15,3,0,0,1,1,4
-2239x-2854,BST,BST,1,4,0,14,4,0,4,1,1,5
-2239x-2754,BST,BST,1,0,0,2,3,0,0,1,1,4
-2231x-2748,BST,BST,1,2,0,0,5,0,3,1,1,2
-2227x-2892,BST,BST,1,0,0,2,3,0,0,1,1,4
-2225x-2724,BST,BST,1,0,0,17,3,0,0,1,1,4
-2225x-2781,BST,BST,1,0,0,21,3,0,0,1,1,4
-2224x-2835,BST,BST,1,0,0,17,3,0,0,1,1,4
-2219x-2867,BST,BST,1,0,0,8,3,0,0,1,1,4
-2216x-2805,BST,BST,1,2,0,0,5,0,3,1,1,2
-2208x-2898,BST,BST,1,8,0,11,3,0,7,1,1,2
-2197x-2727,BST,BST,1,0,0,2,3,0,0,1,1,4
-2195x-2898,BST,BST,1,4,0,4,4,0,4,1,1,5
-2193x-2877,BST,BST,1,0,0,2,3,0,0,1,1,4
-2190x-2776,BST,BST,1,0,0,2,3,0,0,1,1,4
-2185x-2786,BST,BST,1,0,0,2,3,0,0,1,1,4
-2187x-2766,BST,BST,1,0,0,2,3,0,0,1,1,4
-2185x-2885,BST,BST,1,0,0,21,3,0,0,1,1,4
-2185x-2728,BST,BST,1,0,0,15,3,0,0,1,1,4
-2184x-2822,BST,BST,1,0,0,2,3,0,0,1,1,4
-2185x-2862,BST,BST,1,0,0,2,3,0,0,1,1,4
-2175x-2725,BST,BST,1,0,0,2,3,0,0,1,1,4
-2176x-2811,BST,BST,1,0,0,2,3,0,0,1,1,4
-2324x-2779,BST,BST,1,0,0,2,3,0,0,1,1,4
-2297x-2870,BST,BST,1,0,0,15,3,0,0,1,1,4
-2317x-2758,BST,BST,1,0,0,15,3,0,0,1,1,4
-2257x-2796,BST,BST,1,0,0,8,3,0,0,1,1,4
-2206x-2823,BST,BST,1,0,0,2,3,0,0,1,1,4
-2181x-2836,BST,BST,1,0,0,2,3,0,0,1,1,4
-2299x-2777,BST,BST,1,0,0,15,3,0,0,1,1,4
-2294x-2773,BST,BST,1,0,0,17,3,0,0,1,1,4
-2324x-2801,BST,BST,1,6,4,5,3,0,5,1,1,0
-2277x-2769,BST,BST,1,0,0,2,3,0,0,1,1,4
-2265x-2828,BST,BST,1,2,0,0,5,0,3,1,1,2
-2252x-2882,BST,BST,1,0,0,2,3,0,0,1,1,4
-2189x-2789,BST,BST,1,0,0,2,3,0,0,1,1,4
-2348x-2943,BST,BST,1,2,4,0,3,0,3,1,1,2
-2337x-3058,BST,BST,1,0,0,2,3,0,0,1,1,4
-2340x-3036,BST,BST,1,8,0,11,3,0,2,1,1,7
-2337x-2992,BST,BST,1,2,4,0,5,0,3,1,1,2
-2328x-2968,BST,BST,1,0,4,8,3,0,0,1,1,4
-2330x-3064,BST,BST,1,0,0,17,3,0,0,1,1,1
-2327x-3047,BST,BST,1,0,0,2,3,0,0,1,1,4
-2319x-3011,BST,BST,1,0,4,8,3,0,0,1,1,4
-2320x-2941,BST,BST,1,0,4,8,3,0,0,1,1,4
-2314x-3079,BST,BST,1,1,0,6,3,0,2,1,1,4
-2306x-3058,BST,BST,1,0,0,2,3,0,7,1,1,4
-2310x-3036,BST,BST,1,0,0,8,3,0,0,1,1,4
-2306x-3043,BST,BST,1,1,0,6,3,0,0,1,1,7
-2305x-3020,BST,BST,1,0,0,2,3,0,0,1,1,4
-2304x-3003,BST,BST,1,0,4,8,3,0,0,1,1,4
-2298x-3057,BST,BST,1,8,0,11,5,0,7,1,1,2
-2297x-2970,BST,BST,1,0,4,2,3,0,0,1,1,4
-2292x-2940,BST,BST,1,0,4,15,3,0,0,1,1,4
-2281x-2918,BST,BST,1,8,0,11,3,0,7,1,1,4
-2278x-3026,BST,BST,1,2,0,0,5,0,3,1,1,2
-2278x-2950,BST,BST,1,0,4,8,3,0,0,1,1,4
-2273x-3014,BST,BST,1,2,0,0,5,0,3,1,1,2
-2272x-3002,BST,BST,1,0,0,2,3,0,0,1,1,4
-2272x-2944,BST,BST,1,0,4,2,3,0,0,1,1,4
-2268x-3080,BST,BST,1,0,0,17,3,2,0,1,1,4
-2264x-2972,BST,BST,3,8,4,11,3,0,7,1,1,2
-2261x-2962,BST,BST,1,8,4,11,3,0,7,1,1,4
-2263x-3097,BST,BST,3,6,0,5,3,2,5,1,1,0
-2258x-3057,BST,BST,1,3,0,8,3,0,1,1,1,1
-2251x-3015,BST,BST,1,0,0,2,3,0,0,1,1,4
-2247x-2983,BST,BST,3,10,4,19,3,0,4,1,1,2
-2242x-3093,BST,BST,5,0,0,15,3,0,0,1,1,1
-2240x-2978,BST,BST,3,4,4,4,4,0,4,1,1,5
-2237x-3058,BST,BST,1,0,0,3,3,0,0,1,1,4
-2237x-2988,BST,BST,3,4,4,4,4,0,4,1,1,5
-2226x-2951,BST,BST,1,0,0,2,3,0,0,1,1,4
-2219x-3039,BST,BST,1,2,0,0,5,0,3,1,1,2
-2215x-3053,BST,BST,1,2,0,0,5,0,3,1,1,2
-2215x-3079,BST,BST,1,8,0,11,3,0,7,1,1,2
-2213x-2953,BST,BST,2,1,0,6,3,0,2,1,1,7
-2209x-3098,BST,BST,1,0,0,2,3,0,0,1,1,4
-2204x-3018,BST,BST,1,3,0,8,3,0,1,1,1,4
-2203x-3024,BST,BST,1,3,0,16,3,0,1,1,1,1
-2197x-2970,BST,BST,2,2,0,0,5,0,3,1,1,2
-2195x-3077,BST,BST,1,0,0,2,3,0,0,1,1,4
-2196x-3063,BST,BST,1,10,0,19,3,0,9,1,1,4
-2189x-2987,BST,BST,1,0,0,2,3,0,0,1,1,4
-2177x-3015,BST,BST,1,1,0,1,3,0,2,1,1,4
-2176x-2922,BST,BST,1,0,0,2,3,0,0,1,1,4
-2178x-2940,BST,BST,1,4,0,4,4,0,4,1,1,5
-2174x-3037,BST,BST,1,2,0,0,5,0,3,1,1,2
-2166x-2989,BST,BST,1,4,0,4,4,0,4,1,1,5
-2346x-2998,BST,BST,1,0,4,8,3,0,0,1,1,4
-2314x-2959,BST,BST,1,6,4,5,3,0,5,1,1,0
-2290x-2985,BST,BST,1,0,4,2,3,0,0,1,1,4
-2250x-3041,BST,BST,1,0,0,8,5,0,0,1,1,4
-2234x-3025,BST,BST,1,8,0,11,3,0,7,1,1,4
-2231x-3066,BST,BST,1,0,0,2,3,0,0,1,1,4
-2215x-2930,BST,BST,1,8,0,11,3,0,7,1,1,4
-2213x-2992,BST,BST,1,0,0,8,3,0,0,1,1,4
-2269x-2984,BST,BST,1,0,4,8,3,0,7,1,1,4
-2253x-2934,BST,BST,1,2,0,0,5,0,3,1,1,2
-2248x-3072,BST,BST,5,0,0,15,3,0,0,1,1,4
-2246x-3083,BST,BST,5,1,0,1,3,2,0,1,1,7
-2231x-3005,BST,BST,1,0,4,21,3,0,0,1,1,4
-2221x-3105,BST,BST,1,0,0,2,3,0,0,1,1,4
-2217x-3018,BST,BST,1,0,0,21,3,0,0,1,1,4
-2208x-2957,BST,BST,2,1,0,6,3,0,2,1,1,7
-2205x-3040,BST,BST,1,2,0,0,5,0,3,1,1,2
-2261x-3104,BST,BST,3,2,0,0,5,0,5,1,1,2
-2292x-3078,BST,BST,1,0,0,8,3,0,0,1,1,4
-2269x-3066,BST,BST,1,0,0,8,3,0,1,1,1,4
-2269x-3059,BST,BST,1,0,0,15,3,0,1,1,1,4
-2224x-3066,BST,BST,1,0,0,21,3,0,0,1,1,4
-2200x-2932,BST,BST,1,0,0,8,3,0,0,1,1,4
-2176x-3078,BST,BST,1,0,0,2,3,0,0,1,1,4
-2342x-3142,BST,BST,1,6,0,5,3,0,5,1,1,0
-2333x-3194,BST,BST,3,4,0,4,4,0,4,1,1,5
-2321x-3257,MPA,MPA,1,4,0,4,4,0,4,1,3,5
-2319x-3198,BST,BST,3,4,0,14,3,0,4,1,1,5
-2307x-3129,BST,BST,1,0,1,15,3,0,0,1,1,4
-2297x-3195,BST,BST,1,0,0,8,3,0,0,1,1,4
-2298x-3146,BST,BST,1,0,1,8,3,0,0,1,1,4
-2293x-3303,MPA,MPA,1,8,1,11,3,1,7,3,3,2
-2292x-3180,BST,BST,1,0,0,2,3,0,0,1,1,4
-2290x-3216,BST,BST,2,4,0,14,5,0,2,1,1,5
-2287x-3277,MPA,MPA,1,0,1,2,3,0,0,3,3,4
-2285x-3150,BST,BST,1,0,1,8,3,0,0,1,1,4
-2284x-3226,BST,BST,2,1,6,6,3,0,2,1,1,7
-2279x-3259,BST,BST,1,8,1,11,3,0,7,3,3,4
-2252x-3270,BST,BST,5,3,1,3,3,0,1,3,3,1
-2250x-3280,MPA,MPA,5,0,1,17,3,1,1,3,3,4
-2249x-3265,BST,BST,5,3,1,3,3,0,0,3,3,1
-2241x-3139,BST,BST,1,8,0,11,5,0,7,1,1,2
-2241x-3227,BST,BST,1,0,0,2,3,0,0,1,3,4
-2238x-3155,BST,BST,1,0,0,8,3,0,0,1,1,4
-2227x-3256,BST,BST,1,2,1,0,5,2,3,3,3,2
-2223x-3289,MPA,MPA,5,3,1,3,3,2,1,3,3,1
-2221x-3129,BST,BST,1,0,0,15,3,0,1,1,1,4
-2206x-3266,BST,BST,3,1,1,6,3,2,3,3,3,7
-2205x-3255,BST,BST,3,2,1,0,5,2,3,3,3,2
-2199x-3146,BST,BST,1,0,1,8,3,0,0,1,1,4
-2197x-3166,BST,BST,5,1,1,6,3,2,2,3,1,7
-2192x-3246,BST,BST,3,4,1,4,4,2,4,3,3,5
-2175x-3237,BST,BST,2,2,1,0,5,2,3,3,3,2
-2174x-3289,MPA,MPA,2,3,1,3,3,2,0,3,3,1
-2173x-3161,BST,BST,5,3,1,3,3,2,1,1,1,1
-2172x-3219,BST,BST,2,1,1,6,3,2,2,3,1,7
-2167x-3265,BST,BST,2,0,1,2,3,2,0,3,3,4
-2167x-3149,BST,BST,1,0,1,2,3,0,0,1,1,4
-2330x-3186,BST,BST,3,8,0,20,3,0,4,1,1,4
-2324x-3187,BST,BST,3,0,0,8,3,0,7,1,1,4
-2306x-3155,BST,BST,1,0,1,2,3,0,0,1,1,4
-2304x-3266,MPA,MPA,1,0,2,8,3,0,0,1,3,4
-2282x-3243,BST,BST,1,0,1,21,3,0,0,1,3,4
-2219x-3282,MPA,MPA,5,0,1,2,3,2,1,3,3,4
-2219x-3208,BST,BST,1,1,0,16,3,2,1,3,1,7
-2212x-3283,MPA,MPA,5,3,1,3,3,2,1,3,3,1
-2188x-3259,BST,BST,5,8,1,3,3,2,0,3,3,4
-2173x-3130,BST,BST,1,3,0,3,3,0,1,1,1,1
-2170x-3178,BST,BST,1,10,1,19,3,2,9,1,1,4
-2344x-3131,BST,BST,1,2,0,0,5,0,3,1,1,2
-2293x-3159,BST,BST,1,2,1,20,3,0,0,1,1,2
-2276x-3306,MPA,MPA,2,3,1,3,3,1,1,3,3,1
-2274x-3279,MPA,MPA,2,1,1,6,3,1,2,3,3,7
-2266x-3175,BST,BST,1,0,1,8,3,0,0,1,1,4
-2211x-3258,BST,BST,3,2,1,0,5,2,3,3,3,2
-2200x-3268,BST,BST,3,6,1,5,3,2,5,3,3,0
-2178x-3198,BST,BST,1,0,1,15,3,2,1,3,1,4
-2315x-3183,BST,BST,1,8,0,11,3,0,7,1,1,4
-2305x-3204,BST,BST,3,0,0,8,3,0,2,1,1,4
-2229x-3284,MPA,MPA,5,0,1,15,3,2,1,3,3,4
-2217x-3175,BST,BST,1,2,1,20,3,2,3,1,1,2
-2196x-3186,BST,BST,1,6,1,5,3,2,5,3,1,0
-2175x-3172,BST,BST,5,3,1,3,3,2,0,1,1,1
-2168x-3282,MPA,MPA,2,10,1,19,3,2,9,3,3,2
-2346x-3337,MPA,MPA,3,0,0,2,3,2,0,3,8,4
-2344x-3432,MPA,MPA,5,0,1,17,3,1,1,2,8,1
-2339x-3475,MPA,MPA,2,0,0,16,3,1,0,2,3,1
-2336x-3370,MPA,MPA,3,4,5,4,4,2,4,3,8,5
-2331x-3392,MPA,MPA,2,1,5,6,3,2,2,3,3,7
-2327x-3354,MPA,MPA,3,4,5,4,4,2,4,3,3,5
-2318x-3422,MPA,MPA,5,3,1,3,3,1,1,2,3,1
-2315x-3370,MPA,MPA,2,1,5,6,3,2,2,3,3,7
-2314x-3473,MPA,MPA,2,1,1,6,3,1,2,2,3,7
-2308x-3459,MPA,MPA,2,0,1,17,3,1,0,2,3,4
-2307x-3453,MPA,MPA,5,3,1,10,3,1,1,2,3,1
-2305x-3427,MPA,MPA,2,2,1,0,5,1,3,3,3,2
-2301x-3466,MPA,MPA,3,6,1,5,3,1,5,3,3,0
-2302x-3417,MPA,MPA,1,0,1,17,3,2,2,3,3,4
-2298x-3350,MPA,MPA,2,1,1,1,3,2,1,3,3,1
-2290x-3447,MPA,MPA,5,3,1,3,3,2,1,2,3,1
-2287x-3334,MPA,MPA,2,3,1,3,3,1,1,3,3,1
-2287x-3317,MPA,MPA,2,2,1,0,5,1,3,3,3,2
-2283x-3382,MPA,MPA,2,3,1,3,3,2,1,3,3,1
-2276x-3482,MPA,MPA,5,3,1,3,3,1,1,3,3,1
-2278x-3464,MPA,MPA,5,3,1,10,3,1,1,2,3,1
-2272x-3446,MPA,MPA,5,3,1,3,3,2,1,2,3,1
-2268x-3323,MPA,MPA,2,2,1,0,5,1,3,3,3,2
-2266x-3442,MPA,MPA,5,3,1,3,3,2,1,2,3,1
-2251x-3362,MPA,MPA,3,4,1,4,4,2,4,3,3,5
-2247x-3370,MPA,MPA,3,4,1,4,4,2,4,3,3,5
-2248x-3499,MPA,MPA,2,2,5,0,5,2,3,3,3,2
-2226x-3328,MPA,MPA,5,2,1,0,5,2,3,3,3,2
-2220x-3475,MPA,MPA,2,1,5,6,3,2,2,3,3,7
-2214x-3449,MPA,MPA,2,1,1,13,3,2,0,3,3,7
-2200x-3395,MPA,MPA,2,0,1,2,3,2,0,3,3,4
-2194x-3449,MPA,MPA,2,8,1,11,3,2,7,3,3,2
-2187x-3484,MPA,MPA,2,3,5,3,3,2,1,3,3,1
-2182x-3421,MPA,MPA,2,3,1,3,3,2,0,3,3,1
-2177x-3497,MPA,MPA,2,1,5,1,3,2,2,3,3,3
-2175x-3352,MPA,MPA,5,1,1,6,3,2,2,2,3,7
-2168x-3317,MPA,MPA,2,6,1,5,3,2,5,3,3,0
-2276x-3343,MPA,MPA,2,0,1,17,3,2,0,3,3,4
-2249x-3486,MPA,MPA,2,1,1,6,3,1,2,3,3,7
-2247x-3421,MPA,MPA,5,2,1,0,5,2,3,3,3,2
-2242x-3449,MPA,MPA,2,0,1,2,3,2,0,3,3,4
-2174x-3430,MPA,MPA,2,0,1,17,3,2,0,3,3,4
-2318x-3375,MPA,MPA,1,1,5,6,3,2,2,3,3,7
-2296x-3365,MPA,MPA,5,0,1,8,3,2,1,3,3,4
-2247x-3472,MPA,MPA,2,3,1,10,3,1,1,3,3,1
-2221x-3377,MPA,MPA,1,0,1,17,3,2,0,3,3,4
-2220x-3355,MPA,MPA,3,0,1,17,3,2,0,3,3,4
-2194x-3329,MPA,MPA,5,3,1,3,3,2,1,2,3,1
-2182x-3468,MPA,MPA,2,1,5,6,3,2,2,3,3,7
-2174x-3330,MPA,MPA,2,0,1,2,3,2,0,3,3,4
-2249x-3456,MPA,MPA,2,3,1,16,3,2,1,3,3,1
-2204x-3472,MPA,MPA,2,1,5,6,6,2,2,3,3,7
-2279x-3496,MPA,MPA,2,3,5,16,3,1,1,3,3,1
-2227x-3395,MPA,MPA,2,0,1,17,3,2,0,3,3,4
-2190x-3400,MPA,MPA,2,2,1,0,5,2,0,3,3,2
-2183x-3407,MPA,MPA,2,0,1,17,3,2,0,3,3,1
-2285x-3405,MPA,MPA,2,1,4,6,3,2,2,3,3,7
-2347x-3698,MPA,MPA,5,0,1,2,3,1,0,2,2,4
-2342x-3661,MPA,MPA,2,3,1,3,3,1,1,2,2,1
-2340x-3529,MPA,MPA,2,1,5,6,3,1,2,2,3,7
-2333x-3580,MPA,MPA,2,2,6,0,5,1,3,2,2,2
-2322x-3593,MPA,MPA,2,3,6,16,3,1,1,2,2,1
-2324x-3661,MPA,MPA,1,8,1,11,5,1,7,3,3,2
-2319x-3520,MPA,MPA,2,0,5,17,3,1,0,3,3,4
-2311x-3614,MPA,MPA,2,2,1,0,3,1,3,3,2,2
-2308x-3539,MPA,MPA,2,3,5,10,3,1,1,3,3,4
-2303x-3583,MPA,MPA,2,1,6,6,3,1,2,2,3,7
-2302x-3573,MPA,MPA,2,3,6,16,3,1,1,3,3,1
-2297x-3675,MPA,MPA,2,2,1,0,5,2,3,3,3,2
-2291x-3537,MPA,MPA,2,2,5,0,5,1,3,3,3,2
-2290x-3649,MPA,MPA,2,2,1,20,3,1,0,3,3,4
-2284x-3518,MPA,MPA,2,4,5,4,4,2,4,3,3,5
-2282x-3617,MPA,MPA,2,1,1,1,3,2,1,3,3,7
-2278x-3641,MPA,MPA,2,2,1,0,5,1,3,3,3,2
-2272x-3660,MPA,MPA,3,4,1,4,4,2,4,3,3,5
-2266x-3573,MPA,MPA,2,1,0,1,3,1,2,3,3,7
-2257x-3645,MPA,MPA,2,1,6,1,3,2,1,3,3,1
-2253x-3688,MPA,MPA,2,3,6,3,3,2,1,3,3,1
-2251x-3547,MPA,MPA,2,10,0,19,3,2,9,3,3,3
-2250x-3579,MPA,MPA,2,1,0,1,3,2,2,3,3,7
-2243x-3617,MPA,MPA,2,1,6,1,3,2,2,3,3,4
-2242x-3701,MPA,MPA,2,1,6,1,3,2,2,3,3,3
-2239x-3637,MPA,MPA,2,1,6,1,3,2,2,3,3,7
-2238x-3654,MPA,MPA,2,1,6,1,3,2,2,3,3,7
-2223x-3612,MPA,MPA,2,3,6,10,3,2,1,3,3,4
-2216x-3678,MPA,MPA,3,2,6,0,5,2,3,3,3,2
-2214x-3575,MPA,MPA,2,1,6,1,3,2,2,3,3,1
-2208x-3584,MPA,MPA,2,1,6,1,3,2,2,3,3,7
-2205x-3606,MPA,MPA,5,3,6,3,3,2,1,3,3,1
-2201x-3534,MPA,MPA,2,1,6,6,6,2,2,3,3,7
-2200x-3627,MPA,MPA,5,1,6,1,3,2,2,3,3,4
-2194x-3690,MPA,MPA,3,6,6,5,3,2,5,3,3,0
-2193x-3574,MPA,MPA,2,3,6,3,3,2,1,3,3,1
-2190x-3630,MPA,MPA,1,1,6,1,3,2,2,3,3,4
-2184x-3684,MPA,MPA,2,3,6,10,3,2,2,3,3,1
-2179x-3523,MPA,MPA,2,3,5,10,3,2,1,3,3,1
-2176x-3664,MPA,MPA,2,4,6,4,3,2,5,3,3,5
-2177x-3656,MPA,MPA,2,2,6,0,5,2,5,3,3,2
-2169x-3611,MPA,MPA,5,3,1,3,3,2,1,3,3,1
-2168x-3655,MPA,MPA,2,6,6,5,3,2,5,3,3,0
-2167x-3584,MPA,MPA,5,4,6,14,4,2,4,3,3,5
-2345x-3630,MPA,MPA,2,1,1,1,3,1,2,2,2,7
-2323x-3673,MPA,MPA,2,1,1,6,3,1,2,3,3,7
-2286x-3625,MPA,MPA,2,0,1,15,3,1,1,3,3,1
-2215x-3557,MPA,MPA,2,1,6,1,3,2,2,3,3,1
-2185x-3650,MPA,MPA,2,3,6,10,3,2,3,3,3,1
-2169x-3557,MPA,MPA,2,2,1,20,3,2,0,3,3,4
-2321x-3696,MPA,MPA,5,3,1,3,3,1,1,3,3,1
-2304x-3699,MPA,MPA,5,4,1,4,3,2,4,3,3,5
-2296x-3522,MPA,MPA,2,2,5,0,5,1,3,3,3,2
-2264x-3562,MPA,MPA,2,2,0,0,5,2,3,3,3,2
-2251x-3662,MPA,MPA,2,1,6,1,3,2,2,3,3,7
-2222x-3672,MPA,MPA,3,1,6,1,3,2,3,3,3,4
-2189x-3607,MPA,MPA,5,1,6,1,3,2,2,3,3,7
-2189x-3590,MPA,MPA,5,3,6,3,3,2,1,3,3,1
-2294x-3607,MPA,MPA,2,1,1,1,3,1,2,3,3,7
-2304x-3631,MPA,MPA,2,3,1,16,3,1,1,3,3,1
-2296x-3654,MPA,MPA,2,3,1,3,3,1,0,3,3,1
-2261x-3529,MPA,MPA,2,8,1,11,3,2,7,3,3,7
-2239x-3573,MPA,MPA,2,3,6,10,3,2,2,3,3,1
-2214x-3662,MPA,MPA,3,6,6,5,3,2,5,3,3,0
-2212x-3652,MPA,MPA,2,3,6,10,3,2,0,3,3,1
-2348x-3841,MPA,MPA,3,4,6,4,4,2,4,3,3,5
-2346x-3793,MPA,MPA,2,8,6,11,3,2,7,3,3,2
-2345x-3879,MPA,MPA,2,6,6,5,3,2,5,3,3,0
-2334x-3756,MPA,MPA,2,1,6,1,3,2,2,3,3,7
-2331x-3854,MPA,MPA,2,0,6,2,3,2,0,3,3,4
-2330x-3889,MPA,MPA,2,3,6,10,3,2,1,3,3,1
-2331x-3788,MPA,MPA,2,3,6,10,3,2,0,3,3,4
-2325x-3841,MPA,MPA,2,3,6,10,3,2,1,3,3,1
-2318x-3724,MPA,MPA,1,2,1,0,3,2,3,3,3,2
-2312x-3776,MPA,MPA,2,3,6,3,3,2,0,3,3,4
-2304x-3728,MPA,MPA,3,8,1,11,3,2,7,3,3,2
-2304x-3878,MPA,MPA,2,2,6,0,5,2,3,3,3,2
-2302x-3797,MPA,MPA,2,3,6,10,3,2,1,3,3,1
-2291x-3776,MPA,MPA,2,1,6,1,3,2,2,3,3,7
-2269x-3723,MPA,MPA,3,2,6,0,5,2,3,3,3,2
-2264x-3756,MPA,MPA,3,4,1,4,4,2,4,3,3,5
-2258x-3833,MPA,MPA,2,3,6,10,3,2,2,3,3,1
-2262x-3788,MPA,MPA,2,1,6,1,3,2,2,3,3,7
-2255x-3835,MPA,MPA,2,1,6,1,3,2,7,3,3,7
-2254x-3798,MPA,MPA,2,3,6,10,3,2,2,3,3,1
-2243x-3733,MPA,MPA,1,1,1,1,3,2,2,3,3,7
-2243x-3814,MPA,MPA,2,1,6,18,3,2,2,3,3,7
-2232x-3832,MPA,MPA,2,3,6,10,3,2,1,3,3,1
-2224x-3872,MPA,MPA,3,2,6,0,5,2,3,3,3,2
-2223x-3730,MPA,MPA,1,4,6,4,3,2,4,3,3,4
-2212x-3790,MPA,MPA,2,0,6,3,3,2,1,3,3,1
-2217x-3780,MPA,MPA,2,8,6,11,3,2,0,3,3,4
-2205x-3735,MPA,MPA,3,4,6,4,4,2,4,3,3,5
-2207x-3767,MPA,MPA,3,2,6,0,5,2,3,3,3,2
-2201x-3898,MPA,MPA,3,1,1,1,3,2,2,3,3,7
-2201x-3838,MPA,MPA,2,1,6,1,3,2,2,3,3,7
-2194x-3873,MPA,MPA,3,4,1,4,4,2,4,3,3,5
-2189x-3789,MPA,MPA,2,4,6,4,4,2,4,3,3,5
-2184x-3886,MPA,MPA,2,1,1,2,3,2,2,3,3,7
-2178x-3748,MPA,MPA,2,3,6,10,3,2,1,3,3,1
-2174x-3870,MPA,MPA,2,10,1,19,3,2,9,3,3,4
-2167x-3887,MPA,MPA,2,2,1,0,5,2,3,3,3,2
-2168x-3774,MPA,MPA,2,3,6,10,3,2,0,3,3,1
-2163x-3757,MPA,MPA,2,1,6,1,3,2,2,3,3,4
-2163x-3800,MPA,MPA,3,4,6,4,4,2,4,3,3,5
-2333x-3734,MPA,MPA,1,10,1,19,3,2,9,3,3,4
-2255x-3847,MPA,MPA,2,8,6,11,3,2,7,3,3,2
-2251x-3763,MPA,MPA,2,3,6,3,3,2,0,3,3,4
-2250x-3720,MPA,MPA,1,1,6,1,3,2,2,3,3,7
-2238x-3878,MPA,MPA,3,3,3,10,3,2,2,3,3,1
-2237x-3775,MPA,MPA,2,3,6,3,3,2,1,3,3,1
-2231x-3765,MPA,MPA,2,1,6,1,3,2,2,3,3,7
-2227x-3805,MPA,MPA,2,3,6,10,3,2,1,3,3,1
-2220x-3811,MPA,MPA,2,1,6,1,3,2,1,3,3,7
-2189x-3762,MPA,MPA,2,1,6,18,3,2,2,3,3,7
-2182x-3812,MPA,MPA,3,2,6,0,5,2,3,3,3,2
-2163x-3808,MPA,MPA,3,10,6,19,3,2,9,3,3,2
-2304x-3754,MPA,MPA,2,2,6,20,3,2,2,3,3,2
-2294x-3850,MPA,MPA,2,1,6,1,3,2,2,3,3,7
-2271x-3816,MPA,MPA,2,1,6,1,3,2,2,3,3,7
-2266x-3715,MPA,MPA,2,2,6,0,5,2,3,3,3,2
-2218x-3828,MPA,MPA,2,1,6,13,3,2,2,3,3,7
-2203x-3799,MPA,MPA,2,3,6,10,3,2,1,3,3,1
-2193x-3728,MPA,MPA,3,2,6,0,5,2,3,3,3,2
-2168x-3747,MPA,MPA,2,1,6,1,3,2,2,3,3,7
-2297x-3828,MPA,MPA,2,1,6,1,3,2,2,3,3,7
-2291x-3791,MPA,MPA,2,3,6,10,3,2,1,3,3,1
-2184x-3795,MPA,MPA,3,4,6,14,3,2,4,3,3,5
-2176x-3848,MPA,MPA,2,3,1,1,3,2,0,3,3,1
-2281x-3886,MPA,MPA,2,1,6,1,3,2,2,3,3,7
-2277x-3869,MPA,MPA,2,1,6,1,3,2,2,3,3,7
