,ground_truth,ground_truth,Graphst,Leiden,MENDER,SCANPY,SEDR,SpaceFlow,SpaGCN,STAGATE,stGCL,stLearn
-1590x3908,BST,BST,1,4,2,1,2,2,0,2,2,7
-1585x3871,MPN,MPN,4,3,0,7,2,0,0,2,2,7
-1582x3933,BST,BST,4,4,2,16,2,2,0,2,2,7
-1579x3902,BST,BST,1,7,0,4,2,2,4,2,2,3
-1572x3990,BST,BST,1,4,2,1,2,2,0,1,5,7
-1572x3952,BST,BST,2,2,2,0,2,2,2,2,2,6
-1571x3856,MPN,MPN,6,5,0,3,1,0,3,2,2,5
-1570x3907,BST,BST,2,2,0,0,2,2,2,2,2,6
-1571x3847,MPN,MPN,4,3,0,7,2,0,3,2,2,7
-1562x3993,BST,BST,1,4,2,1,6,2,0,1,5,7
-1560x3920,BST,BST,2,3,2,7,2,2,0,2,2,7
-1556x3931,BST,BST,2,4,2,1,2,2,0,1,2,7
-1554x3944,BST,BST,2,9,2,11,2,2,7,2,2,0
-1547x4008,BST,BST,1,10,2,19,6,2,9,1,5,5
-1541x3908,BST,BST,6,5,2,3,1,2,3,2,2,5
-1540x3872,BST,BST,1,2,0,16,2,2,2,2,2,6
-1531x3984,BST,BST,1,4,2,1,6,2,0,1,5,7
-1525x3933,BST,BST,2,2,2,0,2,2,2,2,2,6
-1522x3854,BST,BST,1,3,0,1,2,2,0,2,2,7
-1513x3835,MPN,MPN,1,4,0,1,2,2,0,2,2,7
-1509x3899,BST,BST,1,4,2,1,6,2,0,1,2,7
-1507x3926,BST,BST,1,3,2,12,6,2,0,1,2,7
-1497x3871,BST,BST,1,4,0,16,2,2,0,2,2,7
-1488x3832,MPN,MPN,4,3,0,7,2,2,0,1,2,7
-1486x3933,BST,BST,1,4,2,1,6,2,0,1,2,7
-1484x3840,MPN,MPN,4,2,0,16,2,2,2,2,2,6
-1483x3896,BST,BST,2,2,2,0,6,2,2,2,2,6
-1479x3962,BST,BST,1,4,2,1,6,2,0,1,2,7
-1455x4002,BST,BST,4,4,2,1,6,2,0,1,5,7
-1455x3992,BST,BST,4,4,2,7,6,2,0,1,5,7
-1446x3921,BST,BST,6,5,5,3,6,0,3,2,2,5
-1550x3908,BST,BST,6,5,2,18,1,2,3,2,2,5
-1501x3847,MPN,MPN,4,3,0,20,2,2,0,2,2,7
-1475x4002,BST,BST,4,4,2,16,6,2,0,1,5,7
-1470x3830,MPN,MPN,4,0,0,8,2,2,1,2,2,1
-1451x3826,MPN,MPN,4,4,0,1,2,0,0,2,2,7
-1608x3876,MPN,MPN,4,3,0,7,2,2,0,2,2,7
-1585x3970,BST,BST,1,4,2,16,2,2,0,2,2,7
-1555x3844,MPN,MPN,4,3,0,7,2,2,0,2,2,7
-1543x3968,BST,BST,1,4,2,1,6,2,0,1,5,7
-1532x3998,BST,BST,1,4,2,1,6,2,0,1,5,7
-1524x3992,BST,BST,1,4,2,1,6,2,0,1,5,7
-1503x3991,BST,BST,1,4,2,1,6,2,0,1,5,7
-1506x3953,BST,BST,1,4,2,1,6,2,0,1,2,7
-1488x3866,BST,BST,1,9,0,11,2,2,7,2,2,0
-1463x3934,BST,BST,4,2,2,16,6,2,2,1,2,6
-1568x3861,MPN,MPN,4,4,0,16,2,2,3,2,2,7
-1529x3901,BST,BST,6,4,0,16,2,2,0,1,2,7
-1582x3942,BST,BST,1,4,2,1,2,2,0,2,2,7
-1580x3856,MPN,MPN,4,5,0,3,2,0,3,2,2,5
-1577x3882,BST,BST,1,4,0,1,2,2,0,2,2,7
-1577x3962,BST,BST,2,1,2,14,2,2,2,2,2,7
-1479x3868,BST,BST,1,4,0,1,2,2,0,2,2,7
-1480x3877,BST,BST,1,4,0,1,2,2,0,2,2,7
-1481x3926,BST,BST,1,4,2,1,6,2,0,1,2,7
-1480x3913,BST,BST,1,10,2,19,6,2,9,1,2,6
-1466x3908,BST,BST,2,4,2,1,6,2,5,2,2,7
-1465x3880,BST,BST,2,2,2,0,2,2,2,2,2,6
-1628x3762,MPN,MPN,4,2,0,0,2,0,2,2,2,6
-1623x3673,MPN,MPN,4,0,0,8,2,0,1,2,2,1
-1622x3780,MPN,MPN,4,4,0,16,2,0,3,2,2,7
-1621x3802,MPN,MPN,4,1,0,13,2,0,0,2,2,7
-1617x3651,MPN,MPN,4,7,0,4,2,0,4,2,2,3
-1618x3700,MPN,MPN,4,3,0,7,2,0,0,2,2,7
-1614x3780,MPN,MPN,6,5,0,3,1,0,3,2,2,5
-1609x3691,MPN,MPN,4,3,0,7,2,0,0,2,2,7
-1606x3805,MPN,MPN,4,5,0,3,2,0,3,2,2,5
-1607x3630,MPN,MPN,2,2,0,0,2,0,2,2,2,6
-1602x3778,MPN,MPN,4,0,0,10,2,0,0,2,2,1
-1602x3647,MPN,MPN,4,4,0,1,2,0,0,2,2,7
-1596x3670,MPN,MPN,4,4,0,1,2,0,0,2,2,7
-1594x3732,MPN,MPN,4,3,0,7,2,0,0,2,2,7
-1594x3715,MPN,MPN,4,3,0,7,2,0,0,2,2,7
-1583x3782,MPN,MPN,4,3,0,7,2,0,0,2,2,7
-1575x3709,MPN,MPN,6,5,0,18,1,0,3,2,2,5
-1571x3776,MPN,MPN,4,3,0,7,2,0,0,2,2,7
-1565x3798,MPN,MPN,4,3,0,7,2,0,0,2,2,7
-1570x3732,MPN,MPN,4,5,0,3,2,0,3,2,2,5
-1555x3746,MPN,MPN,4,3,0,7,2,0,0,2,2,7
-1554x3770,MPN,MPN,4,3,0,7,2,0,0,2,2,7
-1553x3708,MPN,MPN,4,3,0,20,2,0,0,2,2,7
-1548x3787,MPN,MPN,4,3,0,12,2,0,0,2,2,7
-1547x3660,MPN,MPN,4,5,0,3,1,0,3,2,2,5
-1545x3687,MPN,MPN,4,3,0,15,2,0,0,2,2,7
-1535x3724,MPN,MPN,4,3,0,7,2,0,0,2,2,7
-1533x3764,MPN,MPN,4,3,0,7,2,0,0,2,2,7
-1532x3799,MPN,MPN,4,4,0,1,2,0,0,2,2,7
-1524x3706,MPN,MPN,1,3,0,12,2,0,0,2,2,7
-1510x3638,MPN,MPN,4,3,0,7,2,0,0,2,2,7
-1492x3713,MPN,MPN,4,0,0,10,2,0,1,2,2,7
-1484x3701,MPN,MPN,4,3,0,7,2,0,1,2,2,7
-1485x3765,MPN,MPN,1,0,2,23,2,0,1,2,2,7
-1477x3684,MPN,MPN,4,3,0,12,2,0,0,2,2,7
-1475x3626,MPN,MPN,4,4,0,1,2,0,0,2,2,7
-1477x3789,MPN,MPN,1,4,2,1,2,0,0,2,2,7
-1476x3652,MPN,MPN,4,9,0,11,2,0,7,2,2,0
-1465x3706,MPN,MPN,2,2,0,0,2,0,2,2,2,6
-1462x3656,MPN,MPN,8,3,0,15,2,0,1,2,2,7
-1462x3668,MPN,MPN,3,0,0,23,2,0,1,2,2,1
-1454x3711,MPN,MPN,3,4,0,1,2,0,0,2,2,7
-1448x3686,MPN,MPN,2,5,0,3,2,0,3,2,2,5
-1541x3745,MPN,MPN,4,3,0,20,2,0,0,2,2,7
-1528x3784,MPN,MPN,4,3,0,7,2,0,0,2,2,7
-1511x3693,MPN,MPN,1,4,0,1,2,0,0,2,2,7
-1505x3663,MPN,MPN,4,0,0,23,2,0,1,2,2,1
-1603x3750,MPN,MPN,4,3,0,7,2,0,0,2,2,7
-1595x3799,MPN,MPN,4,3,0,7,2,0,0,2,2,7
-1589x3658,MPN,MPN,4,3,0,15,2,0,0,2,2,7
-1515x3727,MPN,MPN,1,4,0,1,2,0,0,2,2,7
-1512x3711,MPN,MPN,1,4,0,1,2,0,0,2,2,7
-1500x3729,MPN,MPN,4,3,0,7,2,0,0,2,2,7
-1466x3726,MPN,MPN,4,0,0,23,2,0,0,2,2,7
-1581x3707,MPN,MPN,4,3,0,12,2,0,3,2,2,7
-1566x3693,MPN,MPN,4,0,0,8,2,0,1,2,2,1
-1501x3684,MPN,MPN,4,3,0,15,2,0,0,2,2,7
-1454x3793,MPN,MPN,1,4,2,1,2,0,0,2,2,7
-1623x3725,MPN,MPN,4,4,0,1,2,0,0,2,2,7
-1528x3759,MPN,MPN,4,3,0,7,2,0,0,2,2,7
-1486x3706,MPN,MPN,4,0,0,23,2,0,1,2,2,1
-1622x3503,MPN,MPN,4,0,3,23,2,0,1,2,2,1
-1621x3552,MPN,MPN,4,6,3,9,2,0,5,2,2,1
-1617x3531,MPN,MPN,6,5,3,3,1,0,3,2,2,5
-1611x3466,MPN,MPN,4,0,0,8,2,0,1,2,2,7
-1612x3488,MPN,MPN,4,0,0,23,2,0,1,2,2,1
-1602x3574,MPN,MPN,3,1,0,13,2,0,1,2,2,2
-1600x3602,MPN,MPN,4,0,0,23,2,0,1,2,2,1
-1596x3506,MPN,MPN,4,0,0,8,2,0,1,2,2,1
-1582x3592,MPN,MPN,4,5,0,3,2,0,3,2,2,5
-1568x3572,MPN,MPN,4,0,2,23,2,0,0,2,2,7
-1568x3444,MPN,MPN,4,0,0,8,2,0,1,2,2,1
-1561x3605,MPN,MPN,4,3,0,15,2,0,0,2,2,7
-1557x3568,MPN,MPN,4,3,0,12,2,0,0,2,2,7
-1560x3508,MPN,MPN,4,3,0,7,2,0,0,2,2,7
-1545x3505,MPN,MPN,4,0,0,9,2,0,1,2,2,7
-1529x3446,MPN,MPN,4,7,0,4,2,0,4,2,2,3
-1531x3548,MPN,MPN,4,5,0,3,1,0,3,2,2,5
-1527x3457,MPN,MPN,4,0,0,2,2,0,1,2,2,1
-1526x3509,MPN,MPN,4,3,0,12,2,0,0,2,2,7
-1514x3441,MPN,MPN,4,3,0,15,2,0,0,2,2,7
-1518x3552,MPN,MPN,4,3,0,12,2,0,9,2,2,7
-1514x3585,MPN,MPN,4,0,0,8,2,0,1,2,2,1
-1508x3463,MPN,MPN,4,0,0,23,2,0,0,2,2,7
-1497x3565,MPN,MPN,4,0,0,2,2,0,1,2,2,1
-1489x3477,MPN,MPN,4,3,0,15,2,0,0,2,2,7
-1492x3451,MPN,MPN,4,5,0,18,1,0,3,2,2,5
-1484x3484,MPN,MPN,4,3,0,15,2,0,0,2,2,7
-1478x3425,MPN,MPN,5,7,0,4,2,0,4,2,2,3
-1476x3593,MPN,MPN,4,0,0,8,2,0,1,2,2,1
-1467x3562,MPN,MPN,4,0,0,22,2,0,1,2,2,1
-1459x3599,MPN,MPN,4,3,0,15,2,0,0,2,2,7
-1451x3442,MPN,MPN,4,0,0,2,2,0,1,2,2,1
-1451x3536,MPN,MPN,4,6,0,8,2,0,1,2,2,1
-1624x3453,MPN,MPN,4,5,0,3,1,0,3,2,2,5
-1602x3589,MPN,MPN,4,4,0,1,2,0,0,2,2,7
-1591x3473,MPN,MPN,4,3,0,15,2,0,0,2,2,7
-1565x3547,MPN,MPN,4,2,0,0,2,0,2,2,2,6
-1561x3529,MPN,MPN,4,0,0,8,2,0,1,2,2,1
-1537x3563,MPN,MPN,4,3,0,15,2,0,5,2,2,7
-1533x3530,MPN,MPN,4,0,0,2,2,0,1,2,2,1
-1507x3590,MPN,MPN,4,5,0,3,2,0,0,2,2,1
-1496x3580,MPN,MPN,4,0,0,2,2,0,1,2,2,1
-1487x3518,MPN,MPN,4,3,0,7,2,0,0,2,2,7
-1482x3502,MPN,MPN,4,3,0,20,2,0,0,2,2,7
-1480x3533,MPN,MPN,4,0,0,8,2,0,1,2,2,1
-1463x3440,MPN,MPN,5,2,0,0,2,0,2,2,2,6
-1452x3431,MPN,MPN,5,9,0,11,2,0,7,2,2,0
-1634x3540,MPN,MPN,2,2,3,0,2,0,2,2,2,6
-1607x3442,MPN,MPN,4,2,0,0,2,0,2,2,2,6
-1551x3525,MPN,MPN,4,3,0,15,2,0,0,2,2,7
-1548x3487,MPN,MPN,4,0,0,23,2,0,1,2,2,7
-1513x3517,MPN,MPN,4,0,0,8,2,0,1,2,2,1
-1462x3514,MPN,MPN,4,0,0,23,2,0,1,2,2,1
-1461x3608,MPN,MPN,4,4,0,12,2,0,0,2,2,7
-1624x3601,MPN,MPN,4,3,0,15,2,0,0,2,2,2
-1602x3454,MPN,MPN,4,4,0,1,2,0,0,2,2,7
-1547x3425,MPN,MPN,4,2,0,0,2,0,2,2,2,6
-1538x3592,MPN,MPN,4,1,0,23,2,0,1,2,2,1
-1575x3437,MPN,MPN,4,0,0,23,2,0,1,2,2,1
-1625x3270,MPA,MPA,3,9,0,11,2,1,7,2,2,0
-1623x3374,MPN,MPN,4,0,0,8,2,0,1,2,2,1
-1620x3350,MPA,MPA,4,3,0,12,2,0,0,2,2,7
-1618x3264,MPA,MPA,3,9,0,11,2,1,7,2,4,0
-1609x3364,MPA,MPA,4,3,0,12,2,0,1,2,2,7
-1609x3394,MPN,MPN,4,2,0,0,2,0,2,2,2,6
-1609x3300,MPA,MPA,3,1,0,13,2,1,1,2,2,1
-1588x3350,MPA,MPA,4,5,0,3,2,0,3,2,2,5
-1581x3307,MPA,MPA,4,2,0,0,2,1,2,2,2,6
-1574x3336,MPA,MPA,4,1,0,13,2,1,1,2,2,2
-1571x3286,MPA,MPA,2,2,0,0,2,1,2,2,4,6
-1562x3380,MPN,MPN,4,0,0,9,2,0,0,2,2,7
-1558x3401,MPN,MPN,4,1,0,13,2,0,5,2,2,7
-1552x3350,MPA,MPA,3,0,0,23,2,0,9,2,2,1
-1551x3379,MPN,MPN,4,4,0,23,2,0,0,2,2,7
-1545x3249,MPA,MPA,2,1,1,14,4,1,1,3,4,1
-1543x3322,MPA,MPA,3,6,0,8,2,1,1,2,2,1
-1540x3299,MPA,MPA,3,0,0,8,2,1,1,2,4,1
-1530x3374,MPA,MPA,5,7,0,4,2,0,4,2,2,3
-1525x3235,MPA,MPA,3,0,1,2,4,1,1,3,4,1
-1519x3321,MPA,MPA,2,2,0,0,2,1,2,2,4,6
-1517x3399,MPN,MPN,5,7,0,4,2,0,4,2,2,3
-1515x3314,MPA,MPA,2,2,0,0,2,1,2,2,4,6
-1514x3264,MPA,MPA,2,2,1,0,2,1,2,3,4,6
-1513x3227,MPA,MPA,5,7,1,4,4,1,4,3,4,3
-1504x3268,MPA,MPA,2,2,1,16,2,1,2,3,4,6
-1500x3295,MPA,MPA,2,2,0,0,2,1,2,2,4,6
-1495x3393,MPN,MPN,4,0,0,8,2,0,1,2,2,1
-1485x3349,MPA,MPA,2,2,0,0,2,0,2,2,4,6
-1474x3305,MPA,MPA,2,9,0,11,2,1,7,2,4,0
-1473x3326,MPA,MPA,2,1,4,5,2,1,1,2,4,2
-1469x3285,MPA,MPA,4,3,0,12,2,1,0,2,4,7
-1463x3257,MPA,MPA,8,1,1,14,2,1,1,3,4,7
-1625x3387,MPN,MPN,4,2,0,16,2,0,2,2,2,6
-1612x3377,MPN,MPN,4,0,0,23,2,0,1,2,2,7
-1605x3322,MPA,MPA,4,6,0,8,2,0,1,2,2,1
-1581x3377,MPN,MPN,6,5,0,3,1,0,3,2,2,5
-1502x3343,MPA,MPA,2,2,0,0,2,1,2,2,4,6
-1470x3245,MPA,MPA,8,3,1,12,2,1,0,3,4,2
-1460x3390,MPA,MPA,4,3,0,15,2,0,0,2,2,7
-1621x3296,MPA,MPA,3,0,0,8,2,1,1,2,2,1
-1597x3272,MPA,MPA,3,10,0,19,2,1,9,2,4,1
-1591x3247,MPA,MPA,3,6,4,9,4,1,1,2,4,1
-1584x3396,MPN,MPN,4,3,0,12,2,0,0,2,2,1
-1490x3382,MPA,MPA,4,0,0,2,2,0,1,2,2,1
-1463x3264,MPA,MPA,8,0,1,2,2,1,1,3,4,1
-1457x3256,MPA,MPA,8,1,1,13,2,1,1,3,4,2
-1536x3347,MPA,MPA,5,7,0,4,2,0,4,2,2,3
-1500x3369,MPA,MPA,4,3,0,15,2,0,0,2,2,7
-1514x3355,MPA,MPA,4,9,0,11,2,0,7,2,2,0
-1504x3244,MPA,MPA,5,7,1,4,4,1,4,3,4,3
-1469x3407,MPN,MPN,4,6,0,9,2,0,5,2,2,1
-1632x3189,MPA,MPA,3,7,5,4,4,6,4,3,4,3
-1629x3076,MPA,MPA,3,7,5,4,4,1,4,3,4,3
-1624x3189,MPA,MPA,3,0,5,2,4,1,4,3,4,1
-1621x3155,MPA,MPA,2,2,1,0,4,6,2,3,4,6
-1605x3108,MPA,MPA,2,0,5,2,4,1,1,3,4,1
-1603x3032,MPA,MPA,3,1,1,14,4,1,0,3,4,7
-1599x3160,MPA,MPA,2,5,1,3,1,1,3,3,4,5
-1598x3075,MPA,MPA,3,0,1,2,4,1,1,3,4,1
-1591x3187,MPA,MPA,2,2,1,0,4,1,2,3,4,6
-1580x3076,MPA,MPA,3,2,1,0,4,1,2,3,4,6
-1580x3193,MPA,MPA,2,2,4,0,4,1,2,3,4,6
-1570x3019,MPA,MPA,3,5,1,18,1,1,3,3,4,5
-1560x3114,MPA,MPA,2,2,1,0,4,1,2,3,4,6
-1555x3030,MPA,MPA,3,1,1,14,4,1,1,3,4,1
-1546x3121,MPA,MPA,2,2,1,0,4,1,2,3,4,6
-1548x3202,MPA,MPA,6,5,1,3,1,1,3,3,4,5
-1542x3064,MPA,MPA,3,1,1,5,4,1,0,3,4,1
-1538x3035,MPA,MPA,3,1,1,14,4,1,1,3,4,7
-1532x3125,MPA,MPA,3,1,1,5,4,1,1,3,4,1
-1531x3056,MPA,MPA,2,2,1,0,4,1,2,3,4,6
-1513x3120,MPA,MPA,3,1,1,14,4,1,0,3,4,7
-1512x3076,MPA,MPA,2,2,1,0,4,1,2,3,4,6
-1509x3174,MPA,MPA,3,2,1,0,4,1,2,3,4,6
-1502x3081,MPA,MPA,2,2,1,0,4,1,2,3,4,6
-1498x3046,MPA,MPA,3,10,1,19,4,1,9,3,4,1
-1496x3201,MPA,MPA,6,1,1,13,4,1,1,3,4,2
-1490x3107,MPA,MPA,3,3,1,12,4,1,0,3,4,7
-1487x3048,MPA,MPA,3,0,1,10,4,1,9,3,4,1
-1477x3156,MPA,MPA,2,2,1,0,4,1,2,3,4,6
-1476x3186,MPA,MPA,6,5,1,3,1,1,3,3,4,5
-1471x3125,MPA,MPA,3,0,1,2,4,1,1,3,4,1
-1471x3097,MPA,MPA,2,0,1,10,4,1,1,3,4,1
-1448x3096,MPA,MPA,2,2,1,0,4,1,2,3,4,6
-1593x3044,MPA,MPA,3,1,1,14,4,1,1,3,4,1
-1558x3040,MPA,MPA,3,1,1,14,4,1,1,3,4,1
-1481x3045,MPA,MPA,3,2,1,16,4,1,2,3,4,6
-1446x3116,MPA,MPA,3,0,1,10,4,1,1,3,4,1
-1621x3063,MPA,MPA,3,0,5,10,4,1,1,3,4,1
-1620x3112,MPA,MPA,2,9,5,11,4,1,7,3,4,0
-1596x3059,MPA,MPA,3,2,1,16,4,1,2,3,4,6
-1587x3162,MPA,MPA,2,0,1,2,4,1,1,3,4,1
-1519x3197,MPA,MPA,2,3,1,7,4,1,0,3,4,7
-1512x3023,MPA,MPA,3,0,1,8,4,1,1,3,4,1
-1508x3145,MPA,MPA,3,0,1,2,4,1,1,3,4,1
-1490x3140,MPA,MPA,3,9,1,11,4,1,7,3,4,0
-1470x3194,MPA,MPA,6,2,1,0,4,1,3,3,4,6
-1608x3122,MPA,MPA,2,2,5,0,4,1,2,3,4,6
-1570x3137,MPA,MPA,2,1,1,14,4,1,2,3,4,1
-1537x3094,MPA,MPA,2,5,1,18,1,1,3,3,4,5
-1538x3160,MPA,MPA,3,1,9,14,4,1,1,3,4,1
-1526x3040,MPA,MPA,3,0,1,2,4,1,1,3,4,1
-1462x3079,MPA,MPA,2,1,1,5,1,1,0,3,4,1
-1457x3120,MPA,MPA,3,1,1,14,4,1,1,3,4,1
-1452x3142,MPA,MPA,2,2,1,0,4,1,2,3,4,6
-1583x3145,MPA,MPA,2,2,1,0,4,1,2,3,4,6
-1574x3144,MPA,MPA,2,2,1,0,4,1,2,3,4,6
-1620x2934,MPA,MPA,3,0,1,2,4,1,1,3,4,1
-1620x2872,MPA,MPA,3,7,1,4,4,1,4,3,4,3
-1606x2894,MPA,MPA,3,1,1,14,4,1,1,3,4,2
-1602x2879,MPA,MPA,3,0,1,2,4,1,1,3,4,1
-1599x2947,MPA,MPA,6,5,5,3,4,1,3,3,4,5
-1595x2915,MPA,MPA,2,7,1,4,4,1,4,3,4,3
-1587x2997,MPA,MPA,3,0,5,10,4,1,7,3,4,1
-1587x3005,MPA,MPA,3,0,1,10,4,1,1,3,4,1
-1588x2821,MPA,MPA,6,5,1,3,1,1,3,3,4,5
-1591x2971,MPA,MPA,2,0,5,10,4,1,1,3,4,1
-1580x2885,MPA,MPA,3,5,1,3,4,1,3,3,4,5
-1584x2849,MPA,MPA,3,2,1,0,4,1,2,3,4,6
-1574x2830,MPA,MPA,3,1,1,14,4,1,0,3,4,1
-1565x2980,MPA,MPA,3,0,5,2,4,1,1,3,4,1
-1561x2992,MPA,MPA,3,0,5,8,4,1,1,3,4,1
-1557x2894,MPA,MPA,3,7,1,4,4,1,4,3,4,3
-1554x2934,MPA,MPA,3,1,1,13,4,1,0,3,4,1
-1551x2987,MPA,MPA,3,9,5,11,4,1,7,3,4,0
-1540x2920,MPA,MPA,3,1,1,14,4,1,0,3,4,1
-1532x2934,MPA,MPA,3,1,1,14,4,1,1,3,4,1
-1524x2884,MPA,MPA,2,5,1,3,4,1,3,3,4,5
-1524x2868,MPA,MPA,3,0,1,2,4,1,2,3,4,1
-1523x2905,MPA,MPA,3,1,1,14,4,1,0,3,4,1
-1515x2866,MPA,MPA,3,2,1,0,4,1,2,3,4,6
-1513x2935,MPA,MPA,3,7,1,4,4,1,4,3,4,3
-1498x2981,MPA,MPA,3,7,1,4,4,1,4,3,4,3
-1496x2909,MPA,MPA,2,2,1,0,4,1,2,3,4,6
-1497x2956,MPA,MPA,3,1,1,14,4,1,0,3,4,7
-1489x2823,MPA,MPA,3,12,1,24,4,1,1,3,4,1
-1486x2933,MPA,MPA,3,10,1,19,4,1,9,3,4,1
-1475x2967,MPA,MPA,3,5,1,3,4,1,3,3,4,5
-1470x2906,MPA,MPA,3,7,1,4,4,1,4,3,4,3
-1466x2897,MPA,MPA,3,9,1,11,4,1,7,3,4,0
-1461x2882,MPA,MPA,3,1,1,14,4,1,0,3,4,1
-1460x3004,MPA,MPA,2,7,1,4,4,1,4,3,4,3
-1451x2940,MPA,MPA,2,1,1,14,4,1,2,3,4,1
-1448x2984,MPA,MPA,2,1,1,14,4,1,1,3,4,1
-1629x2920,MPA,MPA,3,1,1,13,4,1,1,3,4,1
-1618x2834,MPA,MPA,3,1,2,14,4,1,0,3,4,1
-1608x2869,MPA,MPA,3,1,1,14,4,1,0,3,4,1
-1606x2915,MPA,MPA,3,2,1,0,4,1,2,3,4,6
-1591x2945,MPA,MPA,2,9,5,11,4,1,7,3,4,0
-1581x2952,MPA,MPA,2,2,5,0,4,1,2,3,4,6
-1539x2978,MPA,MPA,3,0,5,2,4,1,1,3,4,1
-1452x2927,MPA,MPA,2,2,1,0,4,1,2,3,4,6
-1445x3000,MPA,MPA,2,2,1,0,4,1,2,3,4,6
-1629x2973,MPA,MPA,3,1,1,14,4,1,1,3,4,1
-1582x2995,MPA,MPA,3,9,5,11,4,1,7,3,4,0
-1534x2913,MPA,MPA,3,0,1,14,4,1,0,3,4,1
-1477x2838,MPA,MPA,3,10,1,19,4,1,9,3,4,6
-1487x2923,MPA,MPA,3,1,1,14,4,1,0,3,4,1
-1456x2949,MPA,MPA,2,2,1,0,4,1,2,3,4,6
-1414x2939,MPA,MPA,6,5,2,3,1,1,3,3,4,5
-1416x2886,MPA,MPA,6,5,2,3,1,1,3,3,4,5
-1412x2954,MPA,MPA,6,0,2,2,4,1,9,3,4,1
-1402x2835,MPA,MPA,5,7,1,4,4,1,4,3,4,3
-1396x2854,MPA,MPA,5,7,1,4,4,1,4,3,4,3
-1390x2960,MPA,MPA,6,4,2,1,4,1,3,3,4,1
-1388x2826,MPA,MPA,3,1,1,14,4,1,0,3,4,1
-1371x3005,MPA,MPA,3,10,1,19,7,1,9,3,4,1
-1367x2849,MPA,MPA,6,5,1,3,4,1,3,3,4,5
-1368x2987,MPA,MPA,3,1,1,14,4,1,0,3,4,1
-1368x2867,MPA,MPA,3,1,1,14,4,1,0,3,4,1
-1357x2963,MPA,MPA,3,1,1,5,4,1,1,3,4,1
-1353x2976,MPA,MPA,3,1,1,14,7,1,1,3,4,1
-1344x2932,MPA,MPA,6,5,1,3,1,1,3,3,4,5
-1330x2889,MPA,MPA,2,9,1,11,4,1,7,3,4,0
-1332x2985,MPA,MPA,3,1,1,5,7,1,1,3,4,1
-1330x2928,MPA,MPA,2,9,1,11,4,1,7,3,4,0
-1325x2831,MPA,MPA,3,0,1,24,4,1,0,3,4,1
-1321x2858,MPA,MPA,3,10,1,19,4,1,9,3,4,5
-1320x2897,MPA,MPA,2,2,1,0,4,1,2,3,4,6
-1315x2997,MPA,MPA,5,7,1,4,7,1,4,3,4,3
-1313x2958,MPA,MPA,5,7,1,4,7,1,4,3,4,3
-1304x2983,MPA,MPA,5,1,1,14,7,1,0,3,4,1
-1302x2894,MPA,MPA,2,1,1,14,4,1,0,3,4,1
-1304x2927,MPA,MPA,3,1,1,14,4,1,0,3,4,1
-1293x2955,MPA,MPA,3,1,1,14,7,1,1,3,4,1
-1272x3002,MPA,MPA,5,1,1,14,7,1,7,3,4,1
-1425x2920,MPA,MPA,6,1,1,14,4,1,0,3,4,1
-1419x2930,MPA,MPA,6,5,2,3,1,1,3,3,4,5
-1415x2966,MPA,MPA,6,2,2,0,4,1,2,3,4,6
-1406x2855,MPA,MPA,5,7,1,4,4,1,4,3,4,3
-1393x2941,MPA,MPA,6,5,2,3,1,1,3,3,4,5
-1382x2941,MPA,MPA,6,5,2,3,1,1,3,3,4,5
-1375x2904,MPA,MPA,6,1,9,14,4,1,0,3,4,1
-1294x2909,MPA,MPA,3,1,1,14,4,1,0,3,4,1
-1272x2967,MPA,MPA,5,7,1,4,7,1,4,8,4,3
-1263x2912,MPA,MPA,2,0,1,2,4,1,1,3,4,1
-1264x2889,MPA,MPA,2,1,1,14,4,1,0,3,4,1
-1392x2952,MPA,MPA,6,5,2,3,1,1,3,3,4,5
-1338x2825,MPA,MPA,3,1,1,14,4,1,0,3,4,1
-1289x2852,MPA,MPA,3,1,9,14,4,1,0,3,4,1
-1278x2974,MPA,MPA,5,12,1,24,7,1,4,3,4,1
-1244x2891,MPA,MPA,2,9,1,11,4,5,7,3,4,0
-1364x2825,MPA,MPA,3,1,1,14,4,1,0,3,4,1
-1315x2886,MPA,MPA,3,1,1,14,4,1,2,3,4,1
-1412x2827,MPA,MPA,5,1,1,14,4,1,0,3,4,1
-1340x2978,MPA,MPA,3,7,1,4,7,1,4,3,4,3
-1428x3149,MPA,MPA,3,1,1,5,4,1,1,3,4,1
-1428x3026,MPA,MPA,2,2,1,0,4,1,2,3,4,6
-1420x3083,MPA,MPA,6,5,1,3,1,1,3,3,4,5
-1409x3167,MPA,MPA,3,1,1,14,4,1,0,3,4,1
-1410x3198,MPA,MPA,2,2,1,0,4,1,2,3,4,6
-1407x3118,MPA,MPA,2,2,1,0,4,1,2,3,4,6
-1403x3052,MPA,MPA,6,2,1,0,4,1,2,3,4,6
-1401x3190,MPA,MPA,3,1,1,14,4,1,2,3,4,1
-1395x3202,MPA,MPA,2,7,1,4,4,1,4,3,4,3
-1393x3123,MPA,MPA,3,0,1,2,4,1,1,3,4,1
-1386x3148,MPA,MPA,3,7,1,4,4,1,9,3,4,1
-1381x3056,MPA,MPA,6,5,1,3,1,1,3,3,4,5
-1365x3076,MPA,MPA,3,0,1,2,4,1,1,3,4,1
-1362x3117,MPA,MPA,2,5,1,3,1,1,3,3,4,5
-1358x3155,MPA,MPA,5,7,1,4,4,1,4,3,4,3
