,ground_truth,ground_truth,Graphst,Leiden,MENDER,SCANPY,SEDR,SpaceFlow,SpaGCN,STAGATE,stGCL,stLearn
-1353x630,BST,BST,1,0,0,15,4,4,1,1,1,6
-1350x554,BST,BST,1,0,0,15,4,4,1,1,1,6
-1344x604,BST,BST,1,3,0,19,4,4,2,1,1,3
-1343x690,BST,BST,1,1,0,10,4,4,3,1,1,0
-1340x651,BST,BST,1,0,0,5,4,4,1,1,1,6
-1338x616,BST,BST,2,5,0,1,4,4,4,1,1,5
-1469x551,BST,BST,1,5,0,1,4,2,4,1,1,5
-1449x576,BST,BST,1,0,0,15,4,2,1,1,1,6
-1440x605,BST,BST,1,0,0,15,4,2,1,1,1,6
-1437x637,BST,BST,1,0,0,15,4,2,1,1,1,6
-1411x712,BST,BST,1,0,0,4,4,4,1,1,1,6
-1377x626,BST,BST,1,0,0,15,4,4,1,1,1,6
-1373x733,BST,BST,1,0,0,3,4,4,1,1,1,6
-1511x630,BST,BST,1,0,0,5,4,2,1,1,1,6
-1467x563,BST,BST,1,0,0,5,4,2,1,1,1,6
-1420x615,BST,BST,1,0,0,5,4,2,1,1,1,6
-1417x659,BST,BST,1,0,0,15,4,4,1,1,1,6
-1386x697,BST,BST,1,0,0,5,4,4,1,1,1,6
-1369x561,BST,BST,1,0,0,5,4,2,1,1,1,6
-1355x661,BST,BST,1,0,0,22,4,4,1,1,1,6
-1353x717,BST,BST,1,0,0,15,4,4,1,1,1,6
-1490x700,BST,BST,3,3,2,0,1,4,2,4,1,3
-1483x565,BST,BST,1,0,0,5,4,2,1,1,1,6
-1448x687,BST,BST,1,0,0,3,4,4,1,1,1,1
-1405x658,BST,BST,1,0,0,15,4,4,1,1,1,6
-1380x664,BST,BST,1,1,0,10,4,4,3,1,1,0
-1357x638,BST,BST,1,0,0,15,4,4,1,1,1,6
-1352x675,BST,BST,1,0,0,15,4,4,1,1,1,6
-1482x615,BST,BST,1,1,0,10,4,2,3,1,1,0
-1478x587,BST,BST,1,0,0,3,4,2,1,1,1,6
-1463x607,BST,BST,1,0,0,15,4,2,1,1,1,6
-1458x580,BST,BST,1,0,0,5,4,2,1,1,1,6
-1429x564,BST,BST,1,0,0,5,4,2,1,1,1,6
-1402x614,BST,BST,1,1,0,10,4,4,3,1,1,0
-1400x601,BST,BST,1,0,0,15,4,2,1,1,1,6
-1392x630,BST,BST,1,3,0,0,4,4,2,1,1,3
-1351x725,BST,BST,1,0,0,4,4,4,1,1,1,1
-1523x395,BST,BST,1,0,0,3,4,2,1,1,1,6
-1519x457,BST,BST,1,0,0,5,4,2,1,1,1,6
-1516x414,BST,BST,1,0,0,5,4,2,1,1,1,6
-1510x354,BST,BST,1,1,0,10,4,2,3,1,1,6
-1506x510,BST,BST,1,0,0,5,4,2,1,1,1,6
-1493x374,BST,BST,1,0,0,3,4,2,1,1,1,6
-1493x465,BST,BST,1,0,0,5,4,2,1,1,1,6
-1481x522,BST,BST,1,0,0,15,4,2,1,1,1,6
-1472x527,BST,BST,1,0,0,3,4,2,1,1,1,6
-1472x362,BST,BST,1,0,0,3,4,2,1,1,1,1
-1467x428,BST,BST,1,0,0,15,4,2,1,1,1,6
-1462x374,BST,BST,1,1,0,10,4,2,3,1,1,0
-1458x474,BST,BST,1,0,0,5,4,2,1,1,1,6
-1455x497,BST,BST,1,1,0,16,4,2,3,1,1,0
-1444x374,BST,BST,1,0,0,3,4,2,1,1,1,6
-1444x474,BST,BST,1,0,0,3,4,2,1,1,1,6
-1439x401,BST,BST,1,0,0,15,4,2,1,1,1,1
-1436x505,BST,BST,1,0,0,3,4,2,1,1,1,6
-1435x474,BST,BST,1,0,0,5,4,2,1,1,1,6
-1430x469,BST,BST,1,0,0,15,4,2,1,1,1,6
-1424x386,BST,BST,1,0,0,3,4,2,4,1,1,6
-1422x482,BST,BST,1,0,0,15,4,2,1,1,1,6
-1416x394,BST,BST,1,5,0,1,4,4,4,1,1,5
-1412x420,BST,BST,1,0,0,3,4,4,1,1,1,6
-1412x357,BST,BST,1,9,0,14,4,2,9,1,1,6
-1409x437,BST,BST,1,0,0,5,4,4,1,1,1,6
-1399x497,BST,BST,1,0,0,3,4,2,1,1,1,6
-1393x463,BST,BST,1,0,0,15,4,4,1,1,1,6
-1393x474,BST,BST,1,0,0,15,4,2,1,1,1,6
-1387x359,BST,BST,1,0,0,3,4,2,1,1,1,6
-1388x443,BST,BST,2,0,0,15,4,4,1,1,1,6
-1380x376,BST,BST,1,0,0,15,4,2,1,1,1,6
-1380x409,BST,BST,1,0,0,3,4,4,1,1,1,6
-1381x487,BST,BST,1,5,0,1,4,4,4,1,1,5
-1383x400,BST,BST,1,0,0,3,4,4,1,1,1,1
-1375x496,BST,BST,1,0,0,15,4,4,4,1,1,6
-1371x434,BST,BST,1,0,0,22,4,4,1,1,1,6
-1372x515,BST,BST,1,0,0,15,4,2,1,1,1,6
-1365x450,BST,BST,1,0,0,4,4,4,9,1,1,6
-1357x478,BST,BST,1,0,0,5,4,4,1,1,1,6
-1340x471,BST,BST,1,4,0,17,4,4,1,1,1,6
-1338x416,BST,BST,1,5,0,1,4,4,4,1,1,5
-1521x380,BST,BST,1,0,0,5,4,2,1,1,1,6
-1511x490,BST,BST,1,0,0,3,4,2,1,1,1,6
-1508x411,BST,BST,1,0,0,3,4,2,1,1,1,6
-1505x448,BST,BST,1,0,0,5,4,2,1,1,1,6
-1498x388,BST,BST,1,0,0,5,4,2,1,1,1,6
-1485x506,BST,BST,1,0,0,3,4,2,1,1,1,6
-1480x444,BST,BST,1,0,0,15,4,2,1,1,1,6
-1462x395,BST,BST,1,0,0,3,4,2,1,1,1,6
-1457x447,BST,BST,1,0,0,3,4,2,1,1,1,6
-1456x429,BST,BST,1,0,0,3,4,2,1,1,1,6
-1448x535,BST,BST,1,0,0,3,4,2,0,1,1,1
-1440x482,BST,BST,1,6,0,9,6,2,6,1,1,4
-1435x362,BST,BST,1,3,0,0,4,2,2,1,1,3
-1411x519,BST,BST,1,0,0,3,4,2,1,1,1,6
-1398x434,BST,BST,1,9,0,14,4,4,1,1,1,3
-1379x465,BST,BST,1,0,0,5,4,4,1,1,1,6
-1351x493,BST,BST,1,9,0,14,4,4,9,1,1,3
-1495x505,BST,BST,1,0,0,5,4,2,1,1,1,6
-1478x451,BST,BST,1,0,0,15,4,2,1,1,1,6
-1468x492,BST,BST,1,0,0,3,4,2,1,1,1,6
-1461x412,BST,BST,1,0,0,3,4,2,1,1,1,6
-1457x516,BST,BST,1,0,0,5,4,2,1,1,1,6
-1418x423,BST,BST,1,0,0,3,4,4,1,1,1,6
-1406x399,BST,BST,1,0,0,3,4,4,1,1,1,6
-1402x526,BST,BST,1,5,0,1,4,2,4,1,1,5
-1384x449,BST,BST,1,0,0,5,4,4,1,1,1,6
-1366x535,BST,BST,1,0,0,3,4,2,1,1,1,6
-1363x436,BST,BST,2,9,0,14,4,4,9,1,1,6
-1360x441,BST,BST,2,9,0,14,4,4,9,1,1,3
-1348x352,BST,BST,1,0,0,5,4,4,1,1,1,6
-1490x424,BST,BST,1,3,0,19,4,2,2,1,1,3
-1480x401,BST,BST,1,0,0,5,4,2,1,1,1,6
-1472x478,BST,BST,1,0,0,5,4,2,1,1,1,6
-1466x470,BST,BST,1,9,0,14,4,2,1,1,1,6
-1429x448,BST,BST,1,0,0,3,4,2,1,1,1,6
-1393x384,BST,BST,1,3,0,0,4,2,2,1,1,3
-1348x465,BST,BST,1,0,0,10,4,4,1,1,1,6
-1511x429,BST,BST,1,0,0,3,4,2,1,1,1,6
-1497x447,BST,BST,1,0,0,5,4,2,1,1,1,6
-1489x519,BST,BST,1,0,0,23,4,2,1,1,1,6
-1469x425,BST,BST,1,1,0,10,4,2,1,1,1,6
-1414x465,BST,BST,1,0,0,22,4,2,1,1,1,6
-1407x488,BST,BST,1,0,0,3,4,2,1,1,1,6
-1368x498,BST,BST,1,6,0,9,4,4,6,1,1,4
-1359x378,BST,BST,1,1,0,16,4,2,3,1,1,0
-1521x217,BST,BST,1,0,0,5,4,2,1,1,1,6
-1521x183,MPA,MPA,1,1,0,7,3,2,3,1,1,1
-1517x333,BST,BST,1,0,0,5,4,2,1,1,1,6
-1517x316,BST,BST,1,0,0,5,4,2,1,1,1,6
-1517x275,BST,BST,1,0,0,15,4,2,1,1,1,6
-1516x289,BST,BST,1,0,0,3,4,2,1,1,1,6
-1514x163,MPA,MPA,1,3,0,0,3,0,2,2,1,3
-1509x329,BST,BST,1,0,0,3,4,2,1,1,1,6
-1509x234,BST,BST,1,0,0,15,4,2,1,1,1,6
-1503x158,MPA,MPA,4,2,1,2,3,0,0,1,1,1
-1501x308,BST,BST,1,0,0,3,4,2,1,1,1,6
-1498x179,MPA,MPA,1,0,0,5,4,0,1,1,1,6
-1497x282,BST,BST,1,0,0,3,4,2,1,1,1,6
-1490x294,BST,BST,1,0,0,3,4,2,1,1,1,6
-1484x329,BST,BST,1,0,0,5,4,2,1,1,1,6
-1474x296,BST,BST,1,0,0,15,4,2,1,1,1,6
-1470x220,BST,BST,1,0,0,5,4,2,1,1,1,6
-1467x174,MPA,MPA,1,0,1,22,4,0,1,2,1,6
-1465x181,MPA,MPA,1,0,1,22,4,0,1,2,1,6
-1461x238,BST,BST,2,3,0,0,4,2,2,1,1,3
-1460x315,BST,BST,1,0,0,3,4,2,1,1,1,6
-1447x260,BST,BST,2,5,0,1,4,2,4,1,1,5
-1447x281,BST,BST,1,0,0,15,4,2,1,1,1,6
-1432x319,BST,BST,1,0,0,15,4,2,1,1,1,6
-1428x199,MPA,MPA,1,2,1,2,4,2,1,2,1,1
-1424x226,MPA,MPA,1,2,1,2,4,2,0,1,1,1
-1422x240,BST,BST,1,0,1,4,4,2,1,1,1,6
-1416x212,MPA,MPA,1,1,1,10,4,2,3,1,1,1
-1413x280,BST,BST,1,0,0,5,4,4,1,1,1,6
-1411x304,BST,BST,1,0,0,4,4,2,1,1,1,6
-1408x315,BST,BST,1,0,0,5,4,2,1,1,1,6
-1398x266,BST,BST,1,3,0,0,4,4,2,1,1,3
-1396x156,MPA,MPA,4,0,1,4,3,0,0,2,2,6
-1397x254,BST,BST,1,0,0,15,4,2,1,1,1,6
-1392x188,MPA,MPA,4,6,1,9,6,0,6,2,2,4
-1384x268,BST,BST,1,2,0,2,4,4,1,1,1,1
-1374x293,BST,BST,1,0,0,5,4,4,1,1,1,6
-1368x167,MPA,MPA,4,2,1,2,3,0,0,2,2,1
-1366x204,MPA,MPA,3,2,1,6,3,0,0,2,2,1
-1365x317,BST,BST,1,3,0,0,4,4,2,1,1,3
-1364x307,BST,BST,1,0,0,22,4,4,1,1,1,6
-1360x175,MPA,MPA,4,3,1,11,5,0,9,2,2,3
-1359x322,BST,BST,1,0,0,5,4,2,2,1,1,6
-1346x288,BST,BST,1,0,0,3,4,4,1,1,1,6
-1344x159,MPA,MPA,4,2,1,2,3,0,0,2,2,1
-1521x264,BST,BST,1,0,0,15,4,2,1,1,1,6
-1418x169,MPA,MPA,3,5,1,1,5,0,4,2,2,5
-1520x228,BST,BST,1,1,0,10,4,2,0,1,1,0
-1519x201,MPA,MPA,1,1,0,16,4,2,0,1,1,0
-1473x276,BST,BST,1,0,0,3,4,2,1,1,1,6
-1455x310,BST,BST,1,0,0,22,4,4,1,1,1,6
-1446x179,MPA,MPA,1,0,1,3,4,0,1,2,1,6
-1440x267,BST,BST,3,1,0,16,4,2,3,1,1,0
-1434x292,BST,BST,2,11,0,20,4,4,11,1,1,6
-1421x287,BST,BST,2,9,0,14,4,4,9,1,1,3
-1406x241,BST,BST,1,0,1,3,4,2,1,1,1,6
-1387x156,MPA,MPA,4,2,1,2,3,0,0,2,2,1
-1377x260,MPA,MPA,1,0,0,3,4,4,1,1,1,6
-1378x225,MPA,MPA,3,1,1,16,4,2,3,1,1,0
-1361x286,BST,BST,1,0,0,22,4,4,1,1,1,6
-1360x229,MPA,MPA,1,3,1,0,5,2,2,1,1,3
-1356x238,MPA,MPA,1,0,0,15,4,2,2,1,1,1
-1352x196,MPA,MPA,1,0,1,5,3,2,1,2,2,6
-1348x299,BST,BST,1,0,0,15,4,4,1,1,1,6
-1507x289,BST,BST,1,0,0,3,4,2,1,1,1,6
-1487x238,BST,BST,1,0,0,3,4,2,1,1,1,6
-1434x237,BST,BST,1,0,0,19,4,2,1,1,1,6
-1386x277,BST,BST,1,0,0,5,4,4,1,1,1,6
-1375x174,MPA,MPA,4,2,1,2,5,0,5,2,2,1
-1518x193,MPA,MPA,1,0,0,5,4,2,0,1,1,6
-1494x269,BST,BST,1,0,0,3,4,2,1,1,1,6
-1461x169,MPA,MPA,1,4,1,17,3,0,0,2,2,1
-1460x184,MPA,MPA,1,0,1,15,4,0,1,2,1,6
-1448x296,BST,BST,1,0,0,3,4,4,1,1,1,6
-1430x269,BST,BST,3,0,0,5,4,2,1,1,1,6
-1420x336,BST,BST,1,0,0,15,4,2,1,1,1,6
-1391x319,BST,BST,1,0,0,3,4,2,1,1,1,6
-1381x282,BST,BST,1,0,0,22,4,4,1,1,1,6
-1378x327,BST,BST,1,6,0,9,6,2,6,1,1,4
-1356x188,MPA,MPA,4,1,1,10,3,0,1,2,2,6
-1524x-47,MPA,MPA,4,4,1,8,5,1,5,2,2,1
-1521x121,MPA,MPA,2,3,1,19,5,0,2,2,2,3
-1519x-4,MPA,MPA,4,0,1,5,5,0,1,2,2,6
-1512x90,MPA,MPA,2,3,1,0,5,0,2,2,2,3
-1502x133,MPA,MPA,4,2,1,2,5,0,0,2,2,1
-1500x4,MPA,MPA,4,9,1,14,5,0,9,2,2,3
-1498x-48,MPA,MPA,4,2,1,2,5,1,0,2,2,1
-1487x41,MPA,MPA,4,4,1,17,5,0,0,2,2,1
-1483x-12,MPA,MPA,4,2,1,2,5,0,5,2,2,1
-1482x115,MPA,MPA,4,1,1,10,5,0,3,2,2,1
-1470x1,MPA,MPA,4,2,1,2,5,0,0,2,2,1
-1465x40,MPA,MPA,2,5,1,1,5,0,4,2,2,5
-1461x118,MPA,MPA,2,5,1,1,5,0,4,2,2,5
-1457x62,MPA,MPA,2,6,4,9,6,0,6,2,2,4
-1456x96,MPA,MPA,2,5,2,1,5,0,4,4,2,5
-1451x8,MPA,MPA,4,4,1,17,5,0,0,2,2,1
-1450x79,MPA,MPA,2,3,2,0,5,0,2,4,2,3
-1441x127,MPA,MPA,3,1,1,16,5,0,3,2,2,0
-1437x-48,MPA,MPA,3,6,1,9,6,0,6,2,2,4
-1422x-35,MPA,MPA,3,2,1,2,5,0,0,2,2,1
-1403x120,MPA,MPA,4,0,1,5,4,0,1,2,2,6
-1385x60,MPA,MPA,3,1,1,10,5,0,3,2,2,0
-1378x24,MPA,MPA,4,1,1,10,5,0,3,2,2,0
-1378x-20,MPA,MPA,4,2,1,2,5,0,0,2,2,1
-1377x-2,MPA,MPA,4,2,1,2,5,0,0,2,2,1
-1365x-24,MPA,MPA,4,2,1,2,5,0,0,2,2,1
-1364x68,MPA,MPA,3,1,1,10,5,0,1,2,2,6
-1361x45,MPA,MPA,3,2,1,6,5,0,0,2,2,1
-1357x92,MPA,MPA,3,1,1,10,5,0,3,2,2,0
-1354x-16,MPA,MPA,4,2,1,2,5,0,0,2,2,1
-1353x24,MPA,MPA,4,0,1,5,5,0,1,2,2,6
-1343x-46,MPA,MPA,4,2,1,2,5,0,0,2,2,1
-1523x10,MPA,MPA,4,1,1,10,5,0,3,2,2,6
-1496x56,MPA,MPA,4,9,1,14,5,0,9,2,2,3
-1492x108,MPA,MPA,4,2,1,2,5,0,0,2,2,1
-1493x30,MPA,MPA,4,1,1,10,5,0,1,2,2,6
-1476x18,MPA,MPA,4,2,1,2,5,0,0,2,2,1
-1456x-5,MPA,MPA,4,1,1,10,5,0,3,2,2,6
-1449x-41,MPA,MPA,3,5,1,1,5,0,4,2,2,5
-1405x9,MPA,MPA,4,11,1,20,5,0,11,2,2,3
-1379x133,MPA,MPA,4,2,1,2,3,0,5,2,2,1
-1375x95,MPA,MPA,3,1,1,10,5,0,3,2,2,0
-1371x128,MPA,MPA,4,1,1,10,3,0,0,2,2,0
-1366x109,MPA,MPA,4,2,1,2,3,0,0,2,2,1
-1493x-43,MPA,MPA,4,1,1,10,5,0,0,2,2,1
-1463x-29,MPA,MPA,4,0,1,5,5,0,1,2,2,6
-1410x127,MPA,MPA,4,0,1,15,4,0,1,2,2,6
-1372x-16,MPA,MPA,4,2,1,6,5,0,0,2,2,1
-1365x-40,MPA,MPA,4,5,1,1,5,0,4,2,2,5
-1346x48,MPA,MPA,3,2,1,2,5,0,0,2,2,1
-1479x62,MPA,MPA,2,3,2,0,1,0,2,2,2,3
-1415x-8,MPA,MPA,3,1,1,16,5,0,3,2,2,0
-1408x83,MPA,MPA,1,0,0,5,5,0,1,2,2,6
-1348x84,MPA,MPA,4,2,1,2,5,0,0,2,2,1
-1422x55,MPA,MPA,3,0,1,5,5,0,3,2,2,6
-1421x99,MPA,MPA,4,5,1,1,5,0,3,2,2,0
-1418x65,MPA,MPA,3,1,1,10,5,0,3,2,2,0
-1408x34,MPA,MPA,4,2,1,2,5,0,0,2,2,1
-1524x-97,MPA,MPA,2,3,1,0,5,0,2,2,2,3
-1522x-161,MPA,MPA,4,2,1,2,5,1,0,2,2,1
-1518x-68,MPA,MPA,4,1,1,7,5,1,3,2,2,1
-1507x-138,MPA,MPA,4,1,1,10,5,1,3,2,2,1
-1501x-213,MPA,MPA,4,0,2,5,5,0,1,2,2,6
-1497x-171,MPA,MPA,4,2,1,2,5,1,5,2,2,1
-1491x-243,MPA,MPA,3,5,2,1,5,0,4,2,2,5
-1487x-100,MPA,MPA,4,5,1,1,5,0,4,2,2,5
-1486x-110,MPA,MPA,4,2,1,2,5,0,0,2,2,1
-1484x-155,MPA,MPA,4,11,1,20,5,0,11,2,2,3
-1482x-232,MPA,MPA,3,1,4,7,1,0,3,2,2,0
-1479x-193,MPA,MPA,4,4,1,17,5,0,0,2,2,1
-1474x-87,MPA,MPA,4,4,1,17,5,0,3,2,2,1
-1460x-81,MPA,MPA,4,1,1,10,5,0,3,2,2,6
-1457x-73,MPA,MPA,4,5,1,1,5,0,4,2,2,5
-1453x-240,MPA,MPA,2,3,1,0,1,0,2,4,2,3
-1448x-234,MPA,MPA,2,3,1,0,1,0,2,4,2,3
-1444x-176,MPA,MPA,4,1,1,7,5,0,3,2,2,1
-1441x-66,MPA,MPA,4,2,1,2,5,0,0,2,2,1
-1436x-131,MPA,MPA,4,6,1,9,6,0,6,2,2,4
-1436x-242,MPA,MPA,2,9,1,14,5,0,9,4,2,3
-1433x-230,MPA,MPA,4,2,1,2,5,0,0,4,2,1
-1431x-177,MPA,MPA,4,6,1,9,6,0,6,2,2,4
-1433x-81,MPA,MPA,4,1,1,10,5,0,3,2,2,1
-1426x-187,MPA,MPA,4,9,1,14,5,0,9,4,2,3
-1414x-220,MPA,MPA,4,2,1,2,5,0,0,4,2,1
-1413x-80,MPA,MPA,4,1,1,10,5,0,3,2,2,0
-1409x-92,MPA,MPA,4,1,1,10,5,0,3,2,2,1
-1407x-185,MPA,MPA,3,2,4,4,5,0,0,2,2,0
-1398x-131,MPA,MPA,4,2,1,2,5,0,0,2,2,1
-1392x-183,MPA,MPA,4,3,4,0,5,0,2,2,2,3
-1389x-191,MPA,MPA,2,5,4,1,5,0,4,2,2,5
-1380x-172,MPA,MPA,4,1,4,7,5,0,3,2,2,0
-1380x-86,MPA,MPA,2,3,1,0,5,0,2,2,2,3
-1376x-155,MPA,MPA,4,9,1,14,5,0,9,2,2,1
-1370x-207,MPA,MPA,4,9,1,14,5,0,9,2,2,1
-1365x-225,MPA,MPA,4,1,1,7,5,0,3,4,2,1
-1364x-132,MPA,MPA,4,1,1,7,5,0,3,2,2,1
-1354x-100,MPA,MPA,2,5,2,1,2,0,4,2,2,5
-1350x-177,MPA,MPA,4,2,1,2,5,0,0,2,2,1
-1346x-249,MPA,MPA,4,0,1,23,5,0,1,4,2,1
-1519x-213,MPA,MPA,4,11,1,20,5,1,11,2,2,3
-1471x-213,MPA,MPA,4,6,4,9,6,0,6,2,2,4
-1366x-110,MPA,MPA,2,5,2,1,2,0,4,2,2,5
-1345x-138,MPA,MPA,4,6,1,9,6,0,6,4,2,4
-1511x-149,MPA,MPA,4,1,1,10,5,1,3,2,2,0
-1458x-251,MPA,MPA,2,3,1,0,1,0,2,4,2,3
-1433x-149,MPA,MPA,4,2,1,2,5,0,0,2,2,1
-1397x-173,MPA,MPA,4,11,4,20,5,0,11,2,2,6
-1348x-90,MPA,MPA,2,5,2,2,5,0,4,2,2,1
-1490x-150,MPA,MPA,4,4,1,2,5,1,0,2,2,1
-1511x-199,MPA,MPA,4,2,1,6,5,1,0,2,2,1
-1506x-96,MPA,MPA,2,1,1,4,5,0,3,2,2,1
-1501x-95,MPA,MPA,4,1,1,19,5,0,2,2,2,0
-1487x-132,MPA,MPA,4,1,1,10,5,0,3,2,2,0
-1472x-248,MPA,MPA,2,3,4,0,1,0,2,4,2,3
-1468x-133,MPA,MPA,4,2,1,2,5,0,5,2,2,1
-1457x-139,MPA,MPA,4,2,1,2,5,0,0,2,2,1
-1435x-195,MPA,MPA,4,9,1,19,5,0,9,2,2,0
-1403x-244,MPA,MPA,3,2,1,2,5,0,0,4,2,1
-1393x-246,MPA,MPA,3,1,1,4,5,0,0,4,2,6
-1524x-323,MPA,MPA,4,2,1,2,5,0,0,2,2,1
-1515x-337,MPA,MPA,4,2,1,2,5,0,0,2,2,1
-1502x-407,MPA,MPA,4,3,5,0,5,0,2,4,2,3
-1502x-343,MPA,MPA,4,6,1,9,6,0,6,2,2,4
-1499x-288,MPA,MPA,4,3,1,0,5,0,2,2,2,3
-1498x-434,MPA,MPA,3,1,5,10,5,0,3,4,2,0
-1488x-375,MPA,MPA,3,1,5,10,5,0,3,4,2,0
-1491x-313,MPA,MPA,4,2,1,2,5,0,0,2,2,1
-1487x-417,MPA,MPA,4,2,5,6,5,0,0,4,2,1
-1486x-340,MPA,MPA,4,1,1,10,5,0,0,2,2,6
-1480x-446,MPA,MPA,3,2,5,6,5,0,0,4,2,1
-1468x-447,MPA,MPA,3,2,5,6,5,0,0,4,2,1
-1458x-328,MPA,MPA,3,1,1,16,5,0,3,2,2,0
-1455x-384,MPA,MPA,3,9,5,14,5,0,9,4,2,0
-1455x-355,MPA,MPA,3,4,1,17,5,0,0,4,2,1
-1457x-410,MPA,MPA,4,1,5,12,5,0,0,4,2,0
-1454x-429,MPA,MPA,3,2,5,12,5,0,3,4,2,0
-1452x-440,MPA,MPA,3,1,5,12,5,0,3,4,2,0
-1449x-283,MPA,MPA,4,4,1,17,5,0,0,2,2,1
-1447x-312,MPA,MPA,4,2,1,6,5,0,0,4,2,1
-1434x-312,MPA,MPA,4,0,1,4,5,0,0,4,2,6
-1437x-334,MPA,MPA,4,6,1,9,6,0,6,4,2,4
-1435x-398,MPA,MPA,3,3,5,0,5,0,2,4,2,3
-1428x-393,MPA,MPA,3,1,5,12,5,0,3,4,2,0
-1427x-352,MPA,MPA,4,3,1,19,5,0,2,4,2,3
-1425x-373,MPA,MPA,3,2,2,4,5,0,0,4,2,1
-1420x-410,MPA,MPA,3,1,5,12,5,0,3,4,2,0
-1414x-407,MPA,MPA,3,1,5,12,5,0,3,4,2,0
-1416x-286,MPA,MPA,3,1,1,7,5,0,3,4,2,1
-1409x-305,MPA,MPA,4,2,1,2,5,0,0,4,2,1
-1408x-336,MPA,MPA,4,2,1,4,5,0,0,4,2,0
-1409x-384,MPA,MPA,3,1,5,12,5,0,3,4,2,0
-1406x-267,MPA,MPA,3,1,1,10,5,0,3,4,2,0
-1402x-429,MPA,MPA,3,2,2,6,5,0,0,4,2,1
-1388x-291,MPA,MPA,3,2,1,6,5,0,0,4,2,1
-1387x-393,MPA,MPA,3,3,5,19,5,0,2,4,2,3
-1382x-415,MPA,MPA,3,2,5,4,5,0,3,4,2,0
-1385x-371,MPA,MPA,3,9,5,14,5,0,9,4,2,3
-1381x-441,MPA,MPA,3,1,5,12,5,0,2,4,2,0
-1375x-346,MPA,MPA,3,2,5,6,5,0,0,4,2,1
-1363x-419,MPA,MPA,3,1,5,12,5,0,3,4,2,0
-1354x-284,MPA,MPA,4,3,2,19,5,0,2,4,2,3
-1348x-452,MPA,MPA,3,5,2,1,5,3,4,4,2,5
-1346x-438,MPA,MPA,3,2,2,6,5,3,0,4,2,1
-1449x-372,MPA,MPA,3,2,1,2,5,0,0,4,2,1
-1426x-418,MPA,MPA,2,5,5,1,5,0,4,4,2,5
-1388x-438,MPA,MPA,3,3,5,0,5,0,2,4,2,3
-1468x-434,MPA,MPA,3,1,5,7,5,0,3,4,2,0
-1408x-395,MPA,MPA,3,3,5,0,5,0,2,4,2,3
-1466x-411,MPA,MPA,4,2,5,6,5,0,0,4,2,1
-1476x-414,MPA,MPA,4,2,5,6,5,0,0,4,2,7
-1378x-367,MPA,MPA,3,9,5,14,5,0,9,4,2,0
-1522x-583,MPA,MPA,2,9,2,14,5,0,9,4,2,3
-1523x-533,MPA,MPA,3,3,2,0,5,0,2,4,2,3
-1516x-493,MPA,MPA,3,2,2,4,5,0,3,4,2,0
-1515x-651,MPA,MPA,2,3,4,0,1,0,2,4,2,3
-1511x-513,MPA,MPA,3,1,2,12,5,0,3,4,2,0
-1507x-527,MPA,MPA,3,1,2,12,5,0,3,4,2,0
-1504x-574,MPA,MPA,2,3,2,0,5,3,2,4,2,3
-1498x-567,MPA,MPA,3,1,2,12,5,3,3,4,2,0
-1499x-493,MPA,MPA,3,6,2,9,5,0,6,4,2,4
-1499x-617,MPA,MPA,3,0,4,4,1,0,0,4,2,0
-1494x-594,MPA,MPA,2,3,2,0,5,0,2,4,2,3
-1494x-643,MPA,MPA,2,5,4,1,1,0,4,4,2,5
-1488x-589,MPA,MPA,3,1,2,12,5,3,2,4,2,0
-1479x-622,MPA,MPA,2,2,4,6,1,0,3,4,2,1
-1478x-645,MPA,MPA,2,3,4,0,1,3,2,4,2,3
-1475x-495,MPA,MPA,3,2,2,4,5,0,0,4,2,0
-1473x-528,MPA,MPA,2,1,2,10,5,0,2,4,2,0
-1467x-620,MPA,MPA,2,6,4,9,6,3,6,4,2,4
-1466x-546,MPA,MPA,2,3,5,0,5,3,2,4,2,3
-1448x-600,MPA,MPA,3,0,4,6,1,3,0,4,2,1
-1442x-477,MPA,MPA,3,1,2,12,5,0,3,4,2,0
-1443x-535,MPA,MPA,2,2,5,6,5,3,0,4,2,1
-1432x-570,MPA,MPA,3,2,4,6,5,3,0,4,2,1
-1431x-515,MPA,MPA,2,6,5,9,6,3,6,4,2,4
-1430x-494,MPA,MPA,3,3,2,0,5,3,2,4,2,3
-1419x-469,MPA,MPA,3,1,2,12,5,3,3,4,2,0
-1420x-628,MPA,MPA,1,0,4,4,1,3,1,4,2,0
-1413x-525,MPA,MPA,2,3,2,0,5,3,2,4,2,3
-1402x-588,MPA,MPA,3,1,2,12,1,3,3,4,2,0
-1388x-566,MPA,MPA,3,5,6,1,1,3,4,4,2,5
-1383x-612,MPA,MPA,3,1,2,12,1,3,2,4,2,0
-1371x-481,MPA,MPA,3,1,2,12,5,3,3,4,2,0
-1367x-594,MPA,MPA,2,6,2,9,6,3,6,4,2,4
-1363x-494,MPA,MPA,3,3,2,0,5,3,2,4,2,3
-1355x-558,MPA,MPA,2,3,2,19,1,3,2,4,2,3
-1353x-518,MPA,MPA,3,6,2,9,6,3,6,4,2,4
-1343x-631,MPA,MPA,2,3,2,0,1,0,2,4,2,3
-1340x-484,MPA,MPA,3,1,2,12,5,3,3,4,2,0
-1341x-609,MPA,MPA,2,5,2,1,1,3,4,4,2,5
