,ground_truth,ground_truth,Graphst,Leiden,MENDER,SCANPY,SEDR,SpaceFlow,SpaGCN,STAGATE,stGCL,stLearn
2598x424,BST,BST,1,0,0,1,6,2,0,1,1,6
2602x405,BST,BST,1,0,0,1,6,3,0,1,1,6
2621x391,BST,BST,1,0,0,1,6,3,0,1,1,6
2623x370,BST,BST,1,0,0,1,6,3,0,1,1,6
2622x515,fx,fx,8,6,2,7,7,5,6,8,8,3
2637x493,BST,BST,3,3,2,0,3,5,3,5,1,7
2653x434,BST,BST,1,1,0,4,6,2,2,1,1,2
2662x419,BST,BST,1,0,0,2,6,2,0,1,1,6
2663x482,BST,BST,3,3,2,0,3,5,3,6,1,7
2663x385,BST,BST,1,1,0,4,6,2,2,1,1,2
2672x513,BST,BST,3,11,0,19,3,5,2,5,8,2
2681x424,BST,BST,1,5,0,6,3,2,4,1,1,1
2686x365,BST,BST,1,0,0,1,6,2,0,1,1,6
2684x450,BST,BST,3,0,0,1,6,2,0,1,1,6
2699x381,BST,BST,1,0,0,17,6,2,0,1,1,6
2704x402,BST,BST,1,3,0,0,6,2,0,1,1,6
2707x351,BST,BST,1,0,0,1,6,2,0,1,1,6
2713x440,BST,BST,2,0,0,1,6,2,0,1,1,6
2714x344,BST,BST,1,0,0,2,6,2,0,1,1,6
2718x400,BST,BST,1,0,0,1,6,2,0,1,1,6
2721x474,BST,BST,3,5,0,6,3,2,4,1,1,1
2728x484,BST,BST,3,1,0,14,3,2,2,1,1,2
2729x455,BST,BST,3,10,0,21,3,2,10,1,1,7
2730x356,BST,BST,1,1,0,4,6,2,2,1,1,2
2734x374,BST,BST,1,0,0,17,6,2,0,1,1,6
2555x340,BST,BST,1,1,0,4,6,3,2,1,1,2
2625x421,BST,BST,1,1,0,1,6,2,9,1,1,2
2634x359,BST,BST,1,0,0,1,6,3,0,1,1,6
2648x398,BST,BST,1,0,0,17,6,2,0,1,1,6
2565x449,BST,BST,3,3,3,0,3,2,3,1,1,7
2608x389,BST,BST,1,0,0,1,6,3,0,1,1,6
2702x498,BST,BST,3,9,0,12,3,5,9,5,1,7
2599x367,BST,BST,1,0,0,2,6,3,0,1,1,6
2599x434,BST,BST,1,0,0,17,6,2,0,1,1,6
2633x424,BST,BST,1,9,0,12,6,2,9,1,1,7
2661x414,BST,BST,1,0,0,2,6,2,0,1,1,6
2687x346,BST,BST,1,0,0,4,6,2,0,1,1,6
2554x467,BST,BST,3,3,3,0,3,5,3,5,1,7
2556x363,BST,BST,1,0,0,1,6,3,0,1,1,6
2568x519,fx,fx,8,6,2,7,7,5,6,8,8,3
2665x350,BST,BST,1,0,0,1,6,2,0,1,1,6
2674x365,BST,BST,1,0,0,17,6,2,0,1,1,6
2695x446,BST,BST,3,3,0,0,3,2,3,1,1,7
2707x436,BST,BST,1,0,0,1,6,2,0,1,1,6
2727x373,BST,BST,1,0,0,17,6,2,0,1,1,6
2733x395,BST,BST,1,0,0,1,6,2,0,1,1,6
2552x304,BST,BST,1,0,0,2,6,3,0,1,1,6
2552x248,BST,BST,1,0,0,2,6,3,0,1,1,6
2557x278,BST,BST,2,0,0,1,6,3,0,1,1,6
2560x146,BST,BST,1,5,0,6,6,3,4,1,1,1
2566x248,BST,BST,1,0,0,1,6,3,0,1,1,6
2571x269,BST,BST,1,3,0,0,3,3,3,1,1,7
2585x159,BST,BST,1,0,0,2,6,3,0,1,1,6
2586x234,BST,BST,1,0,0,2,6,3,0,1,1,0
2587x140,BST,BST,1,0,0,1,6,3,0,1,1,6
2595x274,BST,BST,1,0,0,2,6,3,0,1,1,6
2600x184,BST,BST,1,0,0,2,6,3,0,1,1,6
2600x256,BST,BST,1,0,0,2,6,3,0,1,1,6
2606x247,BST,BST,1,0,0,8,6,3,0,1,1,6
2603x289,BST,BST,1,0,0,8,6,3,0,1,1,0
2609x162,BST,BST,1,0,0,2,6,3,0,1,1,6
2627x211,BST,BST,1,0,0,1,6,3,0,1,1,6
2628x226,BST,BST,1,0,0,2,6,3,0,1,1,6
2629x190,BST,BST,1,0,0,1,6,3,0,1,1,6
2631x307,BST,BST,1,0,0,1,6,3,0,1,1,0
2635x180,BST,BST,1,0,0,2,6,3,0,1,1,6
2641x192,BST,BST,1,0,0,1,6,3,0,1,1,6
2644x292,BST,BST,1,0,0,2,6,3,0,1,1,6
2645x311,BST,BST,1,0,0,2,6,3,0,1,1,6
2645x142,BST,BST,1,0,0,2,6,3,0,1,1,6
2646x278,BST,BST,1,0,0,17,6,3,0,1,1,6
2650x155,BST,BST,4,0,0,1,6,3,9,1,1,6
2658x163,BST,BST,4,5,0,6,3,2,4,1,1,1
2659x246,BST,BST,1,5,0,6,6,3,4,1,1,6
2661x271,BST,BST,1,0,0,2,6,3,0,1,1,6
2666x139,BST,BST,1,0,0,1,6,2,0,1,1,6
2669x317,BST,BST,1,1,0,17,6,2,0,1,1,6
2671x294,BST,BST,1,0,0,17,6,3,0,1,1,6
2676x234,BST,BST,1,0,0,1,6,2,0,1,1,6
2680x184,BST,BST,4,5,0,6,3,2,4,1,1,1
2682x254,BST,BST,1,0,0,2,6,2,0,1,1,6
2685x137,BST,BST,1,0,0,1,6,2,0,1,1,6
2691x219,BST,BST,1,0,0,1,6,2,0,1,1,6
2698x207,BST,BST,1,0,0,2,6,2,0,1,1,6
2709x234,BST,BST,1,0,0,2,6,2,0,1,1,6
2713x185,BST,BST,1,0,0,1,6,2,0,1,1,6
2718x232,BST,BST,4,5,0,6,3,2,4,1,1,1
2722x310,BST,BST,1,5,0,6,6,2,2,1,1,1
2727x286,BST,BST,1,10,0,21,6,2,0,1,1,6
2730x267,BST,BST,1,0,0,17,6,2,0,1,1,6
2738x184,BST,BST,3,3,0,0,3,2,3,1,1,7
2740x144,BST,BST,1,0,0,2,6,2,0,1,1,6
2559x198,BST,BST,1,0,0,2,6,3,0,1,1,6
2575x187,BST,BST,1,3,0,0,6,3,3,1,1,7
2582x293,BST,BST,1,0,0,2,6,3,0,1,1,6
2591x302,BST,BST,1,0,0,17,6,3,0,1,1,6
2621x290,BST,BST,1,0,0,17,6,3,0,1,1,6
2626x296,BST,BST,1,0,0,21,6,3,0,1,1,6
2673x217,BST,BST,1,0,0,1,6,2,0,1,1,6
2690x186,BST,BST,2,9,0,12,3,2,9,1,1,7
2696x189,BST,BST,2,9,0,12,6,2,9,1,1,7
2708x159,BST,BST,1,0,0,1,6,2,0,1,1,6
2728x197,BST,BST,2,1,0,4,6,2,2,1,1,2
2563x167,BST,BST,1,0,0,2,6,3,0,1,1,6
2566x224,BST,BST,1,0,0,2,6,3,0,1,1,6
2574x198,BST,BST,1,0,0,2,6,3,3,1,1,6
2601x210,BST,BST,1,0,0,2,6,3,0,1,1,6
2608x193,BST,BST,1,0,0,2,6,3,0,1,1,6
2649x166,BST,BST,4,5,0,6,3,3,4,1,1,1
2656x249,BST,BST,1,5,0,6,6,3,4,1,1,1
2674x280,BST,BST,1,1,0,9,6,3,0,1,1,2
2681x153,BST,BST,1,0,0,2,6,2,0,1,1,6
2685x158,BST,BST,1,0,0,2,6,2,0,1,1,6
2688x294,BST,BST,1,0,0,1,6,2,0,1,1,6
2711x310,BST,BST,1,0,0,2,6,2,0,1,1,6
2557x171,BST,BST,1,0,0,2,6,3,0,1,1,6
2589x155,BST,BST,1,0,0,2,6,3,0,1,1,6
2634x155,BST,BST,2,9,0,12,6,3,9,1,1,7
2644x237,BST,BST,1,0,0,2,6,3,0,1,1,6
2653x291,BST,BST,1,0,0,2,6,3,0,1,1,0
2712x260,BST,BST,1,0,0,2,6,2,0,1,1,6
2563x215,BST,BST,1,0,0,2,6,3,0,1,1,6
2605x223,BST,BST,1,0,0,2,6,3,0,1,1,6
2623x260,BST,BST,1,0,0,1,6,3,0,1,1,6
2640x269,BST,BST,1,0,0,22,6,3,0,1,1,6
2673x157,BST,BST,1,0,0,1,6,2,0,1,1,6
2677x209,BST,BST,1,0,0,1,6,2,0,1,1,0
2708x147,BST,BST,1,0,0,1,6,2,0,1,1,0
2655x214,BST,BST,1,0,0,2,6,3,0,1,1,6
2553x-59,BST,BST,3,2,0,8,6,3,0,1,1,0
2555x77,BST,BST,1,0,0,2,6,3,0,1,1,6
2574x65,BST,BST,1,0,0,2,6,3,0,1,1,6
2578x-55,BST,BST,3,3,0,0,3,2,3,1,1,7
2580x115,BST,BST,1,1,0,4,6,3,0,1,1,6
2585x93,BST,BST,1,0,0,1,6,3,0,1,1,6
2587x-21,BST,BST,1,0,0,2,6,2,0,1,1,6
2581x-39,BST,BST,1,0,0,2,6,2,0,1,1,6
2594x-47,BST,BST,3,0,0,2,6,2,0,1,1,6
2599x105,BST,BST,1,5,0,6,6,3,4,1,1,1
2609x43,BST,BST,1,0,0,2,6,2,0,1,1,6
2620x112,BST,BST,1,0,0,2,6,3,0,1,1,6
2627x55,BST,BST,1,0,0,2,6,2,0,1,1,6
2629x-14,BST,BST,1,0,0,1,6,2,0,1,1,0
2636x115,BST,BST,1,5,0,6,3,3,4,1,1,1
2641x-39,BST,BST,1,0,0,2,6,2,0,1,1,6
2644x-60,BST,BST,1,6,0,7,4,2,6,1,1,3
2649x46,BST,BST,1,0,0,1,6,2,0,1,1,0
2668x-17,BST,BST,4,5,0,6,3,2,4,1,1,1
2674x77,BST,BST,1,0,0,1,6,2,0,1,1,6
2676x22,BST,BST,1,0,0,1,6,2,0,1,1,6
2685x-58,MPA,MPA,3,3,0,0,3,2,3,1,1,7
2695x66,BST,BST,1,0,0,1,6,2,0,1,1,6
2697x102,BST,BST,1,0,0,1,6,2,0,1,1,6
2698x87,BST,BST,1,0,0,1,6,2,0,1,1,6
2705x-19,BST,BST,1,0,0,2,6,2,0,1,1,6
2706x50,BST,BST,1,0,0,17,6,2,0,1,1,6
2717x92,BST,BST,1,0,0,17,6,2,0,1,1,6
2716x101,BST,BST,1,0,0,1,6,2,0,1,1,6
2724x-27,MPA,MPA,3,3,0,0,3,2,3,1,1,7
2566x87,BST,BST,1,1,0,9,6,3,2,1,1,2
2582x11,BST,BST,1,0,0,2,6,3,0,1,1,6
2582x55,BST,BST,1,0,0,1,6,3,0,1,1,6
2587x-9,BST,BST,1,0,0,2,6,3,0,1,1,6
2587x83,BST,BST,1,0,0,2,6,3,0,1,1,6
2613x62,BST,BST,1,6,0,7,4,3,6,1,1,3
2622x-56,BST,BST,1,0,0,2,6,2,0,1,1,6
2631x96,BST,BST,1,0,0,2,6,3,0,1,1,6
2656x74,BST,BST,1,9,0,12,6,2,0,1,1,6
2704x38,BST,BST,1,0,0,1,6,2,0,1,1,6
2711x-5,BST,BST,1,0,0,17,6,2,0,1,1,6
2727x63,BST,BST,3,3,0,0,3,2,3,1,1,7
2732x-7,BST,BST,2,0,0,2,6,2,0,1,1,0
2556x-38,BST,BST,2,0,0,2,6,3,0,1,1,6
2578x33,BST,BST,1,0,0,22,6,3,0,1,1,6
2603x120,BST,BST,1,0,0,8,6,3,0,1,1,0
2656x-44,BST,BST,1,0,0,1,6,2,0,1,1,6
2706x-52,MPA,MPA,3,3,0,0,3,2,3,1,1,7
2708x-33,MPA,MPA,1,0,0,17,6,2,0,1,1,6
2712x11,BST,BST,1,0,0,1,6,2,0,1,1,6
2718x34,BST,BST,1,0,0,2,6,2,0,1,1,6
2558x104,BST,BST,1,0,0,2,6,3,0,1,1,6
2569x22,BST,BST,1,0,0,2,6,3,0,1,1,6
2694x29,BST,BST,1,9,0,12,6,2,9,1,1,6
2600x78,BST,BST,1,0,0,1,6,3,0,1,1,6
2606x-25,BST,BST,1,0,0,2,6,2,0,1,1,6
2615x-11,BST,BST,1,0,0,2,6,2,0,1,1,6
2633x48,BST,BST,1,0,0,1,6,2,0,1,1,6
2645x-21,BST,BST,1,6,0,7,4,2,6,1,1,3
2650x-4,BST,BST,1,0,0,17,6,2,0,1,1,6
2653x-11,BST,BST,1,1,0,4,6,2,2,1,1,2
2665x37,BST,BST,1,0,0,17,6,2,0,1,1,6
2688x105,BST,BST,1,2,0,13,6,2,0,1,1,0
2703x5,BST,BST,1,0,0,1,6,2,0,1,1,6
2736x-26,MPA,MPA,2,0,0,3,6,2,0,1,1,0
2679x-18,BST,BST,1,0,0,22,6,2,2,1,1,6
2686x32,BST,BST,1,9,0,12,3,2,9,1,1,7
2556x-100,MPN,MPN,1,0,1,1,6,3,0,1,1,6
2557x-130,MPN,MPN,2,2,1,8,4,3,1,1,2,0
2564x-183,MPN,MPN,2,9,1,12,4,6,9,6,2,7
2575x-216,MPN,MPN,3,9,6,12,3,6,9,6,2,7
2578x-89,MPN,MPN,1,0,0,2,6,3,0,1,1,6
2590x-230,MPN,MPN,2,1,6,9,4,6,2,6,2,2
2595x-196,MPN,MPN,3,3,6,0,3,6,3,6,2,7
2603x-251,MPN,MPN,2,1,6,9,4,6,7,2,2,2
2610x-230,MPN,MPN,2,2,6,8,4,6,1,6,2,0
2611x-106,MPN,MPN,1,3,0,0,3,3,3,1,1,7
2620x-159,MPN,MPN,3,5,1,6,3,6,4,2,2,1
2624x-196,MPN,MPN,2,1,1,9,4,6,2,2,2,2
2628x-247,MPN,MPN,2,4,6,12,4,6,5,2,2,5
2628x-178,MPN,MPN,2,9,1,12,4,6,2,2,2,2
2632x-171,MPN,MPN,3,1,1,16,4,6,7,2,2,0
2642x-139,MPN,MPN,2,5,1,15,3,6,1,2,2,1
2649x-135,MPN,MPN,2,0,1,1,4,3,1,1,2,0
2652x-99,MPN,MPN,2,0,0,2,6,3,0,1,1,6
2656x-169,MPN,MPN,1,0,1,22,4,6,0,2,2,6
2660x-88,MPN,MPN,2,1,0,4,4,3,2,1,1,2
2661x-144,MPN,MPN,2,2,1,13,4,6,1,2,2,0
2668x-132,MPN,MPN,2,2,1,8,4,3,1,1,2,0
2673x-181,MPN,MPN,1,10,1,21,4,1,10,2,2,7
2672x-230,MPN,MPN,4,0,2,2,4,6,6,2,2,6
2683x-111,MPN,MPN,1,0,1,22,6,3,0,1,2,6
2694x-91,MPA,MPA,1,0,1,1,6,3,0,1,1,6
2697x-127,MPN,MPN,2,0,1,22,4,3,0,2,2,0
2702x-260,MPN,MPN,2,1,0,9,4,6,1,2,2,2
2706x-191,MPA,MPA,4,5,1,6,3,1,4,5,2,1
2708x-238,MPN,MPN,2,4,0,16,4,6,1,2,2,0
2716x-159,MPA,MPA,2,2,1,8,4,1,1,2,2,0
2709x-211,MPA,MPA,2,0,1,1,4,1,0,2,2,0
2721x-145,MPA,MPA,2,0,1,2,5,1,0,2,2,0
2720x-121,MPN,MPN,2,1,1,16,4,1,2,2,2,2
2722x-196,MPA,MPA,4,2,1,8,4,1,1,2,2,0
2730x-266,MPA,MPA,3,3,0,0,3,6,3,2,2,7
2734x-208,MPA,MPA,2,1,1,9,4,1,2,2,2,2
2558x-147,MPN,MPN,2,3,1,0,4,6,3,6,2,7
2574x-145,MPN,MPN,2,2,1,13,4,6,1,6,2,0
2587x-134,MPN,MPN,3,0,1,8,4,3,0,1,2,6
2597x-139,MPN,MPN,3,3,1,0,3,6,3,6,2,7
2607x-197,MPN,MPN,2,1,6,16,4,6,0,6,2,0
2626x-223,MPN,MPN,2,1,6,9,4,6,2,2,2,2
2701x-171,MPA,MPA,4,6,1,7,4,1,6,2,2,3
2578x-170,MPN,MPN,2,1,1,9,4,6,2,6,2,2
2583x-184,MPN,MPN,2,0,6,1,4,6,0,6,2,6
2631x-95,MPN,MPN,1,0,0,2,6,3,0,1,1,6
2639x-118,MPN,MPN,1,0,0,2,6,3,0,1,2,6
2648x-198,MPN,MPN,2,6,1,7,4,6,6,2,2,3
2658x-249,MPN,MPN,4,5,1,6,3,6,4,2,2,1
2659x-243,MPN,MPN,4,5,1,6,4,6,4,2,2,1
2662x-119,MPN,MPN,2,1,1,9,4,3,2,1,2,2
2672x-222,MPN,MPN,8,6,2,7,4,6,6,2,2,3
2672x-213,MPN,MPN,2,0,1,8,4,1,6,2,2,0
2682x-123,MPN,MPN,2,0,1,22,4,3,0,1,2,6
2694x-108,MPN,MPN,2,1,1,16,4,3,0,2,2,0
2694x-143,MPN,MPN,2,0,1,8,4,1,0,2,2,6
2701x-255,MPN,MPN,2,4,0,16,4,6,1,2,2,0
2725x-106,MPA,MPA,1,0,1,22,6,3,0,2,2,6
2572x-232,MPN,MPN,3,2,6,8,4,6,1,2,2,0
2630x-236,MPN,MPN,2,4,6,16,4,6,1,6,2,0
2677x-187,MPN,MPN,1,0,1,1,4,1,10,2,2,0
2580x-248,MPN,MPN,3,5,6,15,3,6,4,6,2,1
2601x-150,MPN,MPN,3,6,1,7,3,6,3,6,2,3
2552x-437,MPN,MPN,2,2,3,3,4,0,1,2,2,0
2556x-383,MPN,MPN,2,2,3,13,4,0,1,2,2,0
2566x-464,MPN,MPN,2,2,1,13,4,1,1,2,2,0
2566x-340,MPN,MPN,2,5,1,6,4,0,4,2,2,1
2584x-400,MPN,MPN,2,1,1,9,4,1,2,2,2,2
2582x-308,MPN,MPN,2,4,1,16,4,0,1,2,2,0
2598x-462,MPN,MPN,2,6,1,7,4,1,6,2,2,3
2602x-429,MPN,MPN,4,5,1,15,3,1,4,2,2,1
2600x-365,MPN,MPN,3,1,1,4,4,0,2,2,2,2
2601x-327,MPN,MPN,4,5,1,15,3,0,4,2,2,1
2605x-406,MPN,MPN,3,6,1,7,4,1,6,2,2,3
2605x-311,MPN,MPN,2,0,1,22,4,0,0,2,2,6
2613x-395,MPN,MPN,3,1,1,9,4,1,2,2,2,2
2615x-341,MPN,MPN,2,2,1,8,4,0,1,2,2,0
2620x-433,MPN,MPN,4,5,2,15,3,1,4,5,2,1
2626x-456,MPN,MPN,2,2,2,13,4,1,1,2,2,0
2625x-421,MPN,MPN,4,5,1,15,3,1,4,2,2,1
2635x-388,MPN,MPN,3,10,1,21,4,1,10,2,2,7
2645x-297,MPN,MPN,2,2,1,8,4,6,1,2,2,0
2642x-443,MPN,MPN,2,10,2,21,4,1,10,2,2,7
2668x-328,MPN,MPN,3,9,1,12,4,1,9,2,2,7
2666x-295,MPN,MPN,2,2,1,13,4,6,1,2,2,0
2673x-347,MPN,MPN,2,3,3,0,3,1,3,2,2,7
2676x-422,MPN,MPN,2,1,2,4,4,1,2,2,2,2
2700x-369,MPN,MPN,2,2,3,8,4,1,1,2,2,0
2707x-439,MPA,MPA,2,2,3,8,4,1,1,2,2,0
2715x-305,MPN,MPN,2,5,1,6,4,6,4,2,2,1
2720x-402,MPN,MPN,2,2,1,19,4,1,1,2,2,0
2723x-298,MPN,MPN,2,4,5,16,4,6,1,2,2,0
2726x-342,MPA,MPA,2,1,6,9,4,1,2,2,2,2
2583x-291,MPN,MPN,2,2,1,8,4,0,1,2,2,0
2568x-285,MPN,MPN,2,4,1,5,4,0,1,2,2,0
2571x-363,MPN,MPN,2,1,1,9,4,0,2,2,2,2
2583x-330,MPN,MPN,4,2,1,13,4,0,1,2,2,0
2591x-375,MPN,MPN,3,3,1,0,4,0,3,2,2,7
2612x-370,MPN,MPN,3,3,1,0,3,0,3,2,2,7
2657x-315,MPN,MPN,2,2,1,3,4,1,1,2,2,0
2670x-384,MPN,MPN,2,1,3,4,4,1,2,2,2,2
2701x-302,MPN,MPN,2,2,1,3,4,6,2,2,2,0
2703x-395,MPN,MPN,2,1,3,9,4,1,1,2,2,2
2627x-309,MPN,MPN,2,2,1,13,4,0,1,2,2,0
2630x-352,MPN,MPN,2,2,3,13,4,0,1,2,2,0
2642x-340,MPN,MPN,2,2,1,13,4,1,1,2,2,0
2646x-350,MPN,MPN,2,2,3,8,4,1,1,2,2,0
2661x-441,MPN,MPN,2,6,8,7,4,1,6,2,2,3
2715x-408,MPN,MPN,2,2,1,3,4,1,1,2,2,0
2590x-446,MPN,MPN,2,2,1,3,4,1,1,2,2,0
2597x-417,MPN,MPN,2,1,1,4,4,1,7,2,2,2
2648x-402,MPN,MPN,3,9,0,12,3,1,9,2,2,7
2687x-298,MPN,MPN,2,0,1,2,4,6,0,2,2,0
2597x-317,MPN,MPN,4,5,1,6,4,0,4,2,2,1
2563x-493,MPN,MPN,2,5,1,6,3,0,4,2,2,1
2562x-536,MPN,MPN,2,2,1,3,4,1,1,2,2,0
2567x-560,MPA,MPA,2,2,1,8,4,1,1,2,2,0
2570x-660,MPA,MPA,2,6,3,7,4,1,6,2,2,3
2572x-605,MPA,MPA,2,1,1,9,4,1,2,2,2,2
2573x-629,MPA,MPA,2,1,3,4,4,1,2,2,2,2
2577x-519,MPN,MPN,2,1,1,4,4,1,2,2,2,2
2576x-548,MPN,MPN,2,2,1,13,4,1,1,2,2,0
2580x-495,MPN,MPN,2,2,1,8,4,1,1,2,2,0
2593x-660,MPA,MPA,2,2,3,3,4,1,1,2,2,0
2608x-623,MPA,MPA,2,9,3,12,4,1,9,2,2,0
2623x-529,MPA,MPA,4,5,1,6,3,1,4,2,2,1
2632x-492,MPN,MPN,2,2,1,4,4,1,1,2,2,0
2629x-492,MPN,MPN,2,2,1,3,4,1,1,2,2,0
2634x-653,MPA,MPA,4,5,1,6,3,1,4,2,2,1
2638x-534,MPA,MPA,2,2,1,8,4,1,1,2,2,0
2644x-497,MPN,MPN,2,3,1,0,3,1,3,2,2,7
2656x-574,MPA,MPA,2,1,3,4,4,1,2,2,2,2
2659x-508,MPN,MPN,2,2,1,3,4,1,1,2,2,0
2667x-477,MPN,MPN,4,5,3,15,3,1,4,2,2,1
2670x-622,MPA,MPA,2,1,3,4,4,1,2,2,2,2
2681x-619,MPA,MPA,2,1,3,4,4,1,2,2,2,6
2684x-588,MPA,MPA,2,2,3,3,4,1,1,2,2,0
2687x-518,MPA,MPA,2,2,3,3,4,1,1,2,2,0
2706x-662,MPA,MPA,3,3,1,0,3,1,3,2,2,7
2710x-589,MPA,MPA,2,2,3,3,4,1,1,2,2,0
2709x-483,MPA,MPA,2,2,3,3,4,1,1,2,2,0
2716x-521,MPA,MPA,3,3,3,0,3,1,3,2,2,7
2716x-656,MPA,MPA,2,1,1,14,4,1,2,2,2,2
2718x-546,MPA,MPA,3,1,3,4,4,1,2,2,2,2
2722x-532,MPA,MPA,3,9,3,12,4,1,9,2,2,7
2589x-565,MPA,MPA,2,2,1,8,4,1,1,2,2,0
2594x-504,MPN,MPN,2,1,1,4,4,1,2,2,2,2
2595x-558,MPA,MPA,4,5,1,6,3,1,4,2,2,1
2616x-503,MPN,MPN,2,2,1,8,4,1,2,2,2,2
2641x-564,MPA,MPA,2,9,1,12,4,1,9,2,2,2
2737x-529,MPA,MPA,3,6,3,7,4,1,6,2,2,3
2561x-522,MPN,MPN,2,0,1,22,4,1,0,2,2,6
2566x-586,MPA,MPA,2,1,1,4,4,1,2,2,2,2
2584x-619,MPA,MPA,2,1,3,4,4,1,2,2,2,2
2601x-541,MPA,MPA,4,5,1,15,3,1,4,2,2,1
2613x-608,MPA,MPA,2,0,1,2,4,1,0,2,2,5
2686x-538,MPA,MPA,3,3,3,0,4,1,3,2,2,7
2732x-493,MPA,MPA,2,9,3,12,4,1,9,2,2,0
2608x-583,MPA,MPA,2,1,1,21,4,1,2,2,2,0
2664x-667,MPA,MPA,2,9,3,12,4,1,9,2,2,7
2682x-602,MPA,MPA,2,6,3,7,4,1,6,2,2,3
2686x-652,MPA,MPA,2,1,1,16,4,1,2,2,2,2
2694x-644,MPA,MPA,2,1,1,4,4,1,2,2,2,2
2560x-665,MPA,MPA,2,0,3,19,4,1,1,2,2,0
2617x-544,MPA,MPA,2,0,1,22,4,1,2,2,2,6
2643x-640,MPA,MPA,4,5,1,15,3,1,4,2,2,1
2656x-599,MPA,MPA,2,2,3,3,4,1,1,2,2,0
2697x-555,MPA,MPA,2,2,3,8,4,1,1,2,2,0
2704x-620,MPA,MPA,2,2,3,3,4,1,1,2,2,0
2738x-538,MPA,MPA,3,3,3,0,3,1,6,2,2,7
2555x-704,MPA,MPA,2,1,3,4,4,1,2,2,2,2
2552x-788,MPA,MPA,2,3,2,0,4,1,3,2,2,7
2554x-852,MPA,MPA,2,6,0,7,4,1,6,2,2,3
2562x-698,MPA,MPA,2,1,3,4,4,1,2,2,2,2
2567x-726,MPA,MPA,2,1,3,9,4,1,2,2,2,2
2569x-859,MPA,MPA,2,1,0,14,4,1,2,2,2,2
2570x-773,MPA,MPA,2,1,2,14,4,1,2,2,2,2
2580x-704,MPA,MPA,2,2,3,3,4,1,1,2,2,5
2584x-683,MPA,MPA,2,1,3,14,4,1,2,2,2,2
2589x-765,MPA,MPA,2,3,2,0,4,1,3,2,2,7
2597x-800,MPA,MPA,2,1,0,14,4,1,2,2,2,2
2603x-834,MPA,MPA,2,0,0,2,4,1,2,2,2,6
2601x-707,MPA,MPA,2,6,3,7,4,1,6,2,2,3
2600x-729,MPA,MPA,2,1,3,14,4,1,2,2,2,2
2603x-779,MPA,MPA,2,1,0,9,4,1,2,2,2,2
2615x-837,MPA,MPA,2,0,0,19,4,5,0,2,2,6
2618x-750,MPA,MPA,2,1,3,14,4,1,2,2,2,2
2618x-724,MPA,MPA,2,2,3,3,4,1,1,2,2,0
2623x-689,MPA,MPA,2,2,3,3,4,1,1,2,2,0
2623x-814,MPA,MPA,2,9,0,12,4,5,9,6,2,2
2626x-709,MPA,MPA,3,3,3,0,3,1,3,2,2,7
2636x-764,MPA,MPA,3,0,3,19,4,1,0,2,2,0
2635x-708,MPA,MPA,3,3,3,0,4,1,3,2,2,7
2648x-858,MPA,MPA,3,6,2,7,3,5,6,6,2,3
2652x-723,MPA,MPA,2,0,3,1,4,1,1,2,2,6
2654x-739,MPA,MPA,2,1,3,9,4,1,2,2,2,2
2661x-765,MPA,MPA,3,3,3,0,3,1,3,2,2,7
2664x-690,MPA,MPA,2,6,3,7,3,1,6,2,2,3
2678x-738,MPA,MPA,2,1,3,9,4,1,2,2,2,2
2680x-679,MPA,MPA,2,1,1,4,4,1,2,2,2,2
2682x-720,MPA,MPA,2,6,3,7,4,1,6,2,2,3
2689x-834,MPA,MPA,3,3,0,0,3,5,3,6,3,7
2694x-804,MPA,MPA,3,3,2,0,3,5,3,6,3,7
2692x-679,MPA,MPA,3,3,1,0,4,1,3,2,2,7
2695x-848,MPA,MPA,3,0,0,1,4,5,0,5,3,6
2697x-763,MPA,MPA,3,1,3,14,4,1,3,2,2,2
2697x-732,MPA,MPA,2,5,3,6,3,1,4,2,2,1
2707x-686,MPA,MPA,2,1,1,4,4,1,2,2,2,2
2709x-815,MPA,MPA,3,0,2,19,4,5,1,5,3,2
2708x-767,MPA,MPA,3,3,3,0,3,1,3,2,2,7
2711x-730,MPA,MPA,2,0,3,12,4,1,2,2,2,2
2716x-706,MPA,MPA,2,1,3,9,4,1,2,2,2,2
2718x-739,MPA,MPA,2,1,3,4,4,1,2,2,2,2
2723x-731,MPA,MPA,2,9,3,12,4,1,2,2,2,2
2728x-777,MPA,MPA,4,5,2,6,3,5,4,2,3,1
2581x-712,MPA,MPA,2,1,3,4,4,1,1,2,2,2
2602x-697,MPA,MPA,2,6,3,7,4,1,6,2,2,3
2610x-805,MPA,MPA,2,7,0,10,4,1,2,2,2,2
2630x-734,MPA,MPA,2,5,3,6,4,1,1,2,2,1
2647x-684,MPA,MPA,2,1,3,19,4,1,2,2,2,2
2656x-828,MPA,MPA,3,10,5,21,3,5,4,6,2,1
2696x-750,MPA,MPA,3,3,3,0,4,1,3,2,2,7
2717x-761,MPA,MPA,3,2,3,3,4,1,5,2,2,0
2648x-707,MPA,MPA,3,2,3,3,4,1,1,2,2,0
2694x-702,MPA,MPA,2,0,1,19,4,1,1,2,2,0
2730x-738,MPA,MPA,2,6,3,7,4,1,6,2,2,3
2595x-851,MPA,MPA,2,0,5,19,4,1,0,2,2,0
2624x-758,MPA,MPA,2,0,3,19,4,1,0,2,2,6
