,Slice,Ground Truth,Graphst,Leiden,MENDER,SCANPY,SEDR,SpaceFlow,SpaGCN,STAGATE,stGCL,stLearn
330063,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
330064,2,VISp_VI,6,2,0,4,1,0,2,5,5,2
330065,2,VISp_VI,6,1,0,2,1,0,0,5,5,0
330066,2,VISp_VI,6,1,0,2,1,0,0,5,5,0
330067,2,VISp_VI,6,1,0,2,1,0,4,5,1,0
330070,2,VISp_VI,6,5,0,7,6,0,4,5,5,4
330071,2,VISp_VI,6,1,0,2,1,0,0,5,5,0
330073,2,VISp_VI,1,1,0,2,1,0,0,5,5,0
330074,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
330075,2,VISp_VI,6,1,0,2,1,0,2,5,5,3
330077,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
330078,2,VISp_VI,6,3,0,3,1,0,0,5,5,0
330079,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
330080,2,VISp_VI,6,2,0,9,1,0,2,5,5,2
330081,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
330082,2,VISp_VI,6,1,0,2,1,0,1,5,5,0
330083,2,VISp_VI,1,1,0,2,1,0,0,5,5,0
330085,2,VISp_VI,6,0,0,1,1,0,1,5,5,0
330086,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
330087,2,VISp_VI,6,0,0,1,1,0,3,5,5,1
330088,2,VISp_VI,3,2,0,4,1,0,2,5,5,2
330089,2,VISp_VI,6,5,0,1,1,0,1,5,5,1
330090,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
330091,2,VISp_VI,6,0,0,2,1,0,0,5,5,1
330092,2,VISp_VI,6,0,0,1,1,0,1,5,1,1
330093,2,VISp_VI,3,4,0,5,1,0,3,1,5,5
330095,2,VISp_VI,6,1,0,2,1,0,0,5,1,0
330096,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
330097,2,VISp_VI,6,0,0,8,1,0,1,5,5,2
330098,2,VISp_VI,3,2,0,4,1,0,3,5,5,2
330100,2,VISp_VI,6,1,0,2,1,0,0,5,5,0
330101,2,VISp_VI,6,2,0,4,1,0,2,5,5,2
330102,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
330104,2,VISp_VI,6,1,0,2,1,0,0,5,5,0
330105,2,VISp_VI,6,1,0,2,1,0,0,5,5,0
330106,2,VISp_VI,6,0,0,2,1,0,1,5,5,1
330107,2,VISp_VI,6,0,0,6,1,0,1,5,5,1
330109,2,VISp_VI,6,0,0,1,1,0,1,5,5,0
330111,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
330112,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
330113,2,VISp_VI,6,0,0,10,1,0,1,5,5,1
330114,2,VISp_VI,6,4,0,5,1,0,3,1,1,5
330116,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
330117,2,VISp_VI,6,1,0,2,1,0,0,5,5,0
330118,2,VISp_VI,6,4,0,8,1,0,3,2,5,5
330119,2,VISp_VI,6,2,0,9,1,0,2,2,1,2
330120,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
330121,2,VISp_VI,6,0,0,3,1,0,1,5,1,3
330122,2,VISp,6,0,1,1,5,0,1,5,1,1
330124,2,VISp_VI,6,0,1,1,5,0,1,5,1,1
330125,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
330126,2,VISp_V,1,2,1,4,5,0,2,2,1,2
330127,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
330129,2,VISp_VI,6,1,0,2,1,0,1,5,5,0
330130,2,VISp_VI,6,1,0,2,1,0,1,5,5,1
330132,2,VISp_VI,6,1,0,2,1,0,0,5,5,0
330133,2,VISp_VI,6,0,0,1,1,0,1,5,1,1
330134,2,VISp_VI,6,1,0,2,1,0,2,5,5,1
330135,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
330136,2,VISp_VI,6,1,0,2,1,0,0,1,1,1
330137,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
330138,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
330139,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
330140,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
330141,2,VISp_VI,6,0,0,6,1,0,1,5,5,1
330143,2,VISp_VI,6,5,0,11,1,0,4,5,5,4
330144,2,VISp_VI,6,5,0,11,6,0,4,5,1,4
330145,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
330146,2,VISp_VI,6,0,0,10,1,0,1,5,5,1
330147,2,VISp_VI,6,2,0,4,1,0,2,5,5,2
330149,2,VISp_V,6,2,1,9,5,0,2,2,1,2
330150,2,VISp_VI,6,2,0,9,1,0,2,5,5,2
330151,2,VISp_VI,6,0,0,1,1,0,1,5,1,1
330152,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
330153,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
330155,2,VISp_VI,6,2,0,4,1,0,2,5,5,2
330157,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
330159,2,VISp_V,6,5,0,11,5,0,4,1,1,0
330160,2,VISp_VI,6,1,0,2,1,0,0,5,5,0
330162,2,VISp_VI,6,1,0,2,5,0,0,1,1,0
330163,2,VISp_V,6,1,0,2,5,0,0,1,1,0
330164,2,VISp_VI,6,2,0,4,1,0,2,5,5,2
330165,2,VISp_VI,6,0,0,6,1,0,1,5,5,1
330166,2,VISp_VI,6,1,0,2,1,0,0,5,5,0
330167,2,VISp_VI,6,5,0,11,6,0,4,1,1,4
330168,2,VISp_VI,6,0,0,1,5,0,1,5,1,1
330170,2,VISp_VI,6,0,0,1,1,0,4,5,5,1
330171,2,VISp_V,6,1,0,2,5,0,0,1,1,3
330172,2,VISp_VI,6,5,0,11,6,0,4,1,1,4
330173,2,VISp,6,1,0,2,5,0,0,1,1,0
330174,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
330175,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
330177,2,VISp_VI,6,1,0,2,1,0,0,5,5,0
330179,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
330180,2,VISp_VI,6,0,0,10,1,0,4,5,5,2
330181,2,VISp_VI,6,1,0,2,1,0,0,5,5,0
330182,2,VISp_VI,6,2,0,8,1,0,2,5,5,2
330185,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
330186,2,VISp,1,1,0,2,5,0,0,1,1,3
330187,2,VISp_VI,6,4,0,5,1,0,3,5,5,5
330188,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
330189,2,VISp_V,1,1,0,2,5,0,0,1,1,3
330190,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
330191,2,VISp_VI,6,2,0,8,1,0,2,5,5,0
330192,2,VISp_VI,6,0,0,2,1,0,0,5,5,0
330193,2,VISp,1,2,0,4,5,0,2,1,1,2
330194,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
330195,2,VISp_VI,6,0,0,1,1,0,1,5,5,0
330196,2,VISp_V,1,2,0,4,5,0,2,1,1,2
330200,2,VISp_VI,6,3,0,3,1,0,1,5,5,1
330201,2,VISp_VI,6,2,0,12,1,0,2,5,5,2
330202,2,VISp_VI,6,2,0,4,1,0,2,5,5,2
330204,2,VISp_VI,6,5,0,7,6,0,4,5,5,4
330205,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
330206,2,VISp,1,1,0,2,5,0,0,5,1,0
330208,2,VISp_VI,6,0,0,6,1,0,1,5,5,1
330209,2,VISp_VI,6,0,0,1,1,0,1,5,5,0
330211,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
330212,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
330213,2,VISp_V,1,3,0,0,5,0,0,1,1,0
330214,2,VISp_VI,6,1,0,2,1,0,0,5,5,0
330215,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
330216,2,VISp_VI,6,1,0,2,1,0,0,5,5,3
330218,2,VISp_VI,6,1,0,2,1,0,1,5,5,0
330219,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
330220,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
330221,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
330222,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
330223,2,VISp_V,6,0,0,1,1,0,1,5,1,1
330224,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
330225,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
330226,2,VISp_VI,6,4,0,5,1,0,1,5,5,5
330227,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
330229,2,VISp_V,1,5,0,7,6,0,4,1,1,4
330231,2,VISp_VI,6,0,0,1,1,0,1,5,5,0
330232,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
330233,2,VISp_V,1,1,1,2,5,0,0,1,1,3
330234,2,VISp_V,6,1,0,2,1,0,0,5,1,0
330235,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
330237,2,VISp_VI,6,5,0,7,1,0,4,5,5,4
330238,2,VISp_V,6,1,0,2,1,0,0,5,5,3
330240,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
330241,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
330242,2,VISp_VI,6,0,0,1,1,0,0,5,5,0
330243,2,VISp_V,1,1,1,2,5,0,0,1,1,0
330246,2,VISp_V,6,2,1,4,5,0,2,1,1,2
330247,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
330248,2,VISp_V,1,2,0,4,1,0,4,1,5,2
330249,2,VISp_VI,6,1,0,2,1,0,0,5,5,0
330250,2,VISp_V,1,1,1,2,5,2,0,1,1,0
330251,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
330252,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
330253,2,VISp_VI,1,5,0,7,6,0,4,5,5,4
330254,2,VISp_VI,6,3,0,0,1,0,1,5,5,1
330255,2,VISp_VI,6,0,0,1,1,0,0,5,5,0
330256,2,VISp_V,1,2,1,4,5,0,2,1,1,2
330257,2,VISp_V,1,1,1,2,5,2,0,1,1,3
330258,2,VISp_V,1,1,1,3,5,2,0,1,1,3
340022,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
340025,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
340026,2,VISp_VI,6,0,0,10,1,0,1,5,5,3
340027,2,VISp,3,4,4,5,4,4,2,3,3,5
340028,2,VISp_VI,6,0,0,6,1,0,1,5,5,1
340029,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
340030,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
340031,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
340032,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
340033,2,VISp_VI,6,1,0,2,1,0,1,5,5,0
340034,2,VISp_wm,3,4,4,5,4,4,3,3,3,5
340035,2,VISp_VI,6,0,0,6,1,0,1,5,5,1
340037,2,VISp,3,2,4,4,4,4,2,3,3,2
340038,2,VISp_wm,3,2,4,9,4,4,3,3,3,5
340040,2,VISp_wm,3,4,4,5,4,4,2,3,3,2
340041,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
340042,2,VISp_VI,6,0,0,3,1,0,1,5,5,1
340043,2,VISp_VI,6,0,0,1,1,0,2,5,5,1
340044,2,VISp_VI,6,4,0,5,1,0,3,3,5,5
340045,2,VISp_wm,3,4,4,5,4,4,3,3,5,5
340046,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
340047,2,VISp_VI,6,5,0,7,4,0,4,1,5,4
340048,2,VISp_wm,3,2,4,4,4,4,2,3,3,2
340049,2,VISp_VI,6,1,0,2,1,0,0,5,5,0
340050,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
340051,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
340052,2,VISp,3,2,4,5,4,4,3,3,3,5
340053,2,VISp_VI,6,4,0,5,1,0,3,3,5,5
340054,2,VISp_VI,3,1,0,2,4,0,1,1,5,1
340055,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
340056,2,VISp_wm,3,4,4,5,4,4,3,3,3,5
340057,2,VISp_wm,3,2,0,9,4,4,2,3,5,2
340058,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
340059,2,VISp_VI,6,1,0,2,1,0,0,5,5,0
340060,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
340061,2,VISp_wm,3,2,0,9,4,4,3,3,5,5
340062,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
340063,2,VISp_wm,3,0,4,4,4,4,3,3,3,2
340065,2,VISp_wm,3,4,4,5,4,4,3,3,3,5
340066,2,VISp_VI,3,4,0,5,1,0,3,3,5,5
340069,2,VISp_wm,3,4,4,5,4,4,3,3,3,5
340070,2,VISp_VI,3,0,0,1,1,0,3,5,5,1
340071,2,VISp_wm,3,4,4,5,4,4,3,3,3,5
340072,2,VISp_wm,3,4,4,5,4,4,3,3,3,5
340073,2,VISp_VI,3,0,0,1,4,0,3,5,5,1
340075,2,VISp_VI,6,2,0,4,1,0,2,5,5,2
340076,2,VISp_wm,3,4,4,5,4,4,3,3,3,5
340077,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
340078,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
340080,2,VISp_VI,6,1,0,2,1,0,0,5,5,0
340081,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
340082,2,VISp_VI,3,0,0,1,1,0,0,1,5,1
340083,2,VISp_VI,3,4,0,5,1,0,3,3,5,5
340084,2,VISp_wm,3,4,4,4,4,4,3,3,3,5
340085,2,VISp_wm,3,2,4,8,4,4,2,3,3,2
340086,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
340087,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
340089,2,VISp_VI,6,3,0,0,1,0,1,5,5,1
340090,2,VISp_wm,3,2,4,4,4,4,2,3,3,2
340092,2,VISp_VI,1,0,0,1,1,0,0,1,5,1
340093,2,VISp_VI,6,1,0,2,1,0,0,5,5,0
340094,2,VISp_VI,3,2,0,4,1,0,2,5,5,2
340095,2,VISp_VI,3,4,0,5,1,0,3,3,5,5
340096,2,VISp_VI,3,4,0,5,1,0,3,5,5,5
340098,2,VISp_wm,3,4,4,5,4,4,2,3,3,5
340099,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
340100,2,VISp_VI,1,1,0,10,1,0,2,5,5,1
340102,2,VISp_wm,3,4,4,5,4,4,3,3,3,5
340104,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
340105,2,VISp_VI,6,2,0,4,1,0,2,5,5,2
340106,2,VISp_wm,3,4,4,5,4,4,3,3,3,5
340107,2,VISp_VI,6,1,0,8,1,0,2,5,5,1
340109,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
340110,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
340111,2,VISp_VI,6,4,0,5,1,4,3,3,5,5
340112,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
340113,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
340114,2,VISp_wm,3,2,4,4,4,4,3,3,3,2
340115,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
340117,2,VISp_wm,3,4,4,8,4,4,3,3,3,5
340119,2,VISp_VI,6,1,0,1,1,0,1,5,5,1
340120,2,VISp_VI,6,0,0,1,1,0,1,1,5,1
340121,2,VISp_wm,3,2,4,4,4,4,3,3,3,2
340122,2,VISp_VI,6,1,0,2,1,0,1,5,5,3
340123,2,VISp_VI,6,2,0,4,1,0,3,5,5,2
340125,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
340126,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
340127,2,VISp_wm,3,1,4,3,4,4,3,3,3,5
340128,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
340130,2,VISp_wm,3,4,4,12,4,4,3,3,3,5
340131,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
340134,2,VISp_VI,6,1,0,2,1,0,0,5,5,0
340135,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
340136,2,VISp_VI,6,1,0,2,1,0,0,5,5,0
340137,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
340138,2,VISp_wm,3,4,4,12,4,4,3,3,3,5
340139,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
340140,2,VISp_VI,6,1,0,0,1,0,1,5,5,0
340142,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
340143,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
340144,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
340145,2,VISp_VI,6,2,0,12,1,0,2,5,5,2
340147,2,VISp_wm,3,4,4,5,4,4,3,3,3,5
340148,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
340149,2,VISp_VI,6,4,0,5,1,0,3,5,5,5
340152,2,VISp_VI,6,1,0,2,1,0,0,5,5,0
340153,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
340154,2,VISp_VI,6,2,0,4,1,0,2,5,5,2
340155,2,VISp_wm,3,4,4,5,4,4,3,3,3,5
340158,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
340159,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
340160,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
340161,2,VISp_VI,6,1,0,2,4,0,0,3,5,1
340162,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
340164,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
340165,2,VISp_VI,6,1,0,3,1,0,1,5,5,1
340166,2,VISp_VI,6,5,0,7,1,0,4,5,5,4
340167,2,VISp_VI,6,1,0,2,1,0,1,1,5,1
340168,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
340169,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
340170,2,VISp_wm,3,4,4,5,4,4,3,3,3,5
340171,2,VISp_wm,6,2,4,4,4,4,2,3,3,2
340173,2,VISp_VI,6,1,0,3,1,0,1,5,5,1
340174,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
340175,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
340176,2,VISp_VI,6,0,0,1,1,0,0,5,5,1
340177,2,VISp_VI,6,1,0,2,1,0,0,5,5,0
340179,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
340180,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
340181,2,VISp_VI,6,2,0,9,1,0,2,5,5,2
340182,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
340183,2,VISp_VI,6,0,0,1,1,0,1,1,5,1
340184,2,VISp_VI,6,0,0,6,1,0,1,5,5,1
340185,2,VISp_VI,6,5,0,13,1,0,4,5,5,4
340186,2,VISp_wm,3,4,4,5,4,4,3,3,3,5
340188,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
340189,2,VISp_VI,6,0,0,1,1,0,4,5,5,1
340190,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
340191,2,VISp_wm,3,2,4,12,4,4,2,3,3,2
340192,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
340194,2,VISp_VI,1,5,0,7,6,4,4,1,5,4
340195,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
340197,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
340198,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
340199,2,VISp_VI,6,1,0,2,1,0,0,5,5,0
340200,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
340201,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
340202,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
340203,2,VISp_VI,6,2,0,4,1,0,2,1,5,2
340204,2,VISp_wm,3,2,4,4,4,4,2,3,3,2
340205,2,VISp_VI,6,0,0,2,1,0,1,5,5,0
340206,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
340207,2,VISp_wm,3,4,0,5,2,4,3,3,3,5
340208,2,VISp_VI,6,2,0,9,1,0,2,5,5,2
340209,2,VISp_VI,6,1,0,2,1,0,0,5,5,1
340210,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
340211,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
340212,2,VISp_VI,6,1,0,2,1,0,0,5,5,1
340213,2,VISp_VI,6,0,0,1,1,0,1,5,5,0
340214,2,VISp_VI,6,2,0,12,1,0,2,5,5,2
340215,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
340216,2,VISp_VI,6,5,0,7,6,0,4,1,3,4
340217,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
340218,2,VISp_wm,3,2,0,9,4,4,2,3,3,2
340219,2,VISp_VI,6,0,0,1,1,0,2,5,5,1
340220,2,VISp_VI,6,1,0,2,1,0,0,5,5,0
340221,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
340223,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
340224,2,VISp_VI,6,5,0,11,1,0,4,5,5,4
340225,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
340226,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
340227,2,VISp_VI,6,0,0,6,1,0,1,5,5,1
340230,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
340231,2,VISp_VI,6,0,0,1,1,0,1,1,5,1
340232,2,VISp_VI,6,0,0,1,1,0,1,5,5,5
340233,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
340236,2,VISp_VI,6,0,0,6,1,0,1,5,5,1
340239,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
340240,2,VISp_VI,6,0,0,2,1,0,1,5,5,1
340241,2,VISp_VI,6,1,0,2,1,0,0,5,5,3
340242,2,VISp_VI,6,2,0,12,1,0,2,5,5,2
340244,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
340245,2,VISp_VI,1,5,0,7,6,0,4,5,5,4
340246,2,VISp_VI,6,0,0,1,1,0,3,5,5,1
340247,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
340248,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
340250,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
340251,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
340252,2,VISp_VI,6,0,0,1,1,0,2,5,5,1
340253,2,VISp_VI,6,1,0,2,1,0,0,5,5,1
340255,2,VISp_VI,6,2,0,9,1,0,2,5,5,2
340257,2,VISp_VI,6,2,0,4,1,0,2,5,5,2
340258,2,VISp_VI,6,2,0,9,1,0,2,5,5,2
340259,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
340261,2,VISp_VI,6,4,0,2,1,0,0,5,5,5
340262,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
340264,2,VISp_VI,6,3,0,0,1,0,1,5,5,0
350018,2,outside_VISp,3,2,4,12,4,4,3,3,3,5
350019,2,outside_VISp,3,2,4,8,4,4,2,2,5,2
350021,2,outside_VISp,3,2,0,4,4,4,2,2,5,2
350022,2,outside_VISp,3,4,4,5,4,4,3,3,3,5
350023,2,outside_VISp,3,4,0,5,4,4,3,2,5,5
350025,2,outside_VISp,3,2,4,9,4,4,3,3,3,2
350026,2,outside_VISp,3,2,4,4,4,4,3,3,3,2
350029,2,outside_VISp,3,4,4,5,4,4,3,3,3,5
350030,2,outside_VISp,6,0,0,1,1,0,1,5,5,1
350031,2,outside_VISp,3,2,4,5,4,4,2,3,3,2
350032,2,outside_VISp,3,2,4,4,4,4,2,3,3,2
350033,2,outside_VISp,3,4,4,5,4,4,3,3,3,5
350035,2,outside_VISp,3,4,0,5,4,0,3,3,5,5
350036,2,outside_VISp,3,2,4,4,4,4,3,3,3,2
350037,2,outside_VISp,3,4,4,5,4,4,3,3,3,5
350038,2,outside_VISp,3,0,0,1,1,0,3,1,5,1
350039,2,outside_VISp,3,4,4,5,4,4,3,2,5,5
350041,2,outside_VISp,3,2,4,9,4,4,3,3,3,4
350042,2,outside_VISp,6,0,0,1,1,0,1,5,5,1
350043,2,outside_VISp,3,4,0,5,4,4,3,3,5,5
350044,2,outside_VISp,3,2,4,5,4,4,3,3,3,5
350045,2,outside_VISp,3,2,0,8,4,4,2,3,5,0
350046,2,outside_VISp,3,4,4,5,4,4,3,3,3,5
350047,2,outside_VISp,3,4,4,8,4,4,2,3,3,5
350050,2,outside_VISp,3,2,4,4,4,4,3,3,3,2
350051,2,outside_VISp,3,4,4,5,4,4,3,3,3,5
350052,2,outside_VISp,3,4,4,5,4,4,3,3,3,5
350053,2,outside_VISp,3,4,4,5,4,4,3,3,3,5
350054,2,outside_VISp,3,4,4,5,4,4,3,3,3,5
350055,2,outside_VISp,6,1,0,3,1,0,1,5,5,1
350056,2,outside_VISp,6,0,0,10,1,0,1,5,5,1
350058,2,outside_VISp,3,4,4,5,4,4,3,3,3,5
350059,2,outside_VISp,3,2,4,9,4,4,2,3,3,2
350060,2,outside_VISp,3,2,4,9,4,4,3,3,3,2
350062,2,outside_VISp,3,2,4,4,4,4,1,3,3,2
350063,2,outside_VISp,6,2,0,4,1,0,2,1,5,2
350064,2,outside_VISp,3,4,4,5,4,4,3,3,3,5
350065,2,outside_VISp,3,2,4,4,4,4,3,3,3,2
350066,2,outside_VISp,3,2,4,5,4,4,3,3,3,2
350067,2,outside_VISp,6,2,0,12,1,0,2,5,5,2
350068,2,outside_VISp,6,4,0,5,1,0,3,1,5,5
350069,2,outside_VISp,3,4,4,5,4,4,3,3,3,5
350070,2,outside_VISp,3,2,4,12,4,4,2,3,3,2
350071,2,outside_VISp,3,4,4,5,4,4,2,3,3,2
350072,2,outside_VISp,6,0,0,6,1,0,1,5,5,1
350073,2,outside_VISp,6,0,0,1,1,0,1,5,5,1
350075,2,outside_VISp,3,4,4,5,4,4,3,3,3,5
350076,2,outside_VISp,6,5,0,7,6,0,4,5,5,4
350077,2,outside_VISp,6,1,0,2,1,0,1,5,5,1
350078,2,outside_VISp,3,4,4,5,4,4,3,3,3,5
350079,2,outside_VISp,6,0,0,10,1,0,1,5,5,1
350080,2,outside_VISp,3,4,4,5,4,4,2,3,3,3
350081,2,outside_VISp,3,2,4,4,4,4,2,3,3,2
350082,2,outside_VISp,3,4,4,5,4,4,3,3,3,5
350083,2,outside_VISp,6,0,0,10,1,0,1,5,5,1
350084,2,outside_VISp,3,4,4,5,4,4,3,3,3,5
350085,2,outside_VISp,3,4,4,5,4,4,2,3,3,5
350087,2,outside_VISp,6,0,0,10,1,0,1,5,5,1
350088,2,outside_VISp,6,0,0,1,1,0,1,5,5,1
350089,2,outside_VISp,3,2,4,4,4,4,3,3,3,1
350092,2,outside_VISp,3,4,4,5,4,4,3,3,3,5
350093,2,outside_VISp,3,4,4,5,4,4,3,3,3,5
350094,2,outside_VISp,6,2,0,1,1,0,2,5,5,1
350095,2,outside_VISp,3,4,4,5,4,4,3,3,3,5
350096,2,outside_VISp,3,2,4,4,4,4,2,3,3,2
350097,2,outside_VISp,6,2,0,9,1,0,2,5,5,2
350098,2,outside_VISp,3,2,4,5,4,4,2,3,3,2
350099,2,outside_VISp,6,0,0,1,1,0,1,5,5,1
350100,2,outside_VISp,3,4,4,5,4,4,3,3,3,5
350101,2,outside_VISp,6,0,0,10,1,0,1,5,5,1
350102,2,outside_VISp,3,2,4,8,4,4,2,3,3,1
350104,2,outside_VISp,3,2,4,4,4,4,2,3,3,2
350105,2,outside_VISp,3,2,4,5,4,4,2,3,3,1
350106,2,outside_VISp,6,0,0,1,1,0,1,5,5,1
350107,2,outside_VISp,3,2,4,4,4,4,2,3,3,2
350108,2,outside_VISp,3,2,4,9,4,4,2,3,3,2
350109,2,outside_VISp,3,2,4,4,4,4,2,3,3,2
350110,2,outside_VISp,3,4,4,5,4,4,3,3,3,5
350111,2,outside_VISp,3,2,4,4,4,4,3,3,3,5
350112,2,outside_VISp,6,0,0,1,1,0,1,5,5,1
350113,2,outside_VISp,3,2,4,9,4,4,2,3,3,2
