,Slice,Ground Truth,Graphst,Leiden,MENDER,SCANPY,SEDR,SpaceFlow,SpaGCN,STAGATE,stGCL,stLearn
100063,1,outside_VISp,3,5,5,5,6,4,4,2,3,0
100064,1,outside_VISp,6,3,2,2,3,0,5,4,5,3
100067,1,outside_VISp,6,3,2,2,3,0,5,4,5,3
100068,1,outside_VISp,3,5,5,5,6,4,4,4,5,0
100069,1,outside_VISp,6,3,5,2,3,0,5,4,5,3
100070,1,outside_VISp,6,3,5,2,3,0,5,4,5,3
100071,1,outside_VISp,3,1,4,8,6,4,2,2,3,2
100073,1,outside_VISp,3,5,5,5,6,4,4,4,5,0
100074,1,outside_VISp,6,5,5,5,5,0,2,4,5,0
100076,1,outside_VISp,3,1,5,4,3,4,2,4,5,2
100077,1,outside_VISp,3,5,4,5,6,4,4,2,3,0
100078,1,outside_VISp,6,3,5,2,3,0,5,4,5,3
100079,1,outside_VISp,3,1,4,6,6,4,2,2,3,2
100080,1,outside_VISp,6,3,2,2,3,0,5,4,5,3
100081,1,outside_VISp,6,4,2,7,1,0,3,4,5,4
100083,1,outside_VISp,6,3,2,2,3,0,5,4,5,3
100084,1,outside_VISp,6,3,2,2,3,0,5,4,5,3
100085,1,outside_VISp,2,5,5,5,6,4,4,2,3,0
100087,1,outside_VISp,3,1,4,8,6,4,2,2,3,2
100088,1,outside_VISp,6,3,2,2,3,0,5,4,5,3
100089,1,outside_VISp,6,3,2,2,3,0,5,4,5,3
100090,1,outside_VISp,6,3,5,2,3,4,5,2,5,3
100091,1,outside_VISp,3,1,4,4,6,4,2,2,3,2
100093,1,outside_VISp,3,1,4,6,6,4,2,2,3,2
100094,1,outside_VISp,2,1,5,6,6,4,2,5,3,2
100095,1,outside_VISp,6,3,2,2,3,0,5,4,5,3
100097,1,outside_VISp,3,1,4,6,6,4,2,2,3,2
100098,1,outside_VISp,6,3,2,2,3,0,5,4,5,3
100099,1,outside_VISp,3,1,4,4,6,4,2,2,3,2
100100,1,outside_VISp,6,3,2,2,3,0,5,4,5,3
100101,1,outside_VISp,6,3,2,2,3,0,5,4,5,3
100102,1,outside_VISp,3,1,4,8,6,4,2,2,3,2
100103,1,outside_VISp,6,3,2,2,3,0,5,4,5,3
100104,1,outside_VISp,2,3,5,2,3,4,5,4,5,3
100107,1,outside_VISp,6,0,2,3,3,0,0,4,5,5
100108,1,outside_VISp,6,3,2,2,3,0,5,4,5,3
100109,1,outside_VISp,3,1,5,8,5,4,2,5,5,2
100111,1,outside_VISp,6,1,2,4,5,0,2,4,5,2
100112,1,outside_VISp,6,0,2,0,3,0,0,4,5,5
100115,1,outside_VISp,2,3,5,2,3,4,5,5,5,3
100117,1,outside_VISp,6,3,2,2,3,0,5,4,5,3
100118,1,outside_VISp,3,5,5,5,6,4,4,2,3,0
100119,1,outside_VISp,6,1,2,8,5,0,2,4,5,2
100120,1,VISp_wm,3,1,5,6,6,4,2,2,3,2
100123,1,outside_VISp,6,3,2,2,3,0,5,4,5,3
100124,1,outside_VISp,6,3,2,2,3,0,5,4,5,3
100125,1,VISp,3,5,5,5,6,4,4,2,3,0
100127,1,outside_VISp,3,5,4,5,6,4,4,2,3,0
100129,1,outside_VISp,6,3,2,2,3,0,5,4,5,3
100130,1,outside_VISp,3,4,4,7,6,4,3,2,3,4
100131,1,outside_VISp,6,0,2,3,3,0,0,4,5,5
100132,1,outside_VISp,6,3,2,2,3,0,5,4,5,3
100133,1,VISp,3,5,5,5,6,4,4,2,3,0
100135,1,VISp_wm,6,3,5,2,3,4,0,5,5,3
100136,1,outside_VISp,6,1,2,4,5,0,5,4,5,2
100137,1,outside_VISp,6,3,2,2,3,0,5,4,5,3
100139,1,outside_VISp,6,3,2,2,3,0,5,4,5,3
100140,1,VISp_wm,6,0,5,3,3,4,5,4,5,5
100141,1,VISp_wm,2,3,5,10,3,4,5,4,5,3
100143,1,VISp_wm,2,3,5,2,3,4,5,4,5,3
100144,1,outside_VISp,6,1,2,4,5,0,2,4,5,2
100145,1,VISp_wm,6,3,5,10,3,0,5,4,5,3
100146,1,VISp_wm,6,3,5,10,3,4,5,4,5,3
100147,1,VISp,6,3,2,2,3,0,4,4,5,3
100148,1,VISp,3,5,5,5,6,4,4,2,3,0
100149,1,VISp_wm,3,5,5,5,6,4,4,4,5,0
100152,1,outside_VISp,3,1,4,8,6,4,2,2,3,2
100153,1,VISp_wm,2,3,5,2,3,4,4,4,5,5
100154,1,VISp_VI,2,1,2,4,5,0,2,4,5,2
100156,1,outside_VISp,6,3,2,2,3,0,5,4,5,3
100157,1,VISp_wm,3,5,5,5,6,4,4,4,3,0
100158,1,VISp_VI,2,4,2,7,1,0,3,4,5,4
100159,1,outside_VISp,2,4,2,7,1,0,3,4,5,4
100160,1,outside_VISp,6,3,2,2,3,0,5,4,5,3
100161,1,VISp_wm,6,3,5,2,3,0,5,4,5,3
100162,1,VISp,3,5,4,5,6,4,4,2,3,0
100163,1,VISp_wm,3,1,5,4,6,4,2,2,3,2
100164,1,outside_VISp,6,3,2,2,3,0,5,4,5,3
100165,1,VISp_VI,6,3,2,2,3,0,5,4,5,3
100166,1,VISp_VI,2,3,2,2,3,0,3,4,5,3
100167,1,VISp,6,3,2,2,3,0,5,4,5,3
100168,1,VISp,3,1,4,6,6,4,4,2,3,0
100169,1,VISp_VI,6,3,2,2,3,0,5,4,5,3
100170,1,VISp_VI,2,5,2,5,5,0,4,4,5,0
100172,1,VISp_wm,6,2,5,2,3,0,0,4,5,5
100173,1,outside_VISp,6,3,2,2,3,0,5,4,5,3
100174,1,VISp_VI,2,4,2,7,1,0,3,4,5,1
100175,1,VISp,3,5,4,5,6,4,4,2,3,0
100177,1,VISp_wm,3,5,5,5,6,4,4,2,3,0
100178,1,VISp_wm,6,3,5,2,3,0,5,4,5,3
100179,1,VISp_VI,6,3,2,2,3,0,5,4,5,3
100180,1,VISp_wm,6,0,5,3,3,0,0,4,5,5
100181,1,VISp,6,3,2,2,3,0,5,4,5,3
100182,1,VISp_VI,6,3,2,2,3,0,1,4,5,5
100183,1,VISp,6,3,2,2,3,0,3,4,5,3
100184,1,VISp_wm,6,1,5,8,3,0,2,4,5,2
100185,1,VISp_VI,6,0,2,3,3,0,0,4,5,5
100186,1,VISp_wm,6,3,5,2,3,0,5,4,5,3
100187,1,VISp,6,4,2,11,1,0,3,4,5,1
100189,1,VISp_VI,6,3,2,2,3,0,5,4,5,3
100191,1,VISp_VI,6,1,2,6,3,0,5,4,5,5
100192,1,VISp_wm,6,1,5,6,5,0,2,4,5,2
100195,1,VISp_wm,6,3,5,2,3,4,5,4,5,3
110032,1,VISp_IV,4,0,1,1,4,1,0,1,1,5
110033,1,VISp_IV,4,2,1,0,4,1,1,1,1,5
110036,1,outside_VISp,4,1,1,8,5,1,2,1,1,2
110037,1,VISp_IV,3,5,1,5,5,1,4,1,1,0
110038,1,outside_VISp,4,0,1,1,4,1,0,1,1,5
110039,1,VISp_IV,4,0,1,1,4,1,1,1,1,5
110040,1,VISp,4,0,1,3,4,1,0,1,1,5
110041,1,VISp_IV,4,0,1,1,4,1,0,1,1,5
110042,1,VISp_IV,4,2,1,0,2,2,1,6,1,5
110044,1,VISp_IV,3,5,1,4,5,1,4,1,1,0
110045,1,VISp_IV,4,1,1,6,4,1,1,1,1,5
110046,1,VISp_IV,4,1,1,6,4,1,2,1,1,2
110047,1,VISp_IV,4,2,1,0,4,1,1,1,1,5
110048,1,outside_VISp,4,5,1,5,5,1,4,1,1,0
110049,1,VISp_IV,3,0,1,1,4,1,0,1,1,5
110050,1,outside_VISp,4,0,1,0,4,1,1,1,1,5
110051,1,VISp_IV,4,2,1,0,4,1,1,1,1,5
110052,1,VISp_IV,4,2,0,0,2,2,1,6,1,5
110053,1,VISp_IV,4,2,1,0,4,1,1,1,1,5
110054,1,outside_VISp,4,5,1,5,5,1,4,1,1,0
110055,1,VISp_IV,4,0,1,1,4,1,0,1,1,5
110056,1,VISp_IV,4,2,1,1,4,1,0,1,1,5
110057,1,outside_VISp,4,0,1,1,4,1,1,1,1,5
110060,1,outside_VISp,4,0,1,1,4,1,0,1,1,5
110062,1,VISp_IV,1,2,0,0,4,2,1,1,1,5
110063,1,VISp_IV,1,4,0,7,1,2,2,6,1,1
110064,1,VISp_IV,4,2,1,0,4,1,1,1,1,5
110065,1,outside_VISp,4,0,1,1,4,1,0,1,1,5
110066,1,VISp_IV,4,0,1,1,4,1,0,1,1,5
110067,1,outside_VISp,4,0,1,1,4,1,0,1,1,5
110068,1,VISp_IV,4,2,0,0,4,1,1,1,1,5
110069,1,outside_VISp,4,0,1,1,4,1,0,1,1,5
110070,1,VISp,4,0,1,1,4,1,0,1,1,5
110071,1,VISp_IV,4,1,1,4,5,1,2,1,1,2
110073,1,VISp_IV,4,4,1,11,1,1,3,1,1,1
110076,1,outside_VISp,4,2,1,0,4,1,1,1,1,5
110077,1,outside_VISp,4,0,1,1,4,1,0,1,1,5
110078,1,VISp_IV,4,0,0,1,4,1,0,1,1,5
110079,1,outside_VISp,4,5,1,1,4,1,0,1,1,5
110080,1,VISp_IV,4,0,1,3,4,1,1,1,1,5
110081,1,VISp_IV,1,1,0,6,2,2,2,6,6,2
110082,1,VISp_IV,1,2,0,0,2,2,1,6,1,5
110083,1,outside_VISp,4,1,1,4,5,1,2,1,1,2
110084,1,outside_VISp,4,2,1,1,4,1,1,1,1,5
110085,1,VISp_IV,1,2,1,0,4,1,1,1,1,5
110086,1,outside_VISp,4,2,1,1,4,1,0,1,1,5
110087,1,VISp_IV,4,0,0,3,4,1,0,1,1,5
110088,1,VISp_IV,4,0,0,3,4,1,0,1,1,5
110089,1,outside_VISp,4,1,1,4,4,1,3,1,1,4
110091,1,outside_VISp,4,0,1,1,4,1,0,1,1,5
110092,1,VISp,4,2,1,0,4,1,1,6,1,5
110094,1,outside_VISp,4,1,1,8,5,1,2,1,1,2
110095,1,VISp_II/III,1,2,0,0,2,2,1,6,6,5
110096,1,VISp_IV,1,1,0,4,5,2,2,6,6,2
110097,1,VISp,4,2,1,0,4,2,1,6,1,5
110100,1,VISp_II/III,1,2,0,0,2,2,1,6,6,5
110101,1,outside_VISp,4,2,1,0,4,1,1,1,1,5
110102,1,VISp_IV,5,2,0,0,2,2,1,6,2,5
110104,1,VISp_II/III,1,2,0,0,2,2,1,6,6,5
110107,1,outside_VISp,4,0,1,1,4,1,0,1,1,5
110108,1,outside_VISp,4,1,1,8,5,1,2,1,1,2
110109,1,outside_VISp,4,0,1,3,4,1,0,5,1,5
110110,1,outside_VISp,1,2,0,0,4,1,1,6,1,5
110111,1,outside_VISp,4,2,1,1,4,1,1,1,1,5
110113,1,outside_VISp,4,2,1,1,4,1,1,1,1,5
110114,1,outside_VISp,1,0,0,1,2,2,3,6,1,5
110115,1,outside_VISp,1,2,0,0,2,2,1,6,2,5
110116,1,outside_VISp,1,4,0,7,1,2,3,6,1,1
110118,1,VISp,1,2,0,0,2,2,1,6,2,3
110120,1,outside_VISp,1,1,0,6,5,2,2,6,1,2
110121,1,outside_VISp,4,0,1,1,4,1,0,1,1,5
110122,1,VISp_II/III,1,2,0,0,2,2,1,6,6,5
110123,1,outside_VISp,4,2,0,0,4,1,1,1,1,5
110124,1,VISp_II/III,1,1,0,4,2,2,2,6,6,2
110125,1,outside_VISp,4,2,1,1,4,1,1,1,1,5
110127,1,outside_VISp,4,1,0,8,5,1,2,1,1,2
110128,1,outside_VISp,1,0,0,1,2,2,0,6,2,5
110129,1,outside_VISp,1,1,0,4,5,1,2,1,1,2
110130,1,VISp_II/III,1,2,0,0,2,2,1,6,6,5
110131,1,outside_VISp,1,2,0,0,2,2,1,6,6,5
110132,1,outside_VISp,1,4,0,7,1,2,3,6,1,1
110134,1,outside_VISp,4,2,0,0,4,1,1,1,1,5
110136,1,outside_VISp,4,0,1,1,4,1,0,1,1,5
110137,1,outside_VISp,4,0,1,1,4,1,0,1,1,5
110138,1,outside_VISp,1,2,0,0,2,2,1,6,2,5
110139,1,outside_VISp,4,5,0,5,5,1,4,1,1,0
110140,1,outside_VISp,4,2,0,0,4,1,1,1,1,5
110141,1,outside_VISp,2,2,0,0,2,2,1,6,1,5
110142,1,outside_VISp,1,1,0,4,2,2,1,6,6,2
110143,1,outside_VISp,1,2,0,0,2,2,1,1,1,5
110144,1,outside_VISp,1,2,0,0,2,2,1,6,2,5
110145,1,outside_VISp,4,1,1,4,4,1,2,1,1,2
110146,1,outside_VISp,4,1,1,6,5,1,2,1,1,2
110147,1,outside_VISp,4,1,1,8,5,1,2,1,1,2
110148,1,outside_VISp,2,4,0,7,1,2,3,6,6,4
110149,1,outside_VISp,1,2,0,0,2,2,1,6,6,5
110150,1,outside_VISp,2,4,0,7,1,2,3,6,2,4
110151,1,outside_VISp,1,2,0,0,4,1,1,1,1,5
110152,1,VISp,1,2,0,0,2,2,1,6,6,5
110153,1,outside_VISp,1,2,0,0,2,2,1,6,6,5
110154,1,outside_VISp,1,1,0,6,2,2,2,6,6,2
110155,1,outside_VISp,2,0,0,3,4,2,0,6,6,5
110158,1,outside_VISp,1,0,0,3,4,1,0,1,1,5
110159,1,outside_VISp,1,2,0,0,2,2,2,6,6,5
110160,1,outside_VISp,1,1,0,4,5,2,2,6,6,2
110161,1,outside_VISp,4,0,0,1,4,2,1,1,1,5
110162,1,outside_VISp,1,2,0,0,2,2,1,6,6,5
110163,1,outside_VISp,1,2,0,0,2,2,1,1,1,5
110164,1,outside_VISp,1,1,0,6,5,2,2,6,6,2
110166,1,outside_VISp,1,1,0,4,2,2,2,6,6,2
110168,1,outside_VISp,1,2,0,0,2,2,1,6,1,5
110169,1,outside_VISp,1,2,0,0,2,2,1,6,6,5
110171,1,outside_VISp,1,1,0,1,2,2,5,6,6,3
110172,1,outside_VISp,1,2,0,3,2,2,0,6,6,5
110174,1,outside_VISp,1,4,0,7,1,2,1,6,6,1
110175,1,outside_VISp,1,2,0,0,2,2,1,6,6,5
110176,1,outside_VISp,1,2,0,0,2,2,1,6,6,5
110177,1,outside_VISp,1,2,0,0,2,2,1,6,1,5
110178,1,outside_VISp,1,2,0,0,2,2,1,6,6,5
110179,1,outside_VISp,1,2,0,0,2,2,1,6,6,5
110180,1,outside_VISp,1,1,0,4,5,2,2,6,6,2
110181,1,outside_VISp,1,2,0,0,2,2,1,6,1,5
110182,1,outside_VISp,1,2,0,0,2,2,1,6,1,5
110183,1,outside_VISp,5,2,0,0,2,2,1,6,6,5
110184,1,outside_VISp,1,0,0,3,2,2,0,6,6,5
110185,1,outside_VISp,1,2,0,0,2,2,1,6,6,5
110186,1,outside_VISp,5,2,0,0,2,2,1,6,6,5
110187,1,outside_VISp,1,2,0,1,2,2,1,6,1,5
110188,1,outside_VISp,1,2,0,0,2,2,3,6,6,5
110189,1,outside_VISp,1,2,0,0,2,2,1,6,6,5
110190,1,outside_VISp,2,4,0,7,1,2,3,3,6,4
110191,1,outside_VISp,1,2,0,0,2,2,1,6,1,5
110193,1,outside_VISp,1,4,0,7,1,2,3,6,6,4
110194,1,outside_VISp,1,2,0,0,2,2,1,6,1,5
110195,1,outside_VISp,1,2,0,0,2,2,1,6,1,5
110196,1,outside_VISp,5,2,0,0,2,2,1,6,6,5
110197,1,outside_VISp,1,2,0,0,2,2,1,6,6,5
110198,1,outside_VISp,1,2,0,0,2,2,1,6,6,5
110200,1,outside_VISp,1,2,0,0,2,2,1,6,1,5
110203,1,outside_VISp,1,2,0,3,2,2,1,6,1,5
110204,1,outside_VISp,5,4,0,7,1,2,2,3,6,1
110205,1,outside_VISp,1,2,0,0,2,2,0,6,6,5
110206,1,outside_VISp,1,2,0,0,2,2,1,6,6,5
110207,1,outside_VISp,1,2,0,0,2,2,1,6,1,5
120016,1,VISp_V,5,1,1,6,5,3,5,3,4,2
120020,1,VISp_V,2,1,3,4,5,3,2,3,4,2
120021,1,VISp_V,4,0,1,1,4,1,0,1,1,5
120023,1,VISp_V,2,3,3,9,3,3,5,3,4,3
120025,1,VISp_V,2,3,3,2,3,3,5,5,4,3
120027,1,VISp_V,2,3,3,10,3,3,5,5,4,3
120028,1,VISp_V,2,3,3,9,3,3,5,5,4,3
120030,1,VISp_IV,4,0,1,1,4,1,0,1,1,5
120031,1,VISp_IV,4,0,1,1,4,1,0,1,1,5
120033,1,VISp_IV,4,0,1,1,4,1,5,1,1,5
120034,1,VISp_V,2,3,3,9,3,3,5,3,4,3
120035,1,VISp_V,2,3,3,2,3,3,5,3,4,3
120036,1,VISp_V,2,3,3,9,3,3,5,3,4,3
120038,1,VISp_IV,4,4,1,7,1,1,3,1,1,4
120040,1,VISp_IV,4,2,1,0,4,1,0,1,1,5
120041,1,VISp_IV,4,0,1,1,4,1,0,1,1,5
120042,1,VISp,4,0,1,1,4,1,0,1,1,5
120043,1,VISp_V,2,0,3,3,3,3,0,3,4,5
120044,1,VISp_V,4,4,1,11,1,3,3,3,4,1
120046,1,VISp_IV,4,0,1,3,4,1,0,1,1,5
120048,1,VISp_V,4,0,1,3,4,1,5,1,1,5
120050,1,VISp_IV,4,0,1,1,4,1,0,1,1,5
120051,1,VISp_V,4,2,1,3,4,3,0,5,4,5
120052,1,VISp_IV,4,1,1,8,5,1,2,1,1,2
120053,1,VISp_V,2,0,3,1,3,3,0,5,4,5
120054,1,VISp_IV,4,0,1,3,4,1,0,1,1,5
120055,1,VISp_V,2,0,3,3,3,3,0,3,4,3
120056,1,VISp_V,4,4,1,7,1,1,3,1,1,4
120057,1,VISp_V,2,3,3,10,3,3,5,3,4,3
120059,1,VISp_IV,4,0,1,1,4,1,0,1,1,5
120060,1,VISp_V,4,0,3,3,3,3,0,5,4,5
120061,1,VISp_IV,4,1,1,6,4,1,2,1,1,2
120062,1,VISp_V,4,0,1,3,4,1,0,5,1,5
120063,1,VISp_IV,4,0,1,1,4,1,0,1,1,5
120064,1,VISp_IV,4,2,1,0,4,1,1,1,1,5
120065,1,VISp_V,4,1,3,4,5,3,2,5,4,2
120067,1,VISp_IV,4,1,1,4,4,1,0,1,1,5
120068,1,VISp_V,2,1,3,6,5,3,2,5,4,2
120069,1,VISp_V,3,1,3,6,5,3,2,5,4,2
120070,1,VISp_IV,4,2,1,0,4,1,1,1,1,5
120071,1,VISp_IV,4,0,1,1,4,1,1,1,1,5
120072,1,VISp_V,2,4,1,7,1,3,2,5,4,4
120074,1,VISp_IV,4,0,1,1,4,1,1,1,1,5
120075,1,VISp_IV,4,0,1,1,4,1,0,1,1,5
120077,1,VISp_IV,4,0,1,10,4,1,0,1,1,5
120079,1,VISp_IV,4,0,1,1,4,1,1,1,1,5
120080,1,VISp_IV,4,0,1,1,4,1,0,1,1,5
120082,1,VISp_IV,4,2,1,0,4,1,1,1,1,5
120084,1,VISp_IV,4,4,1,7,4,1,0,1,1,4
120085,1,VISp_IV,4,0,1,1,4,1,0,1,1,5
120086,1,VISp_IV,4,0,1,1,4,1,1,1,1,5
120088,1,VISp_V,2,3,1,9,3,3,1,5,4,3
120089,1,VISp_IV,4,0,1,1,4,1,0,1,1,5
120090,1,VISp_IV,4,1,1,4,4,1,2,1,1,4
120091,1,VISp_IV,4,1,1,6,5,1,2,1,1,2
120092,1,VISp_V,2,0,1,1,4,3,0,5,1,5
120093,1,VISp_V,2,0,1,1,3,3,5,5,4,5
120095,1,VISp_IV,4,1,1,6,4,1,2,1,1,2
120098,1,VISp_IV,4,0,1,1,4,1,0,1,1,5
120099,1,VISp_IV,4,0,1,1,4,1,0,1,1,5
120100,1,VISp_V,2,1,1,8,5,3,2,5,4,2
120101,1,VISp_IV,4,0,1,1,4,1,1,1,1,5
120102,1,VISp_IV,4,0,1,3,4,1,0,1,1,5
120103,1,VISp_IV,4,0,1,1,4,1,0,1,1,5
120104,1,VISp_IV,4,2,1,0,4,1,1,1,1,5
120105,1,VISp_IV,4,1,1,4,4,1,0,1,1,2
120106,1,VISp_V,2,1,1,8,4,1,2,1,1,2
120107,1,VISp_V,2,0,1,3,3,3,5,5,4,3
120108,1,VISp_IV,4,2,1,0,4,1,1,1,1,5
120110,1,VISp_V,2,4,3,7,1,3,3,3,4,4
120111,1,VISp_V,2,4,1,11,1,3,2,1,1,1
120112,1,VISp_IV,4,0,1,1,4,1,0,1,1,5
120113,1,VISp_IV,4,0,1,1,4,1,1,1,1,5
120114,1,VISp_IV,4,1,1,4,5,1,2,1,1,2
120115,1,VISp_IV,4,0,1,1,4,1,0,1,1,5
120116,1,VISp_IV,4,1,1,4,4,1,0,1,1,2
120117,1,VISp_IV,4,0,1,3,4,1,5,1,1,5
120118,1,VISp_V,2,4,1,7,1,3,3,1,4,4
120119,1,VISp_V,2,3,1,2,3,3,5,1,1,3
120120,1,VISp_IV,4,1,1,6,4,1,2,1,1,2
120122,1,VISp_V,2,0,1,3,3,3,0,1,4,5
120123,1,VISp_IV,4,2,1,0,4,1,1,1,1,5
120124,1,VISp_IV,4,4,1,7,1,1,3,1,1,4
120125,1,VISp_V,2,0,1,3,3,3,5,1,4,3
120127,1,VISp_IV,4,0,1,1,4,1,0,1,1,5
120128,1,VISp_V,2,0,1,1,4,3,0,1,4,5
120129,1,VISp_V,2,1,1,6,5,3,2,1,4,2
120130,1,VISp_IV,4,0,1,3,4,1,0,1,1,5
120131,1,VISp_IV,4,0,1,1,4,1,0,1,1,5
120133,1,VISp_IV,4,0,1,3,4,1,1,1,1,5
120134,1,VISp_IV,4,1,1,4,5,1,2,1,1,2
120135,1,VISp_IV,4,0,1,1,4,1,0,1,1,5
120136,1,VISp_IV,4,0,1,1,4,1,0,1,1,5
120137,1,VISp_V,4,1,1,4,5,1,2,1,1,2
120139,1,VISp_IV,4,0,1,1,4,1,0,1,1,5
120141,1,VISp_IV,4,0,1,1,4,1,0,1,1,5
120142,1,VISp_IV,4,0,1,1,4,1,0,1,1,5
120143,1,VISp_V,4,0,1,3,4,1,3,1,1,5
120144,1,VISp_IV,4,0,1,1,4,1,0,1,1,5
120145,1,VISp_IV,4,0,1,1,4,1,1,1,1,5
120146,1,VISp_IV,4,1,1,6,4,1,0,1,1,2
120147,1,VISp_IV,4,2,1,3,4,1,0,1,1,5
120149,1,VISp_IV,4,0,1,3,4,1,0,1,1,5
120150,1,VISp_V,4,0,1,1,4,3,0,1,4,5
120151,1,VISp_IV,4,1,1,4,5,1,2,1,1,2
120152,1,VISp_IV,4,2,1,0,4,1,1,1,1,5
120153,1,VISp_V,4,4,1,7,1,1,3,1,1,1
120154,1,VISp,4,0,1,1,4,1,0,1,1,5
120155,1,VISp_IV,4,0,1,0,4,1,0,1,1,5
120156,1,VISp_IV,4,0,1,1,4,1,0,1,1,5
120158,1,VISp_IV,4,0,1,1,4,1,0,1,1,5
120159,1,VISp_IV,4,0,1,1,4,1,0,1,1,5
120160,1,VISp_IV,4,0,1,1,4,1,0,1,1,5
120161,1,VISp_IV,4,0,1,0,4,1,1,1,1,5
120162,1,VISp,4,4,1,11,1,1,3,1,1,1
120163,1,VISp_IV,4,0,1,1,4,1,0,1,1,5
120164,1,VISp_IV,4,0,1,1,4,1,1,1,1,5
120165,1,VISp_IV,4,0,1,1,4,1,0,1,1,5
120166,1,VISp_IV,4,0,1,3,4,1,0,1,1,3
120168,1,VISp_IV,4,0,1,1,4,1,0,1,1,5
120169,1,VISp_IV,4,0,1,1,4,1,0,1,1,5
120170,1,VISp_V,4,0,1,1,4,1,1,1,1,5
120171,1,VISp_IV,1,2,1,0,4,1,1,1,1,5
120172,1,VISp_V,4,0,1,3,4,1,0,1,1,5
120173,1,VISp_IV,4,0,1,3,4,1,0,1,1,5
120174,1,VISp_IV,4,2,1,0,4,1,1,1,1,5
120175,1,VISp_IV,4,1,1,4,4,1,2,1,1,2
120177,1,VISp_IV,4,0,1,1,4,1,0,1,1,5
120178,1,VISp_IV,4,0,1,1,4,1,0,1,1,5
120180,1,VISp_IV,4,0,1,3,4,1,0,1,1,5
120181,1,VISp_IV,4,0,1,1,4,1,0,1,1,5
120182,1,VISp,4,0,1,1,4,1,0,1,1,5
120184,1,VISp_IV,4,2,1,1,4,1,1,1,1,5
120185,1,VISp_IV,4,4,1,7,1,1,3,1,1,1
120186,1,VISp_IV,4,0,1,1,4,1,3,1,1,5
120187,1,VISp_IV,1,0,1,3,4,1,0,1,1,5
120188,1,VISp_IV,4,0,1,1,4,1,0,1,1,5
120189,1,VISp_IV,3,1,1,8,5,1,2,1,1,2
120190,1,VISp_V,4,4,1,7,1,1,3,1,1,4
120192,1,VISp_V,4,4,1,7,1,1,3,1,1,4
120193,1,VISp_IV,3,1,1,8,5,1,2,1,1,2
120194,1,VISp_IV,3,1,1,4,5,1,2,1,1,2
120195,1,VISp_IV,4,0,1,1,4,1,0,1,1,5
120196,1,VISp_V,4,0,1,1,4,1,0,1,1,5
120197,1,VISp_IV,4,0,1,1,4,1,5,1,1,5
120198,1,VISp_IV,4,1,1,1,4,1,3,1,1,2
120199,1,VISp_IV,1,2,1,0,4,1,1,1,1,5
120200,1,VISp_IV,4,4,1,7,1,1,3,1,1,1
120201,1,VISp_IV,3,1,1,6,5,1,2,1,1,2
120203,1,VISp_IV,4,0,1,3,4,1,0,1,1,5
120204,1,VISp_IV,4,2,1,0,4,1,1,1,1,5
120205,1,VISp_IV,4,0,1,1,4,1,0,1,1,5
120206,1,VISp_IV,3,0,1,3,4,1,2,1,1,5
120207,1,VISp_IV,4,0,1,1,4,1,1,1,1,5
120208,1,VISp_V,4,0,1,3,4,1,0,1,1,5
120210,1,VISp_IV,4,2,1,1,4,1,1,1,1,5
120211,1,VISp_IV,4,0,1,1,4,1,0,1,1,5
120213,1,VISp_IV,4,2,1,2,4,1,1,1,1,5
120214,1,VISp_IV,4,0,1,1,4,1,0,1,1,5
120217,1,VISp_IV,4,1,1,4,4,1,1,1,1,2
120221,1,VISp_IV,4,0,1,0,4,1,0,1,1,5
120224,1,VISp_IV,4,5,1,5,4,1,4,1,1,0
130012,1,VISp_V,2,0,3,3,3,3,0,3,4,5
130013,1,VISp_V,6,3,3,9,3,3,5,3,4,3
130014,1,VISp_V,2,4,3,11,1,3,3,3,4,1
130019,1,VISp_V,2,4,3,7,1,3,3,5,4,4
130021,1,VISp_V,2,4,3,7,1,3,3,3,4,4
130025,1,VISp_V,2,3,3,10,3,3,5,3,4,3
130026,1,VISp_V,2,3,3,10,3,3,0,3,4,3
130027,1,VISp_V,2,4,3,7,1,3,3,3,4,4
130029,1,VISp_V,2,3,3,9,3,3,5,3,4,3
130030,1,VISp_V,2,3,3,9,3,3,5,3,4,3
130031,1,VISp_V,2,3,3,9,3,3,5,3,4,3
130032,1,VISp_V,4,0,1,3,4,3,5,1,1,3
130034,1,VISp_VI,1,0,3,3,3,0,0,3,4,5
130037,1,VISp_V,4,0,1,1,4,1,0,1,1,5
130038,1,VISp_V,2,4,3,7,1,3,3,5,4,4
130039,1,VISp_V,2,3,3,10,3,3,5,3,4,3
130040,1,VISp_V,2,4,3,7,1,3,3,3,4,4
130041,1,VISp_V,2,0,3,3,3,3,5,3,4,3
130042,1,VISp_V,2,2,1,0,3,3,1,3,4,5
130043,1,VISp_V,2,1,3,6,5,3,2,3,4,2
130044,1,VISp_V,2,1,3,6,5,3,2,3,4,2
130045,1,VISp_V,2,3,1,10,3,3,5,1,4,3
130048,1,VISp_V,2,3,3,9,3,3,5,3,4,3
130049,1,VISp_V,2,3,3,9,3,3,5,3,4,3
130050,1,VISp_V,1,1,3,4,5,0,2,3,4,2
130051,1,VISp_V,1,1,3,8,5,3,2,3,4,2
130052,1,VISp_V,2,4,3,7,1,3,3,3,4,4
130053,1,VISp_V,2,3,3,10,3,3,5,3,4,3
130054,1,VISp_V,2,3,3,10,3,3,5,3,4,3
130055,1,VISp_V,2,0,1,1,4,3,0,1,4,5
